node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_1304,3,0.0107,0.0021,0.091,0.0006
G_1305,6,0.01,0.0016,0.1053,0.0006
G_1306,7,0.014,0.0109,0.1167,0.0008
G_1307,8,0.0127,0.0025,0.1085,0.0007
G_1308,5,0.0127,0.0011,0.0985,0.0007
G_1309,3,0.0107,0.0008,0.0903,0.0006
G_131,4,0.0107,0.0006,0.0756,0.0006
G_1310,13,0.0133,0.0092,0.1091,0.0007
G_1311,2,0.012,0.0023,0.0886,0.0007
G_1312,12,0.012,0.0025,0.097,0.0007
G_1313,2,0.012,0.0014,0.0971,0.0007
G_1314,3,0.0107,0.0034,0.1005,0.0006
G_1315,2,0.0113,0.004,0.1025,0.0006
G_1316,11,0.0113,0.0026,0.0971,0.0007
G_1317,15,0.0127,0.0162,0.0998,0.0007
G_1318,3,0.01,0.0057,0.0859,0.0006
G_1319,3,0.012,0.0112,0.1009,0.0007
G_132,16,0.012,0.0014,0.1014,0.0007
G_1320,5,0.012,0.0013,0.096,0.0007
G_1321,12,0.0113,0.009,0.1082,0.0006
G_1322,8,0.0113,0.0099,0.1159,0.0007
G_1323,11,0.0107,0.0024,0.1072,0.0006
G_1324,7,0.0107,0.0025,0.121,0.0006
G_1325,2,0.0127,0.0027,0.0888,0.0007
G_1326,5,0.012,0.001,0.1001,0.0007
G_1327,3,0.0127,0.0061,0.0884,0.0007
G_1328,10,0.0107,0.0028,0.1074,0.0006
G_1329,10,0.0107,0.0019,0.1041,0.0006
G_133,0,0.0107,0.0658,0.1142,0.0006
G_1330,12,0.012,0.0003,0.091,0.0006
G_1331,7,0.01,0.0007,0.1159,0.0006
G_1332,13,0.0107,0.0003,0.1024,0.0006
G_1333,5,0.0133,0.0014,0.1021,0.0007
G_1334,7,0.0113,0.0009,0.1098,0.0006
G_1335,13,0.01,0.0003,0.0996,0.0006
G_1336,5,0.0107,0.0007,0.0986,0.0006
G_1337,5,0.0113,0.0007,0.0957,0.0006
G_1338,15,0.0107,0.0004,0.0936,0.0006
G_1339,6,0.0107,0.0122,0.1205,0.0006
G_134,1,0.0133,0.0031,0.1202,0.0007
G_1340,9,0.016,0.0011,0.0793,0.0008
G_1341,2,0.0113,0.0181,0.102,0.0006
G_1342,15,0.0127,0.0013,0.0858,0.0007
G_1343,5,0.012,0.0012,0.097,0.0007
G_1344,9,0.0127,0.0022,0.0771,0.0007
G_1345,7,0.0107,0.0084,0.1169,0.0006
G_1346,3,0.012,0.0077,0.1033,0.0007
G_1347,15,0.014,0.0017,0.0867,0.0007
G_1348,3,0.0107,0.0069,0.0859,0.0006
G_1349,12,0.012,0.0008,0.0964,0.0007
G_135,14,0.0113,0.0028,0.0827,0.0006
G_1350,2,0.0133,0.0033,0.0853,0.0007
G_1351,9,0.0167,0.001,0.0793,0.0008
G_1352,2,0.0133,0.002,0.0953,0.0007
G_1353,8,0.0127,0.0068,0.1106,0.0007
G_1354,10,0.0133,0.0013,0.1043,0.0007
G_1355,3,0.0127,0.0139,0.1009,0.0007
G_1356,15,0.0153,0.0014,0.0866,0.0008
G_1357,6,0.012,0.001,0.1115,0.0007
G_1358,5,0.01,0.0325,0.109,0.0006
G_1359,8,0.0133,0.0092,0.1039,0.0008
G_136,16,0.0133,0.0014,0.0964,0.0007
G_1360,3,0.012,0.001,0.0963,0.0007
G_1361,12,0.0127,0.0059,0.0963,0.0007
G_1362,12,0.0107,0.0051,0.1079,0.0006
G_1363,15,0.014,0.0018,0.0866,0.0007
G_1364,4,0.01,0.0044,0.0766,0.0006
G_1365,15,0.014,0.0013,0.0846,0.0008
G_1366,6,0.0127,0.0042,0.1145,0.0007
G_1367,5,0.0107,0.0021,0.1009,0.0006
G_1368,3,0.0107,0.0077,0.1016,0.0006
G_1369,13,0.01,0.0003,0.1026,0.0006
G_137,0,0.012,0.0023,0.113,0.0007
G_1370,2,0.0113,0.0022,0.0794,0.0006
G_1371,8,0.0107,0.0034,0.1019,0.0006
G_1372,12,0.0127,0.0013,0.0991,0.0007
G_1373,7,0.0107,0.0011,0.1157,0.0006
G_1374,15,0.0133,0.0017,0.0858,0.0007
G_1375,12,0.0133,0.0014,0.0932,0.0007
G_1376,6,0.012,0.0043,0.1086,0.0007
G_1377,7,0.0133,0.0012,0.1065,0.0007
G_1378,5,0.0107,0.0004,0.0956,0.0006
G_1379,3,0.01,0.028,0.0843,0.0006
G_138,4,0.01,0.0008,0.0736,0.0006
G_1380,15,0.0113,0.0011,0.0858,0.0006
G_1381,3,0.0107,0.0042,0.0883,0.0006
G_1382,9,0.012,0.0018,0.0848,0.0006
G_1383,5,0.012,0.0036,0.1,0.0007
G_1384,15,0.012,0.0012,0.0812,0.0007
G_1385,11,0.0127,0.0026,0.111,0.0007
G_1386,4,0.012,0.001,0.0761,0.0007
G_1387,6,0.0107,0.0025,0.1077,0.0006
G_1388,15,0.012,0.0011,0.0877,0.0007
G_1389,3,0.0107,0.0058,0.0934,0.0006
G_139,16,0.0113,0.0008,0.1032,0.0006
G_1390,8,0.0127,0.0051,0.1099,0.0007
G_1391,15,0.012,0.0008,0.0814,0.0007
G_1392,2,0.012,0.002,0.0901,0.0007
G_1393,15,0.012,0.0009,0.0802,0.0007
G_1394,13,0.0113,0.0009,0.0988,0.0006
G_1395,12,0.0113,0.0033,0.0932,0.0006
G_1396,6,0.0113,0.0008,0.1089,0.0007
G_1397,2,0.0107,0.0172,0.093,0.0006
G_1398,2,0.0107,0.0005,0.0988,0.0006
G_1399,5,0.0133,0.0013,0.1033,0.0007
G_14,16,0.0113,0.0057,0.0968,0.0007
G_140,4,0.0127,0.0004,0.0748,0.0007
G_1400,12,0.0133,0.0165,0.1083,0.0007
G_1401,7,0.01,0.0006,0.1103,0.0006
G_1402,8,0.0107,0.0014,0.1031,0.0006
G_1403,15,0.0113,0.0119,0.0814,0.0006
G_1404,11,0.0113,0.0027,0.0984,0.0007
G_1405,15,0.0113,0.0003,0.0773,0.0006
G_1406,12,0.012,0.0009,0.0951,0.0007
G_1407,3,0.0133,0.0009,0.0876,0.0007
G_1408,15,0.0127,0.0009,0.0933,0.0007
G_1409,6,0.0127,0.0052,0.1076,0.0007
G_141,14,0.014,0.003,0.0884,0.0007
G_1410,9,0.0113,0.0,0.0729,0.0006
G_1411,11,0.0113,0.0058,0.0982,0.0007
G_1412,6,0.0127,0.0028,0.1092,0.0007
G_1413,7,0.01,0.0018,0.103,0.0006
G_1414,5,0.014,0.0071,0.1052,0.0008
G_1415,11,0.01,0.0021,0.0989,0.0006
G_1416,13,0.0113,0.0006,0.1052,0.0007
G_1417,15,0.014,0.0031,0.0866,0.0007
G_1418,3,0.01,0.0036,0.0944,0.0006
G_1419,6,0.0107,0.0014,0.1099,0.0006
G_142,4,0.016,0.0007,0.0699,0.0008
G_1420,7,0.0113,0.0024,0.1103,0.0006
G_1421,7,0.0127,0.0023,0.1104,0.0007
