node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
S_1087,4,0.0147,0.0002,0.061,0.0006
S_1088,4,0.0167,0.0004,0.066,0.0007
S_1089,3,0.0193,0.0005,0.0503,0.0007
S_109,1,0.016,0.0004,0.0365,0.0006
S_1090,6,0.0147,0.0015,0.0626,0.0006
S_1091,13,0.018,0.0008,0.0539,0.0007
S_1092,11,0.0167,0.0002,0.0653,0.0007
S_1093,13,0.02,0.0004,0.0514,0.0008
S_1094,7,0.0167,0.0008,0.0686,0.0007
S_1095,4,0.0153,0.0,0.0609,0.0006
S_1096,3,0.02,0.0005,0.0495,0.0008
S_1097,3,0.016,0.0007,0.0496,0.0006
S_1098,4,0.0153,0.0003,0.0574,0.0006
S_1099,6,0.016,0.0005,0.0527,0.0006
S_11,10,0.0207,0.0011,0.0265,0.0008
S_110,1,0.0173,0.0001,0.0385,0.0007
S_1100,6,0.0147,0.0028,0.0625,0.0006
S_1101,12,0.0187,0.0,0.0314,0.0007
S_1102,7,0.016,0.0001,0.0667,0.0006
S_1103,6,0.0167,0.0001,0.0538,0.0007
S_1104,13,0.0173,0.0003,0.0489,0.0007
S_1105,11,0.016,0.0001,0.0629,0.0006
S_1106,8,0.0147,0.0053,0.0417,0.0006
S_1107,7,0.0153,0.0007,0.0683,0.0006
S_1108,3,0.014,0.0026,0.0537,0.0006
S_1109,7,0.016,0.0001,0.0667,0.0006
S_111,2,0.0207,0.0003,0.0251,0.0008
S_1110,13,0.018,0.0002,0.0562,0.0007
S_1111,4,0.0167,0.0039,0.0621,0.0007
S_1112,4,0.0187,0.0004,0.0619,0.0007
S_1113,8,0.0187,0.0,0.0331,0.0007
S_1114,6,0.0153,0.0006,0.0538,0.0006
S_1115,7,0.0167,0.0008,0.0686,0.0007
S_1116,11,0.0167,0.0,0.0638,0.0006
S_1117,4,0.0153,0.0003,0.063,0.0006
S_1118,8,0.0207,0.0,0.0345,0.0008
S_1119,3,0.0153,0.0005,0.0482,0.0006
S_112,14,0.0147,0.0102,0.0483,0.0006
S_1120,8,0.0167,0.0,0.033,0.0006
S_1121,6,0.0187,0.0002,0.0613,0.0007
S_1122,3,0.0167,0.0004,0.0449,0.0007
S_1123,13,0.0153,0.0003,0.055,0.0006
S_1124,6,0.0173,0.0037,0.0575,0.0007
S_1125,13,0.0153,0.0002,0.0501,0.0006
S_1126,7,0.016,0.0916,0.0728,0.0006
S_1127,0,0.0213,0.0009,0.0664,0.0008
S_1128,5,0.0173,0.0005,0.0462,0.0007
S_1129,5,0.0153,0.0001,0.0486,0.0006
S_113,9,0.014,0.0065,0.0426,0.0006
S_1130,6,0.014,0.0331,0.0618,0.0006
S_1131,3,0.0147,0.0135,0.0485,0.0006
S_1132,0,0.0153,0.0007,0.065,0.0006
S_1133,6,0.014,0.0005,0.0544,0.0006
S_1134,3,0.016,0.0003,0.0515,0.0006
S_1135,11,0.014,0.0023,0.0687,0.0006
S_1136,7,0.0173,0.0004,0.067,0.0007
S_1137,11,0.0153,0.0023,0.0692,0.0006
S_1138,13,0.02,0.0002,0.0513,0.0008
S_1139,12,0.0167,0.002,0.0343,0.0007
S_114,9,0.0153,0.0018,0.0399,0.0006
S_1140,7,0.0173,0.0004,0.0669,0.0007
S_1141,8,0.016,0.0,0.0381,0.0007
S_1142,8,0.0167,0.0006,0.0417,0.0007
S_1143,8,0.0227,0.0011,0.0346,0.0008
S_1144,11,0.0153,0.0009,0.0678,0.0006
S_1145,0,0.014,0.0009,0.066,0.0006
S_1146,0,0.018,0.0031,0.0681,0.0007
S_1147,12,0.0167,0.002,0.0343,0.0007
S_1148,3,0.014,0.0214,0.0461,0.0006
S_1149,6,0.0153,0.0069,0.0592,0.0006
S_115,2,0.0227,0.0006,0.0252,0.0008
S_1150,6,0.014,0.0008,0.0652,0.0006
S_1151,3,0.02,0.0006,0.0459,0.0008
S_1152,4,0.0147,0.0251,0.0697,0.0006
S_1153,6,0.014,0.0019,0.0544,0.0006
S_1154,11,0.0153,0.0001,0.0647,0.0006
S_1155,5,0.0193,0.0007,0.0486,0.0008
S_1156,13,0.022,0.0001,0.0558,0.0008
S_1157,0,0.0193,0.0007,0.0664,0.0007
S_1158,11,0.0193,0.0009,0.0664,0.0007
S_1159,6,0.0147,0.0016,0.0531,0.0006
S_116,2,0.0193,0.0001,0.0251,0.0007
S_1160,5,0.0193,0.0005,0.0444,0.0007
S_1161,11,0.0213,0.0013,0.0665,0.0008
S_1162,0,0.02,0.0006,0.0636,0.0008
S_1163,3,0.0153,0.0008,0.0473,0.0006
S_1164,3,0.0173,0.0016,0.049,0.0007
S_1165,4,0.0147,0.0334,0.0699,0.0006
S_1166,0,0.016,0.0006,0.0663,0.0006
S_1167,7,0.014,0.0032,0.0712,0.0006
S_1168,4,0.0193,0.0023,0.0621,0.0007
S_1169,6,0.016,0.0024,0.0619,0.0006
S_117,2,0.0193,0.0007,0.0317,0.0008
S_1170,8,0.0227,0.0037,0.0346,0.0008
S_1171,7,0.0173,0.0237,0.0714,0.0007
S_1172,7,0.014,0.0017,0.0709,0.0006
S_1173,6,0.0193,0.0006,0.0591,0.0008
S_1174,6,0.0193,0.0067,0.0625,0.0008
S_1175,7,0.0187,0.0004,0.0684,0.0007
S_1176,6,0.0147,0.0024,0.0609,0.0006
S_1177,6,0.016,0.0036,0.0622,0.0006
S_1178,4,0.0147,0.0038,0.068,0.0006
S_1179,11,0.0227,0.0007,0.066,0.0009
S_118,14,0.014,0.0048,0.0482,0.0006
S_1180,5,0.0187,0.0002,0.0439,0.0007
S_1181,4,0.0147,0.0002,0.0586,0.0006
S_1182,3,0.0167,0.0006,0.0514,0.0007
S_1183,4,0.0173,0.0014,0.0667,0.0007
S_1184,6,0.0153,0.0564,0.0566,0.0006
S_1185,11,0.0153,0.0208,0.07,0.0006
S_1186,6,0.0153,0.0214,0.0588,0.0006
S_1187,3,0.0153,0.0004,0.0427,0.0006
S_1188,6,0.016,0.0013,0.0639,0.0006
S_1189,0,0.0153,0.0008,0.065,0.0006
S_119,14,0.0167,0.0001,0.0455,0.0007
S_1190,8,0.016,0.0015,0.0418,0.0007
S_1191,6,0.018,0.0036,0.0625,0.0007
S_1192,3,0.0167,0.0112,0.0491,0.0007
S_1193,4,0.0207,0.001,0.0647,0.0008
S_1194,7,0.018,0.0006,0.0677,0.0007
S_1195,13,0.014,0.0014,0.0503,0.0006
S_1196,4,0.0173,0.0007,0.0652,0.0007
S_1197,3,0.0167,0.0009,0.0449,0.0007
S_1198,13,0.018,0.0,0.0512,0.0007
S_1199,11,0.014,0.0162,0.0669,0.0006
S_12,14,0.014,0.0009,0.0466,0.0006
S_120,9,0.0153,0.0001,0.0347,0.0006
S_1200,6,0.0173,0.0024,0.0662,0.0007
S_1201,7,0.014,0.1569,0.074,0.0006
S_1202,13,0.0147,0.0001,0.0562,0.0006
S_1203,12,0.0193,0.0047,0.0388,0.0008
S_1204,13,0.0193,0.0006,0.0568,0.0007
S_1205,4,0.016,0.0276,0.0678,0.0006
S_1206,11,0.014,0.0001,0.0676,0.0006
S_1207,5,0.0147,0.0231,0.0445,0.0006
S_1208,8,0.0147,0.0024,0.0381,0.0006
S_1209,0,0.0167,0.0022,0.0685,0.0007
S_121,1,0.0207,0.0004,0.0415,0.0008
S_1210,4,0.018,0.0007,0.0652,0.0007
S_1211,4,0.018,0.0001,0.0592,0.0007
S_1212,11,0.0173,0.0002,0.0664,0.0007
S_1213,11,0.0147,0.0097,0.0692,0.0006
S_1214,3,0.016,0.0,0.047,0.0006
S_1215,11,0.0153,0.0009,0.0678,0.0006
S_1216,7,0.0173,0.0005,0.0678,0.0007
S_1217,6,0.0147,0.0002,0.0566,0.0006
S_1218,8,0.0173,0.003,0.0362,0.0007
S_1219,7,0.0153,0.0005,0.0686,0.0006
S_122,9,0.0147,0.002,0.0349,0.0006
S_1220,3,0.0153,0.0005,0.0489,0.0006
S_1221,11,0.0153,0.0208,0.07,0.0006
S_1222,6,0.014,0.0175,0.0592,0.0006
S_1223,7,0.02,0.0026,0.069,0.0008
S_1224,8,0.0153,0.0008,0.0381,0.0006
S_1225,4,0.0153,0.0092,0.0621,0.0006
S_1226,5,0.016,0.0005,0.0467,0.0006
S_1227,7,0.0167,0.001,0.0704,0.0007
S_1228,12,0.014,0.001,0.036,0.0006
S_1229,3,0.014,0.0007,0.0459,0.0006
S_123,9,0.0187,0.0008,0.0382,0.0007
S_1230,8,0.0153,0.0006,0.0417,0.0006
S_1231,6,0.0167,0.0001,0.0612,0.0007
S_1232,0,0.014,0.0008,0.0664,0.0006
S_1233,3,0.016,0.0232,0.0438,0.0007
S_1234,11,0.0153,0.0019,0.0692,0.0006
S_1235,13,0.0147,0.001,0.0591,0.0006
S_1236,7,0.0187,0.0007,0.0673,0.0007
S_1237,4,0.0207,0.0011,0.0647,0.0008
S_1238,13,0.014,0.0014,0.0503,0.0006
S_1239,8,0.014,0.0,0.0381,0.0006
S_124,14,0.016,0.0118,0.0458,0.0006
S_1240,0,0.0153,0.001,0.065,0.0006
S_1241,4,0.0173,0.0003,0.0568,0.0007
S_1242,11,0.016,0.0211,0.07,0.0006
S_1243,7,0.0153,0.0004,0.0677,0.0006
S_1244,11,0.014,0.0594,0.065,0.0006
S_1245,8,0.0153,0.0004,0.0396,0.0006
S_1246,12,0.014,0.0013,0.037,0.0006
S_1247,6,0.016,0.0064,0.06,0.0006
S_1248,5,0.0173,0.0003,0.0486,0.0007
S_1249,13,0.0167,0.0003,0.0563,0.0006
S_125,2,0.016,0.0002,0.0272,0.0006
S_1250,5,0.0187,0.0002,0.0467,0.0007
S_1251,7,0.0153,0.0004,0.0682,0.0006
S_1252,12,0.014,0.0054,0.036,0.0006
S_1253,11,0.0173,0.0012,0.0679,0.0007
S_1254,12,0.0193,0.0035,0.0388,0.0008
S_1255,3,0.016,0.0002,0.045,0.0006
S_1256,3,0.016,0.0003,0.0496,0.0006
S_1257,7,0.0153,0.0088,0.0707,0.0006
S_1258,3,0.0147,0.0384,0.0536,0.0006
S_1259,7,0.0147,0.0018,0.0673,0.0006
S_126,2,0.0153,0.0001,0.0314,0.0006
S_1260,3,0.0147,0.0384,0.0536,0.0006
S_1261,7,0.018,0.0026,0.0677,0.0007
S_1262,4,0.014,0.002,0.0618,0.0006
S_1263,7,0.0147,0.0003,0.0667,0.0006
S_1264,12,0.014,0.004,0.0378,0.0006
S_1265,7,0.0147,0.0001,0.0666,0.0006
S_1266,11,0.014,0.0597,0.0687,0.0006
S_1267,3,0.014,0.0226,0.051,0.0006
S_1268,5,0.016,0.0097,0.0462,0.0006
S_1269,12,0.014,0.0,0.0314,0.0006
S_127,2,0.0167,0.0022,0.0366,0.0007
S_1270,12,0.016,0.0014,0.0388,0.0007
S_1271,8,0.014,0.0,0.033,0.0006
S_1272,13,0.0193,0.0005,0.0565,0.0007
S_1273,7,0.0167,0.0009,0.0679,0.0007
S_1274,5,0.0193,0.0011,0.0462,0.0007
S_1275,12,0.0153,0.0027,0.0377,0.0007
S_1276,7,0.016,0.0004,0.0677,0.0006
S_1277,8,0.016,0.0039,0.0363,0.0006
S_1278,4,0.0173,0.0008,0.0661,0.0007
S_1279,12,0.0173,0.0,0.0314,0.0007
S_128,1,0.0147,0.0004,0.0453,0.0006
S_1280,11,0.0167,0.0004,0.0652,0.0007
S_1281,11,0.014,0.004,0.0684,0.0006
S_1282,8,0.018,0.0,0.033,0.0007
S_1283,4,0.02,0.0007,0.0646,0.0008
S_1284,5,0.0147,0.0011,0.0467,0.0006
S_1285,8,0.016,0.0015,0.0418,0.0007
S_1286,4,0.0187,0.0009,0.0662,0.0007
S_1287,11,0.0173,0.0002,0.0662,0.0007
S_1288,11,0.016,0.015,0.0669,0.0006
S_1289,7,0.0167,0.0003,0.0678,0.0007
S_129,10,0.0173,0.0,0.0245,0.0007
S_1290,12,0.0153,0.0014,0.037,0.0007
S_1291,6,0.014,0.003,0.0599,0.0006
S_1292,13,0.0153,0.0017,0.0564,0.0006
S_1293,11,0.0167,0.0029,0.0702,0.0007
S_1294,11,0.016,0.0003,0.0672,0.0006
S_1295,6,0.02,0.0004,0.0543,0.0008
S_1296,5,0.014,0.0038,0.0512,0.0006
S_1297,4,0.0153,0.1442,0.0655,0.0006
S_1298,4,0.018,0.0013,0.0662,0.0007
S_1299,12,0.014,0.0004,0.0343,0.0006
S_13,14,0.014,0.0067,0.0469,0.0006
S_130,1,0.014,0.0055,0.0474,0.0006
S_1300,5,0.016,0.0002,0.0467,0.0006
S_1301,11,0.02,0.0008,0.0677,0.0008
S_1302,11,0.0167,0.0029,0.0702,0.0007
S_1303,12,0.0167,0.0005,0.0328,0.0007
S_1304,13,0.014,0.0014,0.0503,0.0006
S_1305,11,0.0173,0.0038,0.0669,0.0007
S_1306,6,0.018,0.0018,0.0556,0.0007
S_1307,6,0.016,0.0222,0.0588,0.0006
S_1308,7,0.0147,0.0102,0.0713,0.0006
S_1309,13,0.018,0.0004,0.0568,0.0007
S_131,10,0.024,0.0007,0.0247,0.0009
S_1310,6,0.0147,0.0353,0.0613,0.0006
S_1311,12,0.0167,0.0003,0.0396,0.0007
S_1312,11,0.014,0.0034,0.0684,0.0006
S_1313,4,0.0153,0.0026,0.0679,0.0006
S_1314,4,0.0147,0.0017,0.0651,0.0006
S_1315,3,0.016,0.0012,0.0437,0.0006
S_1316,7,0.018,0.0013,0.0705,0.0007
S_1317,5,0.02,0.001,0.0487,0.0008
S_1318,8,0.0147,0.0089,0.0418,0.0006
S_1319,0,0.0153,0.0005,0.0657,0.0006
S_132,14,0.014,0.0217,0.0485,0.0006
S_1320,11,0.0147,0.0001,0.0658,0.0006
S_1321,7,0.0147,0.0012,0.0681,0.0006
S_1322,7,0.0147,0.0208,0.0706,0.0006
S_1323,3,0.0193,0.0016,0.0483,0.0008
S_1324,11,0.0167,0.0007,0.0636,0.0007
S_1325,12,0.0173,0.0007,0.0328,0.0007
S_1326,13,0.0147,0.0348,0.06,0.0006
S_1327,7,0.0167,0.0007,0.0677,0.0007
S_1328,5,0.0187,0.0004,0.0444,0.0007
S_1329,3,0.0153,0.0031,0.0531,0.0006
S_133,2,0.016,0.0004,0.0295,0.0007
S_1330,13,0.014,0.0001,0.05,0.0006
S_1331,7,0.0173,0.0013,0.0682,0.0007
S_1332,11,0.0213,0.001,0.0677,0.0008
S_1333,7,0.0193,0.0005,0.067,0.0008
S_1334,6,0.02,0.0039,0.0633,0.0008
S_1335,12,0.018,0.002,0.0407,0.0007
S_1336,4,0.0193,0.0018,0.0642,0.0007
S_1337,13,0.022,0.0009,0.0566,0.0008
S_1338,5,0.0153,0.0025,0.0513,0.0006
S_1339,3,0.014,0.0083,0.0467,0.0006
S_134,1,0.0153,0.0004,0.0453,0.0006
S_1340,8,0.0173,0.0052,0.0381,0.0007
S_1341,11,0.018,0.0011,0.0676,0.0007
S_1342,13,0.014,0.1329,0.0628,0.0006
S_1343,4,0.014,0.0454,0.0663,0.0006
S_1344,8,0.014,0.0024,0.0422,0.0006
S_1345,6,0.0187,0.0006,0.0591,0.0007
S_1346,7,0.0167,0.0024,0.0711,0.0007
S_1347,13,0.018,0.0,0.0512,0.0007
S_1348,5,0.016,0.0082,0.0457,0.0006
S_1349,13,0.0193,0.0015,0.0516,0.0007
S_135,14,0.0153,0.0001,0.0434,0.0006
S_1350,12,0.0167,0.0039,0.0388,0.0007
S_1351,4,0.014,0.0045,0.0643,0.0006
S_1352,3,0.0153,0.0055,0.0491,0.0006
S_1353,7,0.0147,0.0495,0.0737,0.0006
S_1354,7,0.0147,0.0012,0.07,0.0006
S_1355,0,0.0207,0.0005,0.0653,0.0008
S_1356,4,0.0167,0.0004,0.0597,0.0007
S_1357,6,0.02,0.0039,0.0633,0.0008
S_1358,12,0.0147,0.0092,0.0378,0.0006
S_1359,7,0.016,0.002,0.0695,0.0006
S_136,1,0.0187,0.0004,0.0377,0.0007
S_1360,8,0.0153,0.003,0.0363,0.0006
S_1361,6,0.0173,0.0016,0.064,0.0007
S_1362,11,0.0207,0.0005,0.0648,0.0008
S_1363,8,0.0153,0.0008,0.0363,0.0006
S_1364,12,0.0213,0.0021,0.0328,0.0008
S_1365,4,0.0207,0.001,0.0647,0.0008
S_1366,6,0.0147,0.0024,0.0609,0.0006
S_1367,13,0.0193,0.0006,0.0568,0.0007
S_1368,0,0.0207,0.0005,0.0653,0.0008
S_1369,11,0.0207,0.0005,0.0648,0.0008
S_137,9,0.0167,0.0002,0.0423,0.0007
S_1370,12,0.014,0.0002,0.0344,0.0006
S_1371,7,0.0147,0.0025,0.0707,0.0006
S_1372,0,0.0193,0.0007,0.0664,0.0007
S_1373,12,0.0187,0.0,0.0314,0.0007
S_1374,8,0.0153,0.0001,0.0346,0.0006
S_1375,3,0.0147,0.0013,0.0427,0.0006
S_1376,7,0.018,0.0006,0.0677,0.0007
S_1377,7,0.0153,0.0009,0.0683,0.0006
S_1378,7,0.014,0.0402,0.0711,0.0006
S_1379,8,0.018,0.0072,0.0381,0.0007
S_138,10,0.02,0.0026,0.0333,0.0008
S_1380,5,0.0167,0.0009,0.0513,0.0007
S_1381,13,0.0147,0.0112,0.053,0.0006
S_1382,8,0.0147,0.0056,0.0377,0.0006
S_1383,11,0.018,0.0012,0.0677,0.0007
S_1384,8,0.0167,0.0042,0.0363,0.0007
S_1385,11,0.016,0.0006,0.0635,0.0006
S_1386,12,0.014,0.0,0.0314,0.0006
S_1387,3,0.0187,0.0028,0.0438,0.0007
S_1388,8,0.014,0.0046,0.0401,0.0006
S_1389,7,0.0153,0.0088,0.0707,0.0006
S_139,1,0.016,0.0003,0.0455,0.0006
S_1390,3,0.0213,0.0006,0.0449,0.0008
S_1391,8,0.0167,0.0015,0.0401,0.0007
S_1392,12,0.014,0.0034,0.0407,0.0006
S_1393,5,0.016,0.0165,0.0469,0.0006
S_1394,4,0.0167,0.0004,0.0587,0.0007
S_1395,3,0.0193,0.0024,0.0473,0.0008
S_1396,11,0.016,0.0029,0.0685,0.0006
S_1397,3,0.0173,0.0025,0.0516,0.0007
S_1398,6,0.0167,0.0045,0.0575,0.0007
S_1399,11,0.0147,0.0016,0.0679,0.0006
S_14,14,0.02,0.0002,0.0454,0.0007
S_140,9,0.0147,0.0017,0.0412,0.0006
S_1400,13,0.018,0.0016,0.0538,0.0007
S_1401,6,0.0147,0.0002,0.0566,0.0006
S_1402,3,0.0207,0.0006,0.0513,0.0008
S_1403,8,0.014,0.0005,0.0396,0.0006
S_1404,0,0.0147,0.0239,0.0682,0.0006
S_1405,8,0.014,0.0108,0.0418,0.0006
S_1406,7,0.0187,0.0012,0.0708,0.0007
S_1407,8,0.014,0.002,0.0422,0.0006
S_1408,5,0.014,0.0766,0.0515,0.0006
S_1409,11,0.016,0.0003,0.0657,0.0006
S_141,9,0.02,0.0009,0.0399,0.0008
S_1410,5,0.018,0.0008,0.0444,0.0007
S_1411,13,0.016,0.0,0.0549,0.0006
S_1412,4,0.016,0.0005,0.0588,0.0006
S_1413,6,0.014,0.0004,0.0544,0.0006
S_1414,4,0.0167,0.0077,0.0643,0.0007
S_1415,7,0.0173,0.0004,0.0681,0.0007
S_1416,0,0.0193,0.0003,0.0653,0.0007
S_1417,8,0.018,0.0008,0.0346,0.0007
S_1418,6,0.0153,0.0004,0.0543,0.0006
S_1419,6,0.014,0.0209,0.0619,0.0006
S_142,10,0.0187,0.0003,0.0265,0.0007
S_1420,6,0.0153,0.0236,0.0692,0.0006
S_1421,11,0.0153,0.0019,0.0692,0.0006
S_1422,0,0.0193,0.0002,0.0631,0.0007
S_1423,5,0.02,0.0105,0.0489,0.0008
S_1424,13,0.0153,0.0017,0.0538,0.0006
S_1425,4,0.0167,0.0001,0.061,0.0007
S_1426,7,0.0173,0.0021,0.0704,0.0007
S_1427,5,0.0187,0.0005,0.0422,0.0007
S_1428,11,0.0173,0.002,0.0676,0.0007
S_1429,6,0.0153,0.0007,0.0624,0.0006
S_143,1,0.014,0.0007,0.0365,0.0006
S_1430,11,0.0187,0.0005,0.0671,0.0007
S_1431,7,0.0173,0.0005,0.0669,0.0007
S_1432,6,0.0207,0.0237,0.067,0.0008
S_1433,4,0.0147,0.0336,0.0698,0.0006
S_1434,8,0.0153,0.0022,0.0381,0.0006
S_1435,12,0.014,0.0,0.0314,0.0006
S_1436,0,0.0193,0.0002,0.0631,0.0007
S_1437,0,0.0167,0.0009,0.0665,0.0007
S_1438,11,0.0173,0.0004,0.0671,0.0007
S_1439,0,0.018,0.0004,0.0636,0.0007
S_144,1,0.0147,0.0014,0.0472,0.0006
S_1440,11,0.0173,0.0009,0.0665,0.0007
S_1441,7,0.0167,0.0005,0.0677,0.0007
S_1442,6,0.0187,0.0007,0.0561,0.0007
S_1443,4,0.0173,0.0004,0.0587,0.0007
S_1444,6,0.0167,0.0005,0.0567,0.0007
S_1445,6,0.016,0.0007,0.0586,0.0007
S_1446,13,0.0187,0.0029,0.0528,0.0007
S_1447,8,0.014,0.0033,0.0363,0.0006
S_1448,11,0.018,0.001,0.0636,0.0007
S_1449,5,0.02,0.001,0.0487,0.0008
S_145,14,0.0193,0.0003,0.0442,0.0007
S_1450,12,0.016,0.0054,0.0344,0.0007
S_1451,11,0.0153,0.0006,0.0646,0.0006
S_1452,4,0.0147,0.0345,0.0699,0.0006
S_1453,8,0.014,0.0,0.033,0.0006
S_1454,13,0.0187,0.0006,0.0536,0.0007
S_1455,5,0.0147,0.003,0.0512,0.0006
S_1456,0,0.014,0.0965,0.0714,0.0006
S_1457,0,0.0153,0.0006,0.0657,0.0006
S_1458,8,0.0193,0.0006,0.0346,0.0007
S_1459,13,0.02,0.0029,0.0592,0.0008
S_146,9,0.0207,0.0006,0.0356,0.0008
S_1460,11,0.014,0.0413,0.071,0.0006
S_1461,7,0.0153,0.0032,0.0704,0.0006
S_1462,13,0.0147,0.0019,0.0538,0.0006
S_1463,11,0.0227,0.0018,0.068,0.0009
S_1464,4,0.0147,0.0258,0.0696,0.0006
S_1465,3,0.016,0.001,0.0473,0.0006
S_1466,6,0.014,0.0008,0.0652,0.0006
S_1467,6,0.0187,0.0005,0.0562,0.0007
S_1468,8,0.0193,0.0006,0.0346,0.0007
S_1469,13,0.014,0.017,0.0572,0.0006
S_147,10,0.014,0.0002,0.0286,0.0006
S_1470,3,0.016,0.001,0.0473,0.0006
S_1471,8,0.014,0.0,0.033,0.0006
S_1472,12,0.0187,0.0025,0.0388,0.0008
S_1473,12,0.014,0.0004,0.0343,0.0006
S_1474,7,0.0153,0.001,0.069,0.0006
