node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_1123,6,0.0207,0.0016,0.1518,0.0007
G_1124,5,0.02,0.0019,0.1356,0.0006
G_1125,9,0.0213,0.002,0.1336,0.0007
G_1126,10,0.02,0.0222,0.1167,0.0006
G_1127,6,0.022,0.0003,0.1375,0.0007
G_1128,8,0.0187,0.0039,0.1292,0.0006
G_1129,9,0.0193,0.0004,0.1143,0.0006
G_113,0,0.018,0.0083,0.1441,0.0006
G_1130,3,0.0213,0.0011,0.1344,0.0007
G_1131,6,0.02,0.0027,0.1578,0.0007
G_1132,6,0.0213,0.0036,0.1431,0.0007
G_1133,11,0.018,0.0069,0.1125,0.0006
G_1134,3,0.018,0.0015,0.118,0.0006
G_1135,9,0.02,0.0475,0.13,0.0006
G_1136,3,0.0233,0.0046,0.1336,0.0007
G_1137,7,0.0187,0.0003,0.1434,0.0006
G_1138,8,0.0187,0.0006,0.1176,0.0006
G_1139,11,0.0193,0.0015,0.1031,0.0006
G_114,0,0.0187,0.0035,0.1369,0.0006
G_1140,9,0.0233,0.0052,0.134,0.0007
G_1141,9,0.0227,0.0012,0.112,0.0007
G_1142,9,0.022,0.0004,0.1098,0.0007
G_1143,9,0.0213,0.0006,0.11,0.0007
G_1144,9,0.02,0.0016,0.1373,0.0006
G_1145,7,0.022,0.0018,0.1418,0.0007
G_1146,5,0.024,0.0034,0.1469,0.0007
G_1147,6,0.0193,0.0036,0.1507,0.0006
G_1148,11,0.0207,0.0005,0.121,0.0007
G_1149,3,0.02,0.0029,0.1246,0.0006
G_115,2,0.0213,0.0126,0.1571,0.0007
G_1150,3,0.0227,0.0006,0.1345,0.0007
G_1151,11,0.0227,0.0022,0.1073,0.0007
G_1152,5,0.0233,0.0014,0.1389,0.0007
G_1153,3,0.0207,0.0007,0.1408,0.0007
G_1154,9,0.0247,0.0019,0.123,0.0007
G_1155,8,0.0213,0.0038,0.1445,0.0007
G_1156,9,0.0213,0.006,0.1305,0.0007
G_1157,5,0.0193,0.0025,0.1352,0.0006
G_1158,6,0.0254,0.0036,0.1454,0.0008
G_1159,6,0.018,0.0026,0.1424,0.0006
G_116,2,0.0193,0.0022,0.1665,0.0006
G_1160,10,0.0207,0.0006,0.1104,0.0006
G_1161,5,0.02,0.0006,0.1524,0.0006
G_1162,7,0.0233,0.0006,0.1295,0.0007
G_1163,3,0.0187,0.001,0.1402,0.0006
G_1164,7,0.0207,0.0089,0.1566,0.0007
G_1165,7,0.02,0.0049,0.1537,0.0006
G_1166,7,0.0193,0.0106,0.1347,0.0006
G_1167,7,0.0207,0.0008,0.1296,0.0007
G_1168,5,0.0187,0.0036,0.1387,0.0006
G_1169,5,0.022,0.0024,0.1554,0.0007
G_117,0,0.0193,0.0029,0.153,0.0006
G_1170,10,0.018,0.0,0.0976,0.0006
G_1171,6,0.0207,0.0053,0.1447,0.0007
G_1172,5,0.0187,0.0014,0.1395,0.0006
G_1173,3,0.0227,0.0014,0.1376,0.0007
G_1174,5,0.0207,0.002,0.1343,0.0007
G_1175,6,0.022,0.0017,0.1487,0.0007
G_1176,6,0.0187,0.0012,0.1466,0.0006
G_1177,7,0.02,0.003,0.1541,0.0006
G_1178,8,0.024,0.0014,0.1293,0.0007
G_1179,5,0.0207,0.0007,0.1392,0.0007
G_118,0,0.0227,0.0016,0.1496,0.0007
G_1180,10,0.0207,0.0006,0.1083,0.0006
G_1181,9,0.0227,0.001,0.114,0.0007
G_1182,3,0.018,0.0038,0.1385,0.0006
G_1183,8,0.0213,0.0022,0.1258,0.0007
G_1184,9,0.02,0.0006,0.118,0.0006
G_1185,3,0.0207,0.0054,0.1381,0.0007
G_1186,3,0.0207,0.0026,0.1413,0.0007
G_1187,5,0.0227,0.0021,0.1538,0.0007
G_1188,3,0.0233,0.0026,0.1416,0.0007
G_1189,9,0.0207,0.0063,0.1355,0.0006
G_119,0,0.022,0.0008,0.1329,0.0007
G_1190,10,0.0254,0.0003,0.1003,0.0007
G_1191,5,0.0207,0.0088,0.1565,0.0007
G_1192,3,0.018,0.0064,0.1524,0.0006
G_1193,8,0.0213,0.0028,0.1345,0.0007
G_1194,5,0.0233,0.0006,0.1351,0.0007
G_1195,8,0.02,0.0072,0.1239,0.0006
G_1196,6,0.0187,0.0009,0.1408,0.0006
G_1197,11,0.0227,0.0003,0.1073,0.0007
G_1198,8,0.024,0.0004,0.1238,0.0007
G_1199,9,0.018,0.0004,0.1077,0.0006
G_12,2,0.0267,0.0024,0.162,0.0008
G_120,1,0.0193,0.0079,0.1115,0.0006
G_1200,11,0.018,0.0517,0.1205,0.0006
G_1201,6,0.02,0.0035,0.1425,0.0006
G_1202,3,0.0207,0.0032,0.1261,0.0007
G_1203,6,0.0227,0.0031,0.1415,0.0007
G_1204,10,0.0193,0.0011,0.1037,0.0006
G_1205,8,0.0207,0.0014,0.1296,0.0006
G_1206,9,0.0233,0.001,0.1167,0.0007
G_1207,7,0.0227,0.0021,0.1322,0.0007
G_1208,8,0.02,0.0006,0.1178,0.0006
G_1209,6,0.022,0.0014,0.1434,0.0007
G_121,0,0.024,0.006,0.1401,0.0007
G_1210,8,0.022,0.0014,0.1388,0.0007
G_1211,9,0.0193,0.001,0.1147,0.0006
G_1212,5,0.022,0.0011,0.1379,0.0007
G_1213,7,0.02,0.0041,0.1543,0.0006
G_1214,3,0.0193,0.0044,0.1283,0.0006
G_1215,7,0.0187,0.0007,0.1333,0.0006
G_1216,7,0.0193,0.0005,0.1291,0.0006
G_1217,6,0.018,0.0012,0.142,0.0006
G_1218,10,0.0247,0.0,0.0977,0.0007
G_1219,6,0.0193,0.0014,0.1435,0.0006
G_122,1,0.0213,0.0029,0.1242,0.0007
G_1220,6,0.022,0.0019,0.1481,0.0007
G_1221,8,0.022,0.0022,0.1224,0.0007
G_1222,3,0.0233,0.0015,0.1297,0.0007
G_1223,5,0.0207,0.0008,0.1355,0.0007
G_1224,9,0.0207,0.0008,0.1083,0.0006
G_1225,9,0.0227,0.0046,0.1311,0.0007
G_1226,9,0.0227,0.0006,0.1118,0.0007
G_1227,5,0.0227,0.0013,0.1469,0.0007
G_1228,11,0.02,0.004,0.1125,0.0006
G_1229,9,0.026,0.0007,0.1107,0.0008
G_123,0,0.022,0.0168,0.1319,0.0007
G_1230,6,0.02,0.0045,0.1498,0.0007
G_1231,9,0.0213,0.0014,0.1139,0.0007
G_1232,8,0.0193,0.0023,0.1351,0.0006
G_1233,3,0.022,0.004,0.1314,0.0007
G_1234,6,0.0213,0.0022,0.141,0.0007
G_1235,9,0.024,0.0008,0.1107,0.0007
G_1236,8,0.0187,0.0013,0.1343,0.0006
G_1237,7,0.0233,0.0013,0.1322,0.0007
G_1238,9,0.028,0.0027,0.118,0.0008
G_1239,10,0.0213,0.0004,0.108,0.0006
G_124,1,0.0187,0.0008,0.1205,0.0006
G_1240,7,0.02,0.0013,0.1326,0.0006
G_1241,8,0.0207,0.0031,0.1256,0.0006
G_1242,6,0.022,0.0005,0.1484,0.0007
G_1243,7,0.0207,0.0019,0.1329,0.0007
G_1244,6,0.0207,0.0016,0.1422,0.0007
G_1245,10,0.0254,0.0012,0.1063,0.0007
G_1246,11,0.0207,0.0007,0.1185,0.0007
G_1247,8,0.0213,0.0028,0.144,0.0006
G_1248,9,0.0193,0.0005,0.1133,0.0006
G_1249,9,0.022,0.0006,0.1181,0.0007
G_125,2,0.022,0.0083,0.1614,0.0007
G_1250,9,0.0227,0.0011,0.1229,0.0007
G_1251,5,0.0193,0.0006,0.136,0.0006
G_1252,3,0.0187,0.0017,0.1381,0.0006
G_1253,6,0.02,0.0012,0.1389,0.0006
G_1254,11,0.022,0.0014,0.119,0.0007
G_1255,5,0.0233,0.0062,0.1528,0.0007
G_1256,5,0.018,0.0293,0.1694,0.0006
G_1257,7,0.0187,0.0019,0.1351,0.0006
G_1258,5,0.02,0.0093,0.1601,0.0006
G_1259,8,0.0247,0.0031,0.1379,0.0007
G_126,2,0.018,0.0273,0.1642,0.0006
G_1260,5,0.0187,0.0005,0.1532,0.0006
G_1261,8,0.024,0.0013,0.1285,0.0007
G_1262,6,0.0213,0.0008,0.1413,0.0007
G_1263,6,0.0187,0.0003,0.1449,0.0006
G_1264,11,0.0233,0.0002,0.1069,0.0007
G_1265,5,0.018,0.003,0.1447,0.0006
G_1266,3,0.0193,0.0095,0.1357,0.0006
G_1267,11,0.0207,0.0013,0.1159,0.0007
G_1268,9,0.0213,0.0004,0.118,0.0006
G_1269,11,0.0193,0.0012,0.1019,0.0006
G_127,2,0.02,0.0024,0.162,0.0006
G_1270,6,0.0207,0.0017,0.1536,0.0007
G_1271,10,0.018,0.0,0.0976,0.0006
G_1272,8,0.0213,0.0025,0.1232,0.0007
G_1273,3,0.0227,0.0024,0.138,0.0007
G_1274,8,0.018,0.0012,0.1256,0.0006
G_1275,3,0.022,0.0007,0.1311,0.0007
G_1276,6,0.0207,0.0025,0.1488,0.0007
G_1277,9,0.018,0.0017,0.1078,0.0006
G_1278,6,0.0207,0.0016,0.1409,0.0007
G_1279,3,0.0207,0.0025,0.1465,0.0007
G_128,2,0.0213,0.0122,0.1597,0.0007
G_1280,3,0.0247,0.0013,0.134,0.0008
G_1281,6,0.0207,0.0066,0.1438,0.0007
G_1282,10,0.0233,0.0003,0.1004,0.0007
G_1283,8,0.0254,0.0122,0.1512,0.0008
G_1284,8,0.0207,0.0107,0.1242,0.0007
G_1285,9,0.024,0.0021,0.1179,0.0007
G_1286,7,0.0227,0.0019,0.1345,0.0007
G_1287,6,0.022,0.0036,0.1452,0.0007
G_1288,5,0.02,0.0035,0.154,0.0006
G_1289,5,0.0207,0.0016,0.1363,0.0007
G_129,4,0.0254,0.0001,0.095,0.0008
G_1290,3,0.028,0.0034,0.132,0.0008
G_1291,11,0.0247,0.0041,0.1074,0.0008
G_1292,8,0.0193,0.0007,0.1177,0.0006
G_1293,6,0.018,0.019,0.139,0.0006
G_1294,3,0.022,0.003,0.1327,0.0007
G_1295,6,0.0193,0.0007,0.1514,0.0006
G_1296,8,0.0213,0.0019,0.1217,0.0007
G_1297,8,0.0207,0.0034,0.1238,0.0007
G_1298,9,0.018,0.0006,0.1196,0.0006
G_1299,3,0.018,0.0089,0.1303,0.0006
G_13,0,0.018,0.0036,0.128,0.0006
G_130,1,0.0193,0.0004,0.1074,0.0006
G_1300,5,0.022,0.0007,0.1303,0.0007
G_1301,7,0.0193,0.0006,0.1276,0.0006
G_1302,7,0.02,0.0035,0.1459,0.0006
G_1303,11,0.0227,0.0017,0.1138,0.0007
G_1304,8,0.0207,0.0011,0.1232,0.0007
G_1305,6,0.0207,0.0034,0.1448,0.0007
G_1306,5,0.0213,0.0039,0.153,0.0007
G_1307,3,0.022,0.0012,0.142,0.0007
G_1308,7,0.022,0.0012,0.1296,0.0007
G_1309,9,0.0213,0.0013,0.1254,0.0007
G_131,4,0.0227,0.0019,0.1022,0.0007
G_1310,6,0.02,0.0008,0.139,0.0006
G_1311,11,0.0193,0.0011,0.1162,0.0006
G_1312,8,0.02,0.0007,0.1281,0.0006
G_1313,3,0.0233,0.0014,0.128,0.0007
G_1314,8,0.0247,0.0032,0.1372,0.0007
G_1315,3,0.022,0.0009,0.1292,0.0007
G_1316,8,0.0187,0.0017,0.1342,0.0006
G_1317,9,0.0227,0.0064,0.1304,0.0007
G_1318,8,0.0187,0.019,0.1187,0.0006
G_1319,9,0.0207,0.0034,0.1323,0.0006
G_132,0,0.0213,0.0017,0.137,0.0007
G_1320,7,0.0207,0.0006,0.1301,0.0007
G_1321,8,0.0267,0.0103,0.1477,0.0008
G_1322,3,0.018,0.0072,0.1528,0.0006
G_1323,5,0.0207,0.0018,0.1428,0.0007
G_1324,5,0.0207,0.0069,0.1597,0.0007
G_1325,11,0.0207,0.0019,0.1167,0.0007
G_1326,5,0.0227,0.0014,0.1361,0.0007
G_1327,8,0.0193,0.001,0.1178,0.0006
G_1328,5,0.018,0.0013,0.1406,0.0006
G_1329,5,0.0193,0.0012,0.1382,0.0006
G_133,0,0.018,0.0024,0.1502,0.0006
G_1330,8,0.024,0.0009,0.129,0.0007
G_1331,5,0.0207,0.0078,0.1603,0.0007
G_1332,3,0.0187,0.0004,0.1354,0.0006
G_1333,5,0.024,0.0024,0.1377,0.0007
G_1334,5,0.0227,0.0031,0.1484,0.0007
G_1335,3,0.02,0.0005,0.1325,0.0006
G_1336,7,0.0233,0.0015,0.1313,0.0007
G_1337,7,0.0207,0.0077,0.1343,0.0007
G_1338,9,0.0207,0.0057,0.1302,0.0006
G_1339,3,0.0207,0.0515,0.1611,0.0007
G_134,2,0.0247,0.0015,0.1597,0.0007
G_1340,10,0.0314,0.0032,0.1063,0.0009
G_1341,3,0.0187,0.0032,0.1286,0.0006
G_1342,9,0.022,0.0023,0.1175,0.0007
G_1343,7,0.022,0.0016,0.1337,0.0007
G_1344,10,0.0193,0.0001,0.1005,0.0006
G_1345,5,0.0213,0.0017,0.1537,0.0007
G_1346,9,0.0247,0.0214,0.1464,0.0007
G_1347,9,0.024,0.0009,0.1181,0.0007
G_1348,8,0.018,0.0009,0.1167,0.0006
G_1349,8,0.0227,0.0008,0.1282,0.0007
G_135,1,0.0213,0.0003,0.1058,0.0006
G_1350,11,0.022,0.0009,0.1134,0.0007
G_1351,10,0.0267,0.0014,0.1063,0.0008
G_1352,3,0.0233,0.0021,0.1249,0.0007
G_1353,3,0.0227,0.0019,0.141,0.0007
G_1354,5,0.0227,0.0013,0.1389,0.0007
G_1355,9,0.0207,0.0048,0.1301,0.0006
G_1356,9,0.024,0.0012,0.1178,0.0007
G_1357,6,0.02,0.0019,0.1472,0.0007
G_1358,5,0.018,0.0696,0.1437,0.0006
G_1359,3,0.0193,0.0018,0.1348,0.0006
G_136,0,0.0227,0.0009,0.1322,0.0007
G_1360,8,0.0207,0.0016,0.1278,0.0006
G_1361,8,0.0227,0.0015,0.1314,0.0007
G_1362,8,0.0247,0.0063,0.1473,0.0007
G_1363,9,0.0247,0.0027,0.1177,0.0007
G_1364,11,0.0187,0.0027,0.1012,0.0006
G_1365,9,0.0233,0.0005,0.1097,0.0007
G_1366,6,0.024,0.0017,0.1535,0.0008
G_1367,5,0.0227,0.0012,0.131,0.0007
G_1368,8,0.0213,0.0019,0.1344,0.0007
G_1369,3,0.0213,0.0011,0.1379,0.0007
G_137,0,0.022,0.0034,0.1524,0.0007
G_1370,11,0.0233,0.0029,0.1069,0.0007
G_1371,3,0.02,0.0015,0.135,0.0006
G_1372,8,0.0233,0.0009,0.1334,0.0007
G_1373,5,0.0207,0.0081,0.1601,0.0007
G_1374,9,0.022,0.0029,0.1178,0.0007
G_1375,8,0.0254,0.0013,0.1297,0.0007
G_1376,6,0.0213,0.0064,0.1434,0.0007
G_1377,5,0.0227,0.0008,0.1371,0.0007
G_1378,7,0.024,0.0017,0.1314,0.0007
G_1379,8,0.018,0.003,0.1121,0.0006
G_138,4,0.024,0.0015,0.1005,0.0007
G_1380,10,0.0213,0.0017,0.1174,0.0006
G_1381,8,0.0233,0.0022,0.1227,0.0007
G_1382,10,0.022,0.0007,0.1062,0.0006
G_1383,7,0.022,0.0017,0.1343,0.0007
G_1384,9,0.0207,0.0009,0.1082,0.0006
G_1385,7,0.0213,0.0041,0.1538,0.0007
G_1386,4,0.0207,0.0022,0.1052,0.0006
G_1387,6,0.02,0.0018,0.142,0.0007
G_1388,9,0.024,0.0018,0.1184,0.0007
G_1389,8,0.02,0.0006,0.1225,0.0006
G_139,0,0.0213,0.001,0.1425,0.0007
G_1390,3,0.0233,0.0024,0.1418,0.0007
G_1391,9,0.022,0.0009,0.1142,0.0007
G_1392,11,0.0227,0.0019,0.1191,0.0007
G_1393,10,0.0213,0.0009,0.1081,0.0006
G_1394,3,0.0233,0.0021,0.1379,0.0007
G_1395,8,0.0233,0.0032,0.1287,0.0007
G_1396,6,0.0227,0.0032,0.1489,0.0007
G_1397,3,0.0187,0.0074,0.1228,0.0006
G_1398,3,0.0233,0.0048,0.1337,0.0007
G_1399,5,0.0207,0.0008,0.1355,0.0007
G_14,0,0.0193,0.0011,0.1233,0.0006
G_140,4,0.0267,0.0029,0.1068,0.0008
G_1400,8,0.0213,0.001,0.137,0.0006
G_1401,5,0.0233,0.0042,0.1501,0.0007
G_1402,3,0.0233,0.0016,0.1357,0.0007
G_1403,9,0.0193,0.0092,0.108,0.0006
G_1404,8,0.0213,0.0008,0.1336,0.0007
G_1405,10,0.0207,0.001,0.1106,0.0006
G_1406,8,0.024,0.0018,0.1299,0.0007
G_1407,8,0.0193,0.0006,0.1177,0.0006
G_1408,9,0.0213,0.0031,0.1298,0.0007
G_1409,6,0.0227,0.0014,0.142,0.0007
G_141,1,0.024,0.0017,0.1187,0.0007
G_1410,10,0.0193,0.0,0.0964,0.0006
G_1411,8,0.0193,0.0027,0.1367,0.0006
G_1412,6,0.0213,0.0019,0.1495,0.0007
G_1413,5,0.022,0.0026,0.1327,0.0007
G_1414,5,0.024,0.0045,0.1399,0.0007
G_1415,7,0.02,0.0025,0.1348,0.0006
G_1416,6,0.0233,0.0043,0.143,0.0007
G_1417,9,0.0247,0.0005,0.1107,0.0007
G_1418,8,0.02,0.0039,0.1271,0.0006
G_1419,6,0.022,0.002,0.1466,0.0007
G_142,4,0.0227,0.0001,0.0952,0.0007
G_1420,5,0.0213,0.0046,0.1467,0.0007
G_1421,5,0.022,0.002,0.1466,0.0007
G_1422,8,0.0193,0.0015,0.1344,0.0006
G_1423,10,0.0213,0.0,0.0978,0.0006
G_1424,9,0.0193,0.02,0.1294,0.0006
G_1425,9,0.024,0.002,0.1241,0.0007
G_1426,5,0.02,0.0005,0.1337,0.0006
G_1427,9,0.0193,0.0005,0.1133,0.0006
G_1428,6,0.02,0.0031,0.1477,0.0007
G_1429,5,0.0213,0.0009,0.1388,0.0007
G_143,2,0.0233,0.005,0.1677,0.0007
G_1430,6,0.0187,0.0022,0.141,0.0006
G_1431,5,0.0187,0.0014,0.1393,0.0006
G_1432,11,0.024,0.0017,0.1123,0.0007
G_1433,7,0.0187,0.0006,0.1299,0.0006
G_1434,11,0.02,0.0019,0.1202,0.0006
G_1435,10,0.0254,0.0008,0.1002,0.0007
G_1436,8,0.0254,0.0011,0.1293,0.0007
G_1437,5,0.022,0.0004,0.1335,0.0007
G_1438,5,0.02,0.0004,0.1409,0.0006
G_1439,5,0.02,0.0012,0.1354,0.0006
G_144,1,0.024,0.0004,0.1157,0.0007
G_1440,6,0.02,0.0006,0.1415,0.0006
G_1441,5,0.0207,0.0027,0.1442,0.0007
G_1442,11,0.018,0.005,0.1142,0.0006
G_1443,9,0.024,0.0012,0.115,0.0007
G_1444,5,0.02,0.0054,0.1614,0.0006
G_1445,3,0.022,0.0025,0.1317,0.0007
G_1446,10,0.018,0.0073,0.1037,0.0006
G_1447,5,0.0207,0.0016,0.1437,0.0007
G_1448,7,0.0207,0.0013,0.1413,0.0007
G_1449,8,0.024,0.0032,0.1223,0.0008
G_145,1,0.024,0.0007,0.1179,0.0007
G_1450,11,0.0207,0.0072,0.1197,0.0007
G_1451,7,0.0207,0.0184,0.1565,0.0007
G_1452,9,0.0227,0.0022,0.1324,0.0007
G_1453,10,0.018,0.0,0.0976,0.0006
G_1454,9,0.0227,0.0006,0.1221,0.0007
G_1455,9,0.0247,0.0022,0.1114,0.0008
G_1456,6,0.0193,0.0014,0.1476,0.0006
G_1457,5,0.0227,0.0006,0.135,0.0007
G_1458,10,0.03,0.0026,0.1003,0.0008
G_1459,9,0.0227,0.0007,0.1108,0.0007
G_146,0,0.0207,0.0053,0.1595,0.0007
G_1460,5,0.0187,0.0023,0.1437,0.0006
G_1461,3,0.0233,0.0008,0.1312,0.0007
G_1462,7,0.0207,0.0008,0.1313,0.0007
G_1463,5,0.0227,0.0013,0.136,0.0007
G_1464,3,0.02,0.0003,0.1327,0.0006
G_1465,9,0.0207,0.0019,0.1248,0.0006
G_1466,6,0.0187,0.002,0.1416,0.0006
G_1467,3,0.0193,0.0033,0.136,0.0006
G_1468,10,0.0227,0.0002,0.1004,0.0007
G_1469,5,0.024,0.0006,0.1348,0.0007
G_147,4,0.0233,0.0014,0.1001,0.0007
G_1470,3,0.022,0.001,0.1391,0.0007
G_1471,10,0.02,0.0,0.0976,0.0006
G_1472,11,0.0207,0.0081,0.1231,0.0007
G_1473,5,0.0187,0.0009,0.1327,0.0006
