node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
R_1112,10,0.016,0.0006,0.0672,0.0006
R_1113,3,0.014,0.0071,0.072,0.0006
R_1114,6,0.0173,0.0008,0.0723,0.0007
R_1115,6,0.014,0.0023,0.0727,0.0006
R_1116,5,0.0147,0.2265,0.0672,0.0006
R_1117,6,0.0187,0.0034,0.0736,0.0007
R_1118,3,0.02,0.0032,0.0654,0.0008
R_1119,12,0.0193,0.0004,0.059,0.0007
R_112,1,0.016,0.0001,0.0433,0.0006
R_1120,3,0.0207,0.0022,0.0705,0.0008
R_1121,1,0.018,0.005,0.045,0.0007
R_1122,4,0.0173,0.0055,0.0784,0.0007
R_1123,12,0.0153,0.0008,0.0558,0.0006
R_1124,7,0.0213,0.0014,0.0519,0.0008
R_1125,3,0.0173,0.0061,0.0699,0.0007
R_1126,6,0.0173,0.0009,0.0683,0.0007
R_1127,6,0.0153,0.0008,0.0737,0.0006
R_1128,12,0.014,0.0003,0.0573,0.0006
R_1129,3,0.0213,0.0017,0.0651,0.0008
R_113,1,0.016,0.0001,0.0433,0.0006
R_1130,5,0.0187,0.0018,0.0612,0.0008
R_1131,11,0.0153,0.0012,0.0431,0.0006
R_1132,7,0.0153,0.0021,0.0501,0.0006
R_1133,1,0.016,0.0009,0.0431,0.0007
R_1134,0,0.0167,0.0005,0.0745,0.0006
R_1135,12,0.02,0.0017,0.0556,0.0008
R_1136,12,0.0173,0.0002,0.0535,0.0007
R_1137,2,0.014,0.0004,0.0632,0.0006
R_1138,2,0.014,0.0009,0.0627,0.0006
R_1139,11,0.02,0.0043,0.0388,0.0008
R_114,7,0.018,0.0196,0.0539,0.0007
R_1140,0,0.014,0.0126,0.0755,0.0006
R_1141,12,0.0193,0.0005,0.0613,0.0007
R_1142,10,0.0153,0.0001,0.0638,0.0006
R_1143,3,0.0147,0.001,0.0667,0.0006
R_1144,1,0.02,0.0004,0.0447,0.0008
R_1145,7,0.0167,0.0286,0.0501,0.0007
R_1146,4,0.0147,0.0001,0.0741,0.0006
R_1147,0,0.014,0.0065,0.0786,0.0006
R_1148,8,0.0173,0.0007,0.0715,0.0007
R_1149,1,0.02,0.0015,0.0448,0.0008
R_115,3,0.016,0.0002,0.066,0.0006
R_1150,7,0.0153,0.007,0.0522,0.0006
R_1151,11,0.016,0.0023,0.0431,0.0007
R_1152,3,0.016,0.0035,0.065,0.0006
R_1153,12,0.0167,0.0007,0.0538,0.0007
R_1154,12,0.0153,0.0018,0.0594,0.0006
R_1155,3,0.016,0.0065,0.0632,0.0006
R_1156,9,0.0167,0.0018,0.0436,0.0007
R_1157,2,0.0153,0.0017,0.064,0.0006
R_1158,7,0.0153,0.0003,0.0519,0.0006
R_1159,0,0.0153,0.001,0.0738,0.0006
R_116,3,0.0173,0.0008,0.066,0.0007
R_1160,5,0.0147,0.0275,0.0644,0.0006
R_1161,7,0.0173,0.0009,0.0501,0.0007
R_1162,9,0.014,0.0119,0.0473,0.0006
R_1163,7,0.014,0.0322,0.0522,0.0006
R_1164,12,0.014,0.036,0.0579,0.0006
R_1165,2,0.016,0.0008,0.064,0.0007
R_1166,12,0.014,0.0528,0.0598,0.0006
R_1167,0,0.0153,0.0012,0.0744,0.0006
R_1168,5,0.0173,0.0094,0.0641,0.0007
R_1169,11,0.0187,0.0021,0.04,0.0007
R_117,7,0.016,0.0005,0.0519,0.0006
R_1170,3,0.018,0.0006,0.0676,0.0007
R_1171,7,0.016,0.0003,0.0483,0.0006
R_1172,12,0.0167,0.0006,0.0537,0.0007
R_1173,7,0.018,0.0008,0.0484,0.0007
R_1174,3,0.0213,0.002,0.0676,0.0008
R_1175,7,0.0187,0.0015,0.0483,0.0007
R_1176,1,0.022,0.0026,0.0448,0.0008
R_1177,11,0.0167,0.0021,0.0431,0.0007
R_1178,10,0.014,0.0152,0.0685,0.0006
R_1179,6,0.0153,0.0018,0.0775,0.0006
R_118,6,0.0167,0.0034,0.0752,0.0007
R_1180,3,0.0193,0.0054,0.0651,0.0007
R_1181,3,0.0207,0.0094,0.0668,0.0008
R_1182,1,0.0193,0.0001,0.0434,0.0008
R_1183,0,0.018,0.0163,0.0808,0.0007
R_1184,6,0.014,0.001,0.0705,0.0006
R_1185,11,0.014,0.0043,0.0433,0.0006
R_1186,7,0.018,0.0015,0.0519,0.0007
R_1187,11,0.0147,0.0013,0.0417,0.0006
R_1188,11,0.0193,0.0009,0.0415,0.0007
R_1189,9,0.018,0.0016,0.0457,0.0007
R_119,1,0.016,0.0017,0.0467,0.0006
R_1190,12,0.0193,0.0021,0.0614,0.0007
R_1191,7,0.018,0.0004,0.0484,0.0007
R_1192,1,0.0153,0.0001,0.0464,0.0006
R_1193,12,0.0167,0.001,0.0591,0.0006
R_1194,0,0.014,0.1136,0.0813,0.0006
R_1195,10,0.018,0.0047,0.0687,0.0007
R_1196,6,0.0187,0.0005,0.0695,0.0007
R_1197,6,0.022,0.0033,0.0739,0.0008
R_1198,9,0.016,0.042,0.054,0.0006
R_1199,9,0.0173,0.0001,0.0418,0.0007
R_12,1,0.0167,0.0005,0.0482,0.0007
R_120,2,0.0167,0.0091,0.0686,0.0007
R_1200,7,0.0167,0.0008,0.0519,0.0007
R_1201,12,0.0187,0.0021,0.0614,0.0007
R_1202,11,0.0147,0.0003,0.04,0.0006
R_1203,11,0.02,0.0002,0.0374,0.0008
R_1204,3,0.0173,0.0066,0.0672,0.0007
R_1205,3,0.0153,0.021,0.065,0.0006
R_1206,12,0.016,0.0004,0.0556,0.0007
R_1207,7,0.014,0.0307,0.052,0.0006
R_1208,3,0.016,0.036,0.0679,0.0006
R_1209,10,0.018,0.0048,0.0707,0.0007
R_121,1,0.0153,0.0001,0.0464,0.0006
R_1210,3,0.0153,0.0014,0.0683,0.0006
R_1211,2,0.0147,0.0017,0.0633,0.0006
R_1212,11,0.0173,0.0007,0.04,0.0007
R_1213,7,0.014,0.0651,0.0541,0.0006
R_1214,0,0.0167,0.0013,0.0744,0.0007
R_1215,7,0.0153,0.0007,0.0481,0.0006
R_1216,1,0.0167,0.0015,0.0467,0.0007
R_1217,7,0.018,0.0004,0.0483,0.0007
R_1218,3,0.014,0.0003,0.065,0.0006
R_1219,1,0.0173,0.0004,0.0465,0.0007
R_122,12,0.016,0.0028,0.0614,0.0006
R_1220,7,0.0147,0.008,0.0485,0.0006
R_1221,12,0.018,0.0006,0.0626,0.0007
R_1222,11,0.0207,0.0003,0.0374,0.0008
R_1223,10,0.014,0.034,0.0725,0.0006
R_1224,12,0.0173,0.0006,0.0555,0.0007
R_1225,3,0.024,0.0007,0.0644,0.0009
R_1226,9,0.0147,0.0,0.0402,0.0006
R_1227,12,0.0173,0.0021,0.0578,0.0007
R_1228,7,0.0167,0.0003,0.0484,0.0007
R_1229,0,0.0187,0.0015,0.0783,0.0007
R_123,12,0.0147,0.064,0.0598,0.0006
R_1230,12,0.0147,0.1688,0.066,0.0006
R_1231,7,0.0147,0.0004,0.0499,0.0006
R_1232,7,0.0173,0.0009,0.0482,0.0007
R_1233,4,0.0153,0.0004,0.0782,0.0006
R_1234,7,0.0167,0.0003,0.0517,0.0007
R_1235,3,0.02,0.0003,0.0643,0.0007
R_1236,11,0.0167,0.0,0.0371,0.0007
R_1237,2,0.0153,0.0025,0.061,0.0006
R_1238,7,0.014,0.0155,0.052,0.0006
R_1239,12,0.016,0.0012,0.0538,0.0007
R_124,9,0.02,0.0033,0.0516,0.0008
R_1240,9,0.016,0.0022,0.0475,0.0006
R_1241,7,0.0187,0.0038,0.0501,0.0007
R_1242,3,0.018,0.0064,0.0671,0.0007
R_1243,5,0.018,0.0006,0.0611,0.0007
R_1244,1,0.0153,0.0028,0.045,0.0006
R_1245,3,0.0153,0.0001,0.0655,0.0006
R_1246,7,0.0147,0.0167,0.0522,0.0006
R_1247,0,0.0207,0.0007,0.0745,0.0008
R_1248,12,0.0207,0.0004,0.0591,0.0008
R_1249,3,0.0147,0.0062,0.0654,0.0006
R_125,1,0.0187,0.0015,0.0464,0.0007
R_1250,12,0.016,0.0023,0.0632,0.0006
R_1251,1,0.0167,0.0007,0.0464,0.0007
R_1252,11,0.014,0.0,0.0371,0.0006
R_1253,7,0.0153,0.0026,0.052,0.0006
R_1254,11,0.02,0.001,0.0415,0.0008
R_1255,8,0.016,0.0005,0.0733,0.0006
R_1256,7,0.0173,0.0003,0.0483,0.0007
R_1257,12,0.0173,0.0004,0.0591,0.0007
R_1258,4,0.016,0.0012,0.0756,0.0006
R_1259,12,0.0167,0.0006,0.0573,0.0007
R_126,7,0.0153,0.0013,0.0484,0.0006
R_1260,11,0.0153,0.0005,0.0385,0.0006
R_1261,12,0.0147,0.141,0.0599,0.0006
R_1262,7,0.016,0.0004,0.0467,0.0007
R_1263,2,0.0153,0.0004,0.0586,0.0006
R_1264,0,0.0147,0.0008,0.0744,0.0006
R_1265,7,0.02,0.0037,0.0538,0.0008
R_1266,10,0.0173,0.0002,0.0629,0.0007
R_1267,11,0.014,0.0,0.0371,0.0006
R_1268,3,0.0173,0.0044,0.0653,0.0007
R_1269,8,0.016,0.0004,0.0715,0.0006
R_127,3,0.0167,0.0033,0.0654,0.0007
R_1270,11,0.018,0.0003,0.0374,0.0007
R_1271,3,0.0173,0.0003,0.069,0.0007
R_1272,4,0.018,0.0017,0.0765,0.0007
R_1273,1,0.014,0.0845,0.0483,0.0006
R_1274,12,0.018,0.0003,0.0613,0.0007
R_1275,0,0.018,0.0022,0.0788,0.0007
R_1276,1,0.016,0.0271,0.0465,0.0006
R_1277,12,0.014,0.1155,0.0638,0.0006
R_1278,3,0.0167,0.0004,0.064,0.0006
R_1279,11,0.0147,0.0003,0.04,0.0006
R_128,3,0.0153,0.0003,0.0649,0.0006
R_1280,6,0.0167,0.0043,0.075,0.0007
R_1281,6,0.016,0.0008,0.0687,0.0006
R_1282,3,0.0153,0.0172,0.0721,0.0006
R_1283,7,0.0193,0.0016,0.0518,0.0008
R_1284,3,0.016,0.003,0.0653,0.0006
R_1285,12,0.0193,0.0009,0.0608,0.0007
R_1286,12,0.0147,0.0881,0.0618,0.0006
R_1287,7,0.0167,0.0005,0.0519,0.0007
R_1288,12,0.016,0.0427,0.0579,0.0007
R_1289,9,0.0147,0.0002,0.0455,0.0006
R_129,3,0.014,0.026,0.0666,0.0006
R_1290,11,0.018,0.0021,0.04,0.0007
R_1291,2,0.014,0.3183,0.0728,0.0006
R_1292,1,0.018,0.0004,0.0464,0.0007
R_1293,12,0.0187,0.0002,0.0607,0.0007
R_1294,1,0.018,0.0001,0.0464,0.0007
R_1295,2,0.016,0.0009,0.0661,0.0006
R_1296,3,0.0167,0.0032,0.0684,0.0007
R_1297,12,0.016,0.0117,0.0598,0.0007
R_1298,1,0.0193,0.0005,0.045,0.0007
R_1299,8,0.0153,0.0003,0.0715,0.0006
R_13,12,0.014,0.0107,0.0558,0.0006
R_130,5,0.0207,0.0118,0.0587,0.0008
R_1300,12,0.018,0.0022,0.0613,0.0007
R_1301,5,0.02,0.0045,0.0613,0.0008
R_1302,7,0.018,0.0088,0.0483,0.0007
R_1303,7,0.0147,0.0005,0.0484,0.0006
R_1304,1,0.0147,0.0269,0.0465,0.0006
R_1305,12,0.0167,0.0012,0.0615,0.0006
R_1306,11,0.0147,0.0012,0.0388,0.0006
R_1307,1,0.018,0.001,0.045,0.0007
R_1308,6,0.016,0.0005,0.0698,0.0006
R_1309,12,0.0147,0.0026,0.0594,0.0006
R_131,11,0.0147,0.0043,0.0433,0.0006
R_1310,12,0.014,0.0268,0.0558,0.0006
R_1311,1,0.0173,0.0004,0.0464,0.0007
R_1312,10,0.016,0.0035,0.068,0.0006
R_1313,11,0.02,0.007,0.0385,0.0008
R_1314,6,0.018,0.0016,0.0707,0.0007
R_1315,8,0.014,0.0023,0.07,0.0006
R_1316,3,0.0147,0.0013,0.064,0.0006
R_1317,12,0.016,0.0001,0.0589,0.0006
R_1318,12,0.02,0.002,0.0612,0.0008
R_1319,2,0.0167,0.0027,0.0667,0.0007
R_132,12,0.016,0.0006,0.0574,0.0007
R_1320,4,0.0147,0.0015,0.0735,0.0006
R_1321,1,0.0167,0.0001,0.0447,0.0007
R_1322,7,0.0173,0.0134,0.0483,0.0007
R_1323,7,0.0147,0.0008,0.0484,0.0006
R_1324,8,0.018,0.0022,0.0719,0.0007
R_1325,4,0.0147,0.1325,0.0786,0.0006
R_1326,10,0.0187,0.0047,0.0684,0.0007
R_1327,9,0.0153,0.0451,0.0494,0.0006
R_1328,12,0.016,0.0023,0.0632,0.0006
R_1329,12,0.0153,0.0006,0.0539,0.0006
R_133,12,0.0173,0.001,0.0556,0.0007
R_1330,12,0.014,0.0759,0.0618,0.0006
R_1331,7,0.0167,0.0262,0.0539,0.0007
R_1332,0,0.0193,0.0028,0.0787,0.0007
R_1333,6,0.016,0.0008,0.0688,0.0006
R_1334,1,0.014,0.0063,0.0467,0.0006
R_1335,1,0.0147,0.0008,0.045,0.0006
R_1336,2,0.0147,0.0272,0.0672,0.0006
R_1337,5,0.0147,0.0029,0.0565,0.0006
R_1338,9,0.018,0.0016,0.0517,0.0007
R_1339,0,0.0207,0.002,0.0764,0.0008
R_134,1,0.0167,0.0006,0.0448,0.0007
R_1340,3,0.018,0.0022,0.0685,0.0007
R_1341,12,0.0173,0.008,0.0596,0.0007
R_1342,10,0.018,0.0007,0.0667,0.0007
R_1343,12,0.0193,0.0048,0.0635,0.0007
R_1344,12,0.014,0.0025,0.0558,0.0006
R_1345,0,0.0173,0.0005,0.0751,0.0007
R_1346,5,0.0167,0.0003,0.0562,0.0007
R_1347,3,0.014,0.0002,0.0655,0.0006
R_1348,6,0.016,0.0006,0.0725,0.0007
R_1349,10,0.0173,0.0014,0.0666,0.0007
R_135,10,0.0167,0.0016,0.065,0.0006
R_1350,11,0.02,0.0003,0.0374,0.0008
R_1351,12,0.014,0.0722,0.0558,0.0006
R_1352,7,0.0193,0.0004,0.0482,0.0007
R_1353,12,0.02,0.0005,0.0591,0.0008
R_1354,12,0.0147,0.0001,0.0612,0.0006
R_1355,9,0.0153,0.0001,0.0539,0.0006
R_1356,12,0.0167,0.0024,0.0578,0.0007
R_1357,11,0.0153,0.0105,0.043,0.0006
R_1358,10,0.0173,0.0008,0.0663,0.0007
R_1359,1,0.014,0.0003,0.0449,0.0006
R_136,12,0.018,0.0039,0.0633,0.0007
R_1360,6,0.0187,0.0109,0.0752,0.0007
R_1361,6,0.0147,0.0091,0.0709,0.0006
R_1362,0,0.016,0.0004,0.0751,0.0006
R_1363,2,0.014,0.0011,0.0588,0.0006
R_1364,4,0.0193,0.002,0.0762,0.0008
R_1365,12,0.0147,0.0014,0.0633,0.0006
R_1366,11,0.014,0.0004,0.0418,0.0006
R_1367,10,0.0193,0.0014,0.0647,0.0007
R_1368,7,0.0173,0.0003,0.0517,0.0007
R_1369,7,0.0187,0.0012,0.0502,0.0007
R_137,2,0.0167,0.0009,0.0661,0.0007
R_1370,11,0.0147,0.0012,0.0431,0.0006
R_1371,8,0.02,0.001,0.0743,0.0007
R_1372,12,0.0207,0.0062,0.0635,0.0008
R_1373,7,0.018,0.0018,0.0481,0.0007
R_1374,5,0.016,0.0009,0.0588,0.0007
R_1375,12,0.018,0.0007,0.0575,0.0007
R_1376,11,0.014,0.0,0.0371,0.0006
R_1377,3,0.0147,0.2787,0.068,0.0006
R_1378,7,0.018,0.0002,0.05,0.0007
R_1379,9,0.016,0.0049,0.0476,0.0006
R_138,7,0.0193,0.0002,0.05,0.0008
R_1380,3,0.018,0.0244,0.0684,0.0007
R_1381,2,0.014,0.0027,0.0609,0.0006
R_1382,12,0.0153,0.0012,0.0633,0.0006
R_1383,1,0.0147,0.0045,0.045,0.0006
R_1384,3,0.018,0.0066,0.0699,0.0007
R_1385,11,0.018,0.0,0.0371,0.0007
R_1386,8,0.018,0.0007,0.0716,0.0007
R_1387,6,0.0153,0.0026,0.0737,0.0006
R_1388,3,0.016,0.0002,0.069,0.0006
R_1389,6,0.0167,0.0009,0.0702,0.0007
R_139,12,0.0153,0.0469,0.0619,0.0006
R_1390,11,0.0167,0.0002,0.0402,0.0007
R_1391,9,0.014,0.0068,0.0516,0.0006
R_1392,1,0.0193,0.0005,0.0448,0.0007
R_1393,12,0.016,0.0011,0.0631,0.0006
R_1394,12,0.0193,0.0006,0.0613,0.0007
R_1395,6,0.0167,0.005,0.0765,0.0007
R_1396,8,0.014,0.0018,0.0725,0.0006
R_1397,1,0.018,0.0002,0.0447,0.0007
R_1398,7,0.0167,0.0145,0.0503,0.0007
R_1399,12,0.014,0.0981,0.0616,0.0006
R_14,12,0.0153,0.0004,0.0558,0.0006
R_140,11,0.02,0.0024,0.0414,0.0008
R_1400,12,0.018,0.0051,0.0577,0.0007
R_1401,7,0.0173,0.0003,0.0482,0.0007
R_1402,2,0.0147,0.2831,0.0701,0.0006
R_1403,9,0.0153,0.0026,0.0436,0.0006
R_1404,12,0.0167,0.0119,0.0558,0.0007
R_1405,9,0.0167,0.0046,0.0455,0.0007
R_1406,7,0.0153,0.0004,0.0499,0.0006
R_1407,12,0.0153,0.0001,0.059,0.0006
R_1408,5,0.016,0.0011,0.0589,0.0007
R_1409,11,0.018,0.0087,0.0403,0.0007
R_141,7,0.0193,0.0016,0.0501,0.0008
R_1410,9,0.0187,0.0012,0.0519,0.0007
R_1411,1,0.0187,0.0002,0.045,0.0007
R_1412,7,0.016,0.0005,0.0466,0.0006
R_1413,0,0.018,0.0008,0.0751,0.0007
R_1414,6,0.016,0.0008,0.0687,0.0006
R_1415,12,0.0147,0.0018,0.0557,0.0006
R_1416,6,0.014,0.0004,0.0724,0.0006
R_1417,3,0.0187,0.0009,0.0705,0.0007
R_1418,10,0.0167,0.0005,0.0624,0.0007
R_1419,7,0.014,0.0017,0.0501,0.0006
R_142,4,0.0173,0.0002,0.0748,0.0007
R_1420,4,0.0167,0.0015,0.0783,0.0007
R_1421,7,0.018,0.0009,0.0481,0.0007
R_1422,5,0.016,0.0004,0.0562,0.0006
R_1423,12,0.014,0.0107,0.0558,0.0006
R_1424,9,0.016,0.0002,0.0477,0.0006
R_1425,11,0.0147,0.0018,0.0414,0.0006
R_1426,7,0.0153,0.0008,0.0502,0.0006
R_1427,5,0.016,0.0041,0.0564,0.0006
R_1428,6,0.018,0.0019,0.0738,0.0007
R_1429,10,0.018,0.0016,0.0678,0.0007
R_143,7,0.016,0.01,0.052,0.0006
R_1430,7,0.014,0.0021,0.0519,0.0006
R_1431,3,0.0147,0.0174,0.0633,0.0006
R_1432,12,0.014,0.0005,0.059,0.0006
R_1433,11,0.016,0.0038,0.0388,0.0006
R_1434,9,0.0147,0.0009,0.052,0.0006
R_1435,8,0.02,0.0021,0.073,0.0007
R_1436,7,0.0193,0.0007,0.0502,0.0008
R_1437,12,0.0153,0.0341,0.0558,0.0006
R_1438,7,0.0147,0.0017,0.0501,0.0006
R_1439,1,0.0153,0.0003,0.0449,0.0006
R_144,2,0.0153,0.0023,0.0609,0.0006
R_1440,6,0.0193,0.0017,0.0684,0.0008
R_1441,11,0.022,0.0002,0.0402,0.0008
R_1442,3,0.0153,0.0142,0.065,0.0006
R_1443,7,0.014,0.0669,0.052,0.0006
R_1444,0,0.014,0.3252,0.0813,0.0006
R_1445,7,0.0167,0.001,0.0536,0.0007
R_1446,9,0.0173,0.0001,0.0418,0.0007
R_1447,7,0.0153,0.0013,0.0484,0.0006
R_1448,12,0.0173,0.0013,0.0538,0.0007
R_1449,1,0.018,0.0199,0.0465,0.0007
R_145,6,0.014,0.0016,0.0773,0.0006
R_1450,0,0.0193,0.0008,0.0752,0.0008
R_1451,12,0.0147,0.0184,0.0579,0.0006
R_1452,7,0.0153,0.0426,0.052,0.0006
R_1453,3,0.014,0.0087,0.072,0.0006
R_1454,12,0.0147,0.0001,0.0612,0.0006
R_1455,12,0.0173,0.0002,0.0612,0.0007
R_1456,6,0.018,0.0006,0.0725,0.0007
R_1457,10,0.0153,0.0033,0.0649,0.0006
R_1458,3,0.0167,0.0072,0.0672,0.0006
R_1459,9,0.0207,0.0013,0.0419,0.0008
R_146,7,0.016,0.0312,0.054,0.0006
R_1460,12,0.0173,0.0003,0.0573,0.0007
R_1461,6,0.0167,0.0026,0.0775,0.0007
R_1462,3,0.014,0.0003,0.0623,0.0006
R_1463,7,0.016,0.0004,0.0484,0.0006
R_1464,7,0.0153,0.0004,0.0499,0.0006
R_1465,11,0.0153,0.0005,0.0385,0.0006
R_1466,0,0.014,0.0022,0.0754,0.0006
R_1467,7,0.0167,0.0191,0.0503,0.0007
R_1468,3,0.0193,0.001,0.0676,0.0007
R_1469,12,0.0213,0.007,0.0615,0.0008
R_147,11,0.02,0.0002,0.0374,0.0008
R_1470,5,0.016,0.0004,0.0563,0.0006
R_1471,3,0.0147,0.0243,0.0721,0.0006
R_1472,11,0.0153,0.0003,0.04,0.0006
R_1473,11,0.018,0.0,0.0371,0.0007
R_1474,10,0.0187,0.0013,0.0647,0.0007
