node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
S_1073,16,0.0153,0.0027,0.0573,0.0008
S_1074,13,0.0127,0.0001,0.0417,0.0007
S_1075,5,0.0113,0.0005,0.0373,0.0006
S_1076,3,0.01,0.0013,0.0437,0.0006
S_1077,4,0.0127,0.0006,0.055,0.0007
S_1078,6,0.01,0.0482,0.0524,0.0006
S_1079,4,0.0127,0.0049,0.0508,0.0007
S_108,2,0.0153,0.0057,0.0336,0.0008
S_1080,3,0.0113,0.0003,0.0415,0.0006
S_1081,8,0.012,0.0004,0.0553,0.0006
S_1082,11,0.0147,0.0007,0.0258,0.0008
S_1083,6,0.012,0.0013,0.0524,0.0006
S_1084,11,0.0133,0.0001,0.0258,0.0007
S_1085,4,0.012,0.0012,0.0532,0.0007
S_1086,11,0.01,0.0,0.0258,0.0006
S_1087,4,0.012,0.001,0.0524,0.0007
S_1088,4,0.0127,0.0006,0.0549,0.0007
S_1089,3,0.0167,0.0013,0.0433,0.0009
S_109,2,0.012,0.0005,0.0298,0.0007
S_1090,6,0.0107,0.0222,0.0531,0.0006
S_1091,13,0.012,0.001,0.0441,0.0007
S_1092,8,0.0127,0.0005,0.0548,0.0007
S_1093,13,0.0133,0.0007,0.0425,0.0007
S_1094,8,0.0113,0.0004,0.0558,0.0006
S_1095,4,0.0133,0.0005,0.0501,0.0007
S_1096,3,0.014,0.0014,0.0417,0.0007
S_1097,3,0.0113,0.0009,0.0406,0.0006
S_1098,4,0.0127,0.0037,0.0492,0.0007
S_1099,6,0.012,0.0008,0.045,0.0007
S_11,15,0.0147,0.0014,0.0211,0.0008
S_110,2,0.0153,0.0008,0.0314,0.0008
S_1100,10,0.01,0.031,0.0542,0.0006
S_1101,11,0.0133,0.001,0.0258,0.0007
S_1102,8,0.0127,0.0002,0.0535,0.0007
S_1103,6,0.0133,0.0004,0.0438,0.0007
S_1104,13,0.01,0.0003,0.0407,0.0006
S_1105,10,0.012,0.0002,0.0534,0.0007
S_1106,7,0.01,0.0003,0.0328,0.0006
S_1107,16,0.01,0.0,0.0554,0.0006
S_1108,3,0.01,0.0062,0.0438,0.0006
S_1109,8,0.0113,0.0001,0.0534,0.0006
S_111,0,0.0133,0.0002,0.0198,0.0007
S_1110,13,0.012,0.0013,0.0474,0.0007
S_1111,4,0.0113,0.0022,0.0508,0.0006
S_1112,4,0.0127,0.0013,0.0516,0.0007
S_1113,7,0.0147,0.0,0.0268,0.0007
S_1114,3,0.0113,0.0003,0.0438,0.0006
S_1115,8,0.0113,0.0004,0.0558,0.0006
S_1116,10,0.0127,0.0003,0.0538,0.0007
S_1117,4,0.012,0.0012,0.0532,0.0007
S_1118,7,0.014,0.0006,0.0279,0.0007
S_1119,3,0.012,0.0006,0.0399,0.0007
S_112,14,0.0107,0.0076,0.0384,0.0006
S_1120,7,0.0133,0.0001,0.0272,0.0007
S_1121,6,0.014,0.0006,0.0516,0.0007
S_1122,3,0.0133,0.0004,0.0368,0.0007
S_1123,13,0.0113,0.004,0.0474,0.0006
S_1124,6,0.012,0.0024,0.0468,0.0007
S_1125,13,0.01,0.0005,0.0418,0.0006
S_1126,16,0.0113,0.0421,0.0604,0.0006
S_1127,16,0.014,0.0008,0.0552,0.0007
S_1128,5,0.014,0.0019,0.0377,0.0008
S_1129,5,0.0127,0.0003,0.0405,0.0007
S_113,12,0.01,0.0166,0.0354,0.0006
S_1130,6,0.01,0.0035,0.0488,0.0006
S_1131,3,0.0107,0.0028,0.0399,0.0006
S_1132,16,0.0107,0.001,0.0539,0.0006
S_1133,6,0.0107,0.0012,0.0451,0.0006
S_1134,3,0.012,0.0004,0.043,0.0007
S_1135,8,0.01,0.0012,0.0555,0.0006
S_1136,16,0.0153,0.0012,0.0553,0.0008
S_1137,10,0.0107,0.0011,0.0552,0.0006
S_1138,13,0.0127,0.0001,0.0417,0.0007
S_1139,11,0.0147,0.0026,0.0278,0.0008
S_114,12,0.0107,0.0013,0.0335,0.0006
S_1140,8,0.0107,0.0004,0.0551,0.0006
S_1141,7,0.0133,0.0015,0.0314,0.0008
S_1142,7,0.0113,0.0012,0.0342,0.0006
S_1143,7,0.0147,0.0003,0.0279,0.0007
S_1144,8,0.0127,0.002,0.0569,0.0007
S_1145,16,0.01,0.0212,0.0575,0.0006
S_1146,16,0.0107,0.001,0.0541,0.0006
S_1147,11,0.0153,0.0055,0.0278,0.0008
S_1148,3,0.01,0.0038,0.0383,0.0006
S_1149,6,0.0113,0.0013,0.0471,0.0006
S_115,0,0.0133,0.0,0.0199,0.0007
S_1150,10,0.01,0.0001,0.0532,0.0006
S_1151,3,0.0133,0.0007,0.0382,0.0007
S_1152,4,0.0113,0.0124,0.0574,0.0006
S_1153,6,0.01,0.0017,0.045,0.0006
S_1154,10,0.014,0.0005,0.0538,0.0007
S_1155,5,0.016,0.0025,0.0406,0.0008
S_1156,13,0.016,0.0007,0.0458,0.0008
S_1157,16,0.012,0.0004,0.0552,0.0006
S_1158,10,0.012,0.0002,0.0532,0.0006
S_1159,6,0.0107,0.0013,0.0451,0.0006
S_116,0,0.0167,0.0006,0.0198,0.0008
S_1160,5,0.0147,0.0017,0.0362,0.0008
S_1161,10,0.0127,0.0004,0.0533,0.0007
S_1162,16,0.0113,0.0005,0.0533,0.0006
S_1163,3,0.0113,0.0001,0.0382,0.0006
S_1164,3,0.012,0.0004,0.0397,0.0007
S_1165,4,0.0107,0.0361,0.0578,0.0006
S_1166,16,0.01,0.0004,0.0546,0.0005
S_1167,16,0.01,0.0048,0.0574,0.0006
S_1168,4,0.0153,0.0006,0.0501,0.0008
S_1169,6,0.0127,0.0024,0.0506,0.0007
S_117,2,0.0147,0.0001,0.0253,0.0008
S_1170,7,0.012,0.0005,0.0279,0.0006
S_1171,16,0.0133,0.0076,0.0575,0.0007
S_1172,16,0.0107,0.0034,0.0591,0.0006
S_1173,6,0.014,0.0007,0.0492,0.0007
S_1174,6,0.0133,0.005,0.0516,0.0007
S_1175,16,0.016,0.0008,0.0563,0.0009
S_1176,6,0.01,0.0042,0.0505,0.0006
S_1177,6,0.0133,0.0006,0.0516,0.0007
S_1178,4,0.012,0.0002,0.055,0.0007
S_1179,8,0.0133,0.001,0.0553,0.0007
S_118,14,0.0107,0.0066,0.0384,0.0006
S_1180,5,0.0153,0.0012,0.0358,0.0008
S_1181,4,0.012,0.0004,0.0494,0.0007
S_1182,3,0.0127,0.0011,0.0438,0.0007
S_1183,16,0.0133,0.0024,0.054,0.0007
S_1184,6,0.0107,0.018,0.0455,0.0006
S_1185,8,0.012,0.0206,0.0583,0.0007
S_1186,6,0.0107,0.0002,0.0474,0.0006
S_1187,9,0.0133,0.002,0.0354,0.0007
S_1188,10,0.012,0.0002,0.0522,0.0007
S_1189,16,0.0107,0.001,0.0539,0.0006
S_119,14,0.0127,0.0003,0.0373,0.0007
S_1190,7,0.0147,0.0007,0.0332,0.0008
S_1191,6,0.0153,0.0101,0.0516,0.0008
S_1192,3,0.0133,0.0003,0.0382,0.0007
S_1193,4,0.01,0.0003,0.0532,0.0006
S_1194,16,0.01,0.0002,0.0558,0.0006
S_1195,13,0.01,0.0011,0.0419,0.0006
S_1196,4,0.0133,0.0008,0.0545,0.0007
S_1197,3,0.0107,0.0,0.0366,0.0006
S_1198,13,0.014,0.0003,0.0425,0.0007
S_1199,10,0.01,0.0229,0.0554,0.0006
S_12,14,0.01,0.0282,0.0401,0.0006
S_120,15,0.0133,0.0007,0.0284,0.0007
S_1200,10,0.014,0.0074,0.0552,0.0008
S_1201,16,0.01,0.1584,0.061,0.0006
S_1202,13,0.0113,0.0016,0.0468,0.0006
S_1203,9,0.012,0.0029,0.0324,0.0007
S_1204,13,0.0147,0.0006,0.0457,0.0008
S_1205,4,0.0107,0.0007,0.0537,0.0006
S_1206,8,0.0107,0.0003,0.0567,0.0006
S_1207,5,0.0107,0.0306,0.0357,0.0006
S_1208,7,0.01,0.0027,0.0314,0.0006
S_1209,16,0.012,0.0159,0.0588,0.0006
S_121,1,0.0147,0.0018,0.0353,0.0008
S_1210,4,0.0133,0.0008,0.0545,0.0007
S_1211,4,0.0107,0.0003,0.0503,0.0006
S_1212,8,0.0127,0.0005,0.0547,0.0007
S_1213,10,0.01,0.0096,0.0568,0.0006
S_1214,3,0.0107,0.0001,0.0398,0.0006
S_1215,8,0.012,0.0017,0.0568,0.0007
S_1216,8,0.0107,0.0004,0.0538,0.0006
S_1217,6,0.01,0.0001,0.0466,0.0006
S_1218,7,0.012,0.0014,0.029,0.0006
S_1219,16,0.0127,0.0012,0.0566,0.0007
S_122,15,0.0107,0.0006,0.0298,0.0006
S_1220,3,0.0107,0.0005,0.0406,0.0006
S_1221,8,0.012,0.0206,0.0583,0.0007
S_1222,6,0.0107,0.0132,0.0472,0.0006
S_1223,16,0.0127,0.0023,0.0563,0.0007
S_1224,7,0.0127,0.0002,0.0306,0.0007
S_1225,4,0.0107,0.0073,0.0502,0.0006
S_1226,5,0.0133,0.0033,0.0393,0.0007
S_1227,16,0.016,0.0048,0.0587,0.0008
S_1228,9,0.0113,0.0016,0.03,0.0007
S_1229,3,0.01,0.01,0.04,0.0006
S_123,12,0.0127,0.0002,0.0318,0.0007
S_1230,7,0.0127,0.005,0.0343,0.0007
S_1231,6,0.014,0.0006,0.0516,0.0007
S_1232,16,0.01,0.0174,0.0573,0.0006
S_1233,9,0.0113,0.0041,0.0368,0.0006
S_1234,10,0.0113,0.0037,0.0575,0.0006
S_1235,13,0.0107,0.0011,0.0471,0.0006
S_1236,16,0.0133,0.0016,0.0554,0.0007
S_1237,4,0.012,0.0004,0.0532,0.0006
S_1238,13,0.01,0.0011,0.0419,0.0006
S_1239,7,0.01,0.0086,0.0316,0.0006
S_124,14,0.0107,0.0023,0.0359,0.0006
S_1240,16,0.0107,0.0034,0.0551,0.0006
S_1241,4,0.01,0.0002,0.049,0.0006
S_1242,8,0.012,0.0206,0.0583,0.0007
S_1243,16,0.0113,0.0005,0.0558,0.0006
S_1244,10,0.01,0.0326,0.0546,0.0006
S_1245,7,0.012,0.0085,0.0329,0.0007
S_1246,9,0.0113,0.0016,0.0312,0.0007
S_1247,6,0.0127,0.007,0.0498,0.0007
S_1248,5,0.014,0.0012,0.0406,0.0007
S_1249,13,0.012,0.0001,0.0437,0.0007
S_125,0,0.0133,0.0006,0.0224,0.0007
S_1250,5,0.0147,0.0006,0.0389,0.0008
S_1251,16,0.012,0.0006,0.0555,0.0007
S_1252,9,0.01,0.0077,0.03,0.0006
S_1253,8,0.0147,0.0027,0.0562,0.0008
S_1254,9,0.0113,0.0,0.0324,0.0006
S_1255,3,0.0127,0.0004,0.0382,0.0007
S_1256,3,0.012,0.0006,0.0414,0.0007
S_1257,16,0.01,0.0005,0.0567,0.0006
S_1258,3,0.01,0.0173,0.0435,0.0006
S_1259,16,0.0113,0.0296,0.0584,0.0007
S_126,2,0.0113,0.0003,0.0254,0.0006
S_1260,3,0.01,0.0173,0.0435,0.0006
S_1261,16,0.0113,0.0019,0.0554,0.0006
S_1262,4,0.0107,0.0327,0.0513,0.0006
S_1263,16,0.0107,0.0003,0.0555,0.0006
S_1264,9,0.01,0.0003,0.0312,0.0006
S_1265,8,0.01,0.0003,0.054,0.0006
S_1266,10,0.01,0.0669,0.0567,0.0006
S_1267,3,0.01,0.0202,0.0418,0.0006
S_1268,5,0.0113,0.0175,0.0374,0.0006
S_1269,11,0.0107,0.0,0.0249,0.0006
S_127,2,0.0113,0.0042,0.0299,0.0007
S_1270,9,0.012,0.0,0.0324,0.0007
S_1271,7,0.01,0.0,0.0268,0.0005
S_1272,13,0.012,0.0005,0.0449,0.0006
S_1273,8,0.0113,0.0006,0.0563,0.0006
S_1274,5,0.0127,0.001,0.0377,0.0007
S_1275,9,0.0113,0.0006,0.0312,0.0007
S_1276,8,0.01,0.0004,0.0538,0.0006
S_1277,7,0.01,0.0009,0.0294,0.0006
S_1278,4,0.0127,0.0008,0.055,0.0007
S_1279,11,0.0147,0.0007,0.0258,0.0008
S_128,1,0.0113,0.0146,0.0392,0.0006
S_1280,10,0.0147,0.0036,0.056,0.0008
S_1281,8,0.01,0.0056,0.0572,0.0006
S_1282,7,0.0147,0.0001,0.0272,0.0007
S_1283,4,0.012,0.0011,0.0536,0.0006
S_1284,5,0.01,0.0009,0.0386,0.0006
S_1285,7,0.014,0.0006,0.0332,0.0008
S_1286,4,0.016,0.004,0.0552,0.0008
S_1287,8,0.0133,0.0006,0.0547,0.0007
S_1288,10,0.012,0.0129,0.0554,0.0007
S_1289,8,0.0107,0.0004,0.0538,0.0006
S_129,15,0.014,0.0001,0.0188,0.0007
S_1290,9,0.0113,0.0005,0.0312,0.0007
S_1291,6,0.0107,0.0008,0.0484,0.0006
S_1292,13,0.0107,0.0003,0.0439,0.0006
S_1293,8,0.0127,0.002,0.0583,0.0007
S_1294,10,0.0127,0.0003,0.0546,0.0007
S_1295,6,0.0133,0.0002,0.0438,0.0007
S_1296,5,0.01,0.0279,0.0422,0.0006
S_1297,4,0.01,0.0465,0.053,0.0006
S_1298,4,0.014,0.0009,0.054,0.0007
S_1299,11,0.0127,0.0017,0.0288,0.0007
S_13,12,0.01,0.0293,0.0386,0.0006
S_130,1,0.01,0.0046,0.038,0.0006
S_1300,5,0.012,0.0011,0.0393,0.0007
S_1301,8,0.0107,0.0005,0.0554,0.0006
S_1302,8,0.0133,0.0027,0.0583,0.0007
S_1303,11,0.0147,0.0079,0.0268,0.0008
S_1304,13,0.01,0.035,0.0422,0.0006
S_1305,10,0.0107,0.0019,0.0553,0.0006
S_1306,6,0.012,0.0013,0.0458,0.0007
S_1307,6,0.0113,0.0029,0.0484,0.0006
S_1308,16,0.01,0.0048,0.0574,0.0006
S_1309,13,0.012,0.0,0.0457,0.0006
S_131,15,0.0153,0.001,0.0199,0.0008
S_1310,6,0.0107,0.0919,0.0508,0.0006
S_1311,9,0.0133,0.0001,0.0325,0.0007
S_1312,8,0.01,0.0056,0.0572,0.0006
S_1313,4,0.0133,0.0083,0.0576,0.0007
S_1314,4,0.01,0.0003,0.0532,0.0006
S_1315,3,0.0113,0.0073,0.0368,0.0006
S_1316,16,0.012,0.0008,0.058,0.0007
S_1317,5,0.016,0.0025,0.0406,0.0008
S_1318,7,0.01,0.0124,0.0343,0.0006
S_1319,16,0.0107,0.0005,0.0546,0.0006
S_132,14,0.01,0.032,0.0397,0.0006
S_1320,8,0.0127,0.0013,0.0562,0.0007
S_1321,16,0.01,0.0023,0.057,0.0006
S_1322,16,0.0107,0.0631,0.0588,0.0006
S_1323,3,0.0133,0.0002,0.0398,0.0007
S_1324,10,0.0107,0.0032,0.0542,0.0006
S_1325,11,0.012,0.0008,0.0277,0.0007
S_1326,13,0.0107,0.0958,0.0476,0.0006
S_1327,16,0.0107,0.0002,0.0541,0.0006
S_1328,5,0.0127,0.0017,0.0362,0.0007
S_1329,3,0.0113,0.0889,0.0454,0.0006
S_133,2,0.0107,0.0005,0.0239,0.0006
S_1330,13,0.01,0.0012,0.0419,0.0006
S_1331,8,0.0113,0.0015,0.0571,0.0006
S_1332,8,0.014,0.0025,0.0561,0.0007
S_1333,8,0.0153,0.0027,0.0564,0.0008
S_1334,10,0.0127,0.0057,0.0537,0.0007
S_1335,9,0.0127,0.0044,0.0338,0.0007
S_1336,4,0.014,0.0009,0.0523,0.0008
S_1337,13,0.0133,0.0003,0.0437,0.0007
S_1338,5,0.0113,0.0034,0.042,0.0006
S_1339,3,0.01,0.0014,0.0376,0.0006
S_134,1,0.0107,0.0001,0.0369,0.0006
S_1340,7,0.0133,0.0034,0.0306,0.0007
S_1341,10,0.014,0.0023,0.0564,0.0007
S_1342,13,0.01,0.0506,0.0494,0.0006
S_1343,4,0.01,0.0633,0.0549,0.0006
S_1344,7,0.01,0.0011,0.0341,0.0006
S_1345,6,0.014,0.0007,0.0492,0.0007
S_1346,16,0.0113,0.0042,0.059,0.0006
S_1347,13,0.0133,0.0003,0.0425,0.0007
S_1348,5,0.0107,0.001,0.0377,0.0006
S_1349,13,0.012,0.0006,0.0408,0.0007
S_135,14,0.012,0.0002,0.0357,0.0006
S_1350,9,0.01,0.0038,0.0325,0.0006
S_1351,4,0.0107,0.0295,0.0535,0.0006
S_1352,3,0.01,0.0006,0.0397,0.0006
S_1353,16,0.0107,0.1467,0.0609,0.0006
S_1354,16,0.0113,0.0418,0.0604,0.0006
S_1355,16,0.0133,0.0003,0.0545,0.0007
S_1356,4,0.012,0.0004,0.0494,0.0007
S_1357,10,0.0127,0.0057,0.0537,0.0007
S_1358,9,0.012,0.0113,0.0312,0.0007
S_1359,16,0.0133,0.0891,0.0597,0.0007
S_136,2,0.0133,0.0005,0.0318,0.0007
S_1360,7,0.0113,0.0021,0.0294,0.0006
S_1361,10,0.012,0.0002,0.0522,0.0007
S_1362,10,0.0147,0.0005,0.0539,0.0008
S_1363,7,0.0113,0.0003,0.0302,0.0006
S_1364,11,0.0113,0.0008,0.0277,0.0006
S_1365,4,0.0153,0.0023,0.0537,0.0008
S_1366,6,0.01,0.0042,0.0505,0.0006
S_1367,13,0.0147,0.0003,0.0457,0.0008
S_1368,16,0.0167,0.0009,0.0546,0.0008
S_1369,10,0.0147,0.0005,0.0539,0.0008
S_137,12,0.0127,0.0001,0.033,0.0007
S_1370,11,0.0113,0.0033,0.0289,0.0007
S_1371,8,0.0113,0.002,0.0587,0.0006
S_1372,16,0.0133,0.0006,0.0552,0.0007
S_1373,11,0.0147,0.0014,0.0258,0.0008
S_1374,7,0.0113,0.0001,0.0283,0.0006
S_1375,9,0.0107,0.0018,0.0353,0.0006
S_1376,16,0.0107,0.0004,0.0558,0.0006
S_1377,8,0.0113,0.002,0.0569,0.0006
S_1378,16,0.01,0.0586,0.0591,0.0006
S_1379,7,0.0107,0.0041,0.0306,0.0006
S_138,15,0.0113,0.0028,0.0268,0.0006
S_1380,5,0.012,0.0008,0.0404,0.0007
S_1381,13,0.0107,0.004,0.0436,0.0006
S_1382,7,0.0113,0.0082,0.0306,0.0006
S_1383,8,0.014,0.0008,0.0547,0.0007
S_1384,7,0.0113,0.0015,0.0294,0.0006
S_1385,10,0.0127,0.0103,0.0543,0.0007
S_1386,11,0.01,0.0,0.0249,0.0006
S_1387,3,0.0107,0.0001,0.0367,0.0006
S_1388,7,0.01,0.0223,0.0328,0.0006
S_1389,16,0.0113,0.0009,0.0567,0.0007
S_139,1,0.0127,0.0001,0.0355,0.0007
S_1390,3,0.0153,0.0076,0.0384,0.0008
S_1391,7,0.0113,0.0015,0.0327,0.0007
S_1392,9,0.01,0.0,0.0324,0.0006
S_1393,5,0.0107,0.0006,0.0377,0.0006
S_1394,4,0.012,0.0004,0.0496,0.0007
S_1395,3,0.0127,0.0008,0.0398,0.0007
S_1396,10,0.0107,0.0166,0.0576,0.0006
S_1397,3,0.0133,0.0009,0.0414,0.0007
S_1398,6,0.0127,0.0027,0.0468,0.0007
S_1399,8,0.0107,0.0233,0.0578,0.0006
S_14,14,0.0133,0.0001,0.0357,0.0007
S_140,12,0.01,0.0002,0.0319,0.0006
S_1400,13,0.0133,0.002,0.044,0.0007
S_1401,6,0.0127,0.0017,0.0476,0.0007
S_1402,3,0.016,0.0006,0.0425,0.0008
S_1403,7,0.01,0.0096,0.0329,0.0006
S_1404,16,0.0113,0.0301,0.0561,0.0006
S_1405,7,0.01,0.0122,0.0343,0.0006
S_1406,8,0.0147,0.0025,0.0568,0.0008
S_1407,7,0.01,0.0008,0.0341,0.0006
S_1408,5,0.01,0.0193,0.0422,0.0006
S_1409,10,0.012,0.0004,0.0549,0.0007
S_141,12,0.014,0.0029,0.0336,0.0008
S_1410,5,0.012,0.0007,0.0362,0.0006
S_1411,13,0.0127,0.0002,0.0452,0.0007
S_1412,4,0.0113,0.0074,0.0513,0.0006
S_1413,6,0.0107,0.0005,0.045,0.0006
S_1414,4,0.012,0.0004,0.0514,0.0007
S_1415,16,0.0153,0.0018,0.057,0.0008
S_1416,16,0.0153,0.0008,0.0546,0.0008
S_1417,7,0.0133,0.0015,0.029,0.0007
S_1418,6,0.012,0.0002,0.0446,0.0007
S_1419,6,0.012,0.005,0.0488,0.0007
S_142,15,0.0147,0.0026,0.0211,0.0007
S_1420,10,0.0113,0.1152,0.0576,0.0006
S_1421,10,0.0113,0.0037,0.0575,0.0006
S_1422,16,0.0167,0.0014,0.055,0.0009
S_1423,5,0.014,0.0004,0.0388,0.0007
S_1424,13,0.0113,0.01,0.044,0.0006
S_1425,4,0.0133,0.0005,0.0501,0.0007
S_1426,16,0.0147,0.0029,0.0586,0.0008
S_1427,5,0.0147,0.0011,0.0346,0.0008
S_1428,10,0.0113,0.0009,0.0548,0.0006
S_1429,6,0.0107,0.0042,0.0531,0.0006
S_143,2,0.01,0.0017,0.0302,0.0006
S_1430,10,0.0127,0.0017,0.0561,0.0007
S_1431,16,0.0113,0.0002,0.0558,0.0006
S_1432,10,0.0113,0.0003,0.0534,0.0006
S_1433,4,0.0107,0.0229,0.0575,0.0006
S_1434,7,0.01,0.0001,0.0306,0.0006
S_1435,11,0.0107,0.0,0.0249,0.0006
S_1436,16,0.016,0.0013,0.055,0.0008
S_1437,16,0.012,0.0015,0.0559,0.0007
S_1438,10,0.012,0.0016,0.0559,0.0006
S_1439,16,0.0127,0.0005,0.0536,0.0007
S_144,1,0.0107,0.0001,0.0363,0.0006
S_1440,10,0.012,0.0011,0.0555,0.0007
S_1441,16,0.0113,0.0005,0.0558,0.0006
S_1442,6,0.0147,0.0013,0.0455,0.0008
S_1443,4,0.012,0.0001,0.0486,0.0007
S_1444,6,0.0113,0.0005,0.0475,0.0006
S_1445,6,0.014,0.0005,0.0467,0.0008
S_1446,13,0.0127,0.0381,0.044,0.0007
S_1447,7,0.01,0.007,0.0294,0.0006
S_1448,10,0.0107,0.0032,0.0542,0.0006
S_1449,5,0.0153,0.0016,0.0406,0.0008
S_145,14,0.014,0.0001,0.0357,0.0007
S_1450,11,0.01,0.0,0.0277,0.0006
S_1451,10,0.012,0.0001,0.0534,0.0007
S_1452,4,0.0107,0.0526,0.0577,0.0006
S_1453,7,0.01,0.0,0.0268,0.0005
S_1454,13,0.014,0.0004,0.0425,0.0007
S_1455,5,0.0107,0.0193,0.0422,0.0006
S_1456,16,0.01,0.06,0.0587,0.0006
S_1457,16,0.0107,0.0005,0.0546,0.0006
S_1458,7,0.0133,0.0005,0.0283,0.0007
S_1459,13,0.0113,0.0009,0.0471,0.0006
S_146,15,0.014,0.0012,0.0301,0.0008
S_1460,8,0.01,0.0029,0.0567,0.0006
S_1461,16,0.01,0.0234,0.0604,0.0006
S_1462,13,0.012,0.0102,0.044,0.0007
S_1463,8,0.0127,0.0008,0.0553,0.0007
S_1464,4,0.0113,0.0124,0.0574,0.0006
S_1465,3,0.012,0.0003,0.0383,0.0007
S_1466,10,0.01,0.0001,0.0532,0.0006
S_1467,6,0.014,0.0009,0.0454,0.0008
S_1468,7,0.014,0.0024,0.0283,0.0007
S_1469,13,0.0107,0.0365,0.0475,0.0006
S_147,15,0.01,0.0009,0.0237,0.0006
S_1470,3,0.012,0.0003,0.0383,0.0007
S_1471,7,0.0107,0.0,0.0268,0.0006
S_1472,9,0.0133,0.0013,0.0325,0.0007
S_1473,11,0.0107,0.0023,0.0288,0.0006
