node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_1095,5,0.0153,0.0026,0.1249,0.0006
G_1096,1,0.0147,0.0243,0.1452,0.0006
G_1097,2,0.0193,0.0035,0.1186,0.0008
G_1098,9,0.0147,0.0024,0.1189,0.0006
G_1099,7,0.016,0.0147,0.1412,0.0007
G_11,11,0.0167,0.0004,0.0886,0.0007
G_110,0,0.0167,0.0017,0.1293,0.0007
G_1100,5,0.0193,0.0043,0.1349,0.0008
G_1101,11,0.0147,0.001,0.0887,0.0006
G_1102,6,0.018,0.0033,0.1282,0.0007
G_1103,5,0.0153,0.0035,0.1433,0.0006
G_1104,6,0.0173,0.0019,0.1267,0.0007
G_1105,4,0.0153,0.0046,0.0973,0.0006
G_1106,4,0.0173,0.0073,0.1069,0.0007
G_1107,2,0.0233,0.0048,0.1148,0.0009
G_1108,9,0.018,0.0018,0.1209,0.0007
G_1109,6,0.0153,0.0008,0.1195,0.0006
G_111,1,0.0153,0.0012,0.1423,0.0006
G_1110,5,0.016,0.0013,0.1297,0.0007
G_1111,6,0.014,0.1078,0.1331,0.0006
G_1112,9,0.0193,0.0007,0.1112,0.0007
G_1113,8,0.014,0.0,0.0803,0.0006
G_1114,7,0.016,0.0004,0.1167,0.0006
G_1115,9,0.02,0.0021,0.1156,0.0008
G_1116,9,0.018,0.0042,0.1295,0.0007
G_1117,6,0.0193,0.0048,0.1259,0.0008
G_1118,2,0.0193,0.003,0.1229,0.0008
G_1119,4,0.0153,0.0013,0.0942,0.0006
G_112,10,0.0207,0.0014,0.1024,0.0008
G_1120,8,0.014,0.0,0.0803,0.0006
G_1121,6,0.014,0.0006,0.1234,0.0006
G_1122,2,0.0173,0.0018,0.1164,0.0007
G_1123,7,0.0173,0.0018,0.1331,0.0007
G_1124,6,0.0167,0.0063,0.1246,0.0007
G_1125,3,0.016,0.0023,0.1218,0.0006
G_1126,8,0.014,0.019,0.102,0.0005
G_1127,7,0.0173,0.0012,0.1249,0.0007
G_1128,9,0.0147,0.003,0.1168,0.0006
G_1129,4,0.0147,0.0008,0.1047,0.0006
G_113,0,0.014,0.0195,0.1309,0.0006
G_1130,2,0.0167,0.0023,0.1169,0.0007
G_1131,7,0.0167,0.0062,0.1433,0.0007
G_1132,6,0.0153,0.0011,0.1259,0.0006
G_1133,11,0.014,0.0136,0.0979,0.0006
G_1134,2,0.014,0.0015,0.1064,0.0006
G_1135,4,0.0153,0.0532,0.1171,0.0006
G_1136,2,0.0187,0.0091,0.1207,0.0007
G_1137,9,0.0153,0.0007,0.1319,0.0006
G_1138,3,0.0147,0.0036,0.1064,0.0006
G_1139,11,0.0153,0.0014,0.0922,0.0006
G_114,0,0.014,0.0024,0.1231,0.0006
G_1140,3,0.016,0.0026,0.1163,0.0006
G_1141,4,0.0153,0.0012,0.1029,0.0006
G_1142,4,0.0167,0.0005,0.1006,0.0007
G_1143,4,0.018,0.0007,0.1009,0.0007
G_1144,3,0.0153,0.0016,0.1228,0.0006
G_1145,9,0.0147,0.0011,0.1249,0.0006
G_1146,5,0.0167,0.0032,0.1318,0.0007
G_1147,7,0.0153,0.005,0.1352,0.0007
G_1148,2,0.0173,0.0018,0.1076,0.0007
G_1149,2,0.0147,0.0009,0.112,0.0006
G_115,1,0.0167,0.0094,0.1342,0.0007
G_1150,2,0.018,0.0015,0.122,0.0007
G_1151,11,0.0173,0.0007,0.0919,0.0007
G_1152,6,0.0187,0.0031,0.1267,0.0007
G_1153,2,0.0187,0.0043,0.1289,0.0007
G_1154,3,0.0187,0.001,0.1054,0.0007
G_1155,9,0.016,0.002,0.1257,0.0006
G_1156,4,0.0167,0.0021,0.1122,0.0007
G_1157,6,0.0153,0.0057,0.1246,0.0006
G_1158,6,0.016,0.0015,0.1254,0.0007
G_1159,7,0.014,0.0027,0.1265,0.0006
G_116,1,0.0167,0.0015,0.1434,0.0007
G_1160,4,0.0153,0.0005,0.0947,0.0006
G_1161,5,0.016,0.0011,0.1375,0.0007
G_1162,9,0.0173,0.0026,0.1193,0.0007
G_1163,7,0.0167,0.0017,0.1215,0.0007
G_1164,9,0.016,0.0108,0.1336,0.0006
G_1165,9,0.0167,0.0047,0.1333,0.0007
G_1166,9,0.016,0.0051,0.117,0.0007
G_1167,9,0.0167,0.0014,0.1187,0.0007
G_1168,5,0.0153,0.0042,0.1216,0.0006
G_1169,5,0.0153,0.0013,0.1374,0.0006
G_117,0,0.0167,0.0047,0.1369,0.0007
G_1170,8,0.0147,0.0,0.0803,0.0006
G_1171,6,0.016,0.0037,0.1297,0.0007
G_1172,5,0.0147,0.002,0.1248,0.0006
G_1173,2,0.0207,0.0054,0.1242,0.0008
G_1174,6,0.018,0.0028,0.1202,0.0007
G_1175,7,0.0167,0.0052,0.1309,0.0007
G_1176,7,0.0147,0.0016,0.1328,0.0006
G_1177,9,0.016,0.0082,0.1394,0.0006
G_1178,9,0.0187,0.0014,0.1156,0.0007
G_1179,6,0.016,0.0009,0.1261,0.0007
G_118,0,0.0187,0.005,0.1361,0.0007
G_1180,4,0.0153,0.0009,0.0988,0.0006
G_1181,4,0.0187,0.0039,0.1021,0.0007
G_1182,0,0.014,0.0024,0.1237,0.0006
G_1183,3,0.0153,0.0009,0.111,0.0006
G_1184,3,0.016,0.0009,0.1021,0.0006
G_1185,2,0.018,0.0154,0.1248,0.0007
G_1186,7,0.0173,0.0044,0.1283,0.0007
G_1187,5,0.0187,0.0053,0.135,0.0008
G_1188,2,0.0193,0.0027,0.1231,0.0008
G_1189,3,0.0167,0.013,0.1206,0.0007
G_119,10,0.0173,0.0007,0.1196,0.0007
G_1190,8,0.02,0.0005,0.0889,0.0007
G_1191,5,0.0153,0.0032,0.1382,0.0006
G_1192,7,0.0147,0.0104,0.1382,0.0006
G_1193,3,0.018,0.0047,0.1198,0.0007
G_1194,6,0.0173,0.0021,0.1245,0.0007
G_1195,3,0.0153,0.0003,0.1063,0.0006
G_1196,6,0.016,0.0034,0.1286,0.0007
G_1197,11,0.0207,0.0002,0.0939,0.0008
G_1198,9,0.02,0.0008,0.1129,0.0008
G_1199,4,0.0147,0.0006,0.0975,0.0006
G_12,1,0.0193,0.0033,0.1451,0.0007
G_120,10,0.0147,0.014,0.0997,0.0006
G_1200,11,0.014,0.0405,0.1056,0.0006
G_1201,6,0.014,0.0042,0.126,0.0006
G_1202,2,0.016,0.0045,0.1132,0.0007
G_1203,7,0.0173,0.0055,0.1292,0.0007
G_1204,4,0.0147,0.0004,0.0947,0.0006
G_1205,3,0.0153,0.002,0.1139,0.0006
G_1206,3,0.018,0.0025,0.1075,0.0007
G_1207,9,0.016,0.0024,0.1159,0.0007
G_1208,3,0.0187,0.0014,0.1068,0.0008
G_1209,6,0.0187,0.0019,0.1239,0.0008
G_121,10,0.016,0.0014,0.1206,0.0007
G_1210,9,0.018,0.0055,0.1287,0.0007
G_1211,4,0.0153,0.003,0.103,0.0006
G_1212,5,0.016,0.0014,0.1256,0.0007
G_1213,9,0.016,0.0021,0.1332,0.0006
G_1214,2,0.016,0.027,0.1181,0.0006
G_1215,9,0.0147,0.0012,0.1191,0.0006
G_1216,6,0.016,0.0018,0.1183,0.0006
G_1217,6,0.0147,0.001,0.1257,0.0006
G_1218,8,0.022,0.0013,0.087,0.0008
G_1219,6,0.0153,0.0012,0.126,0.0006
G_122,10,0.0147,0.002,0.1102,0.0006
G_1220,6,0.0167,0.0022,0.1282,0.0007
G_1221,3,0.016,0.0035,0.1067,0.0007
G_1222,2,0.0173,0.0043,0.117,0.0007
G_1223,6,0.016,0.0003,0.1187,0.0006
G_1224,4,0.0173,0.0032,0.1009,0.0007
G_1225,3,0.0193,0.0005,0.1123,0.0007
G_1226,4,0.018,0.0006,0.101,0.0007
G_1227,5,0.018,0.0029,0.1351,0.0007
G_1228,11,0.0173,0.0099,0.0992,0.0007
G_1229,4,0.0213,0.0021,0.1006,0.0008
G_123,10,0.0173,0.0048,0.1147,0.0007
G_1230,7,0.0147,0.0049,0.1341,0.0006
G_1231,4,0.016,0.0032,0.1046,0.0006
G_1232,9,0.014,0.0011,0.1185,0.0006
G_1233,2,0.0167,0.0029,0.1154,0.0007
G_1234,6,0.0147,0.0015,0.126,0.0006
G_1235,4,0.0167,0.0014,0.1027,0.0006
G_1236,9,0.0147,0.0011,0.1182,0.0006
G_1237,6,0.018,0.0033,0.1206,0.0007
G_1238,4,0.0207,0.0003,0.1006,0.0008
G_1239,4,0.0173,0.0008,0.0941,0.0007
G_124,10,0.0153,0.003,0.1067,0.0006
G_1240,9,0.0167,0.0059,0.1204,0.0007
G_1241,3,0.016,0.0021,0.1087,0.0007
G_1242,7,0.0173,0.0011,0.1344,0.0007
G_1243,9,0.016,0.0014,0.1179,0.0007
G_1244,7,0.0173,0.0033,0.1267,0.0007
G_1245,8,0.0213,0.0029,0.0937,0.0008
G_1246,2,0.018,0.0009,0.1073,0.0007
G_1247,9,0.0167,0.0017,0.1283,0.0007
G_1248,3,0.0153,0.0003,0.1016,0.0006
G_1249,4,0.0173,0.0006,0.1073,0.0007
G_125,1,0.018,0.0111,0.1422,0.0007
G_1250,3,0.016,0.0006,0.1087,0.0006
G_1251,6,0.0173,0.001,0.1218,0.0007
G_1252,2,0.0147,0.0026,0.1226,0.0006
G_1253,7,0.016,0.0024,0.1257,0.0007
G_1254,2,0.016,0.0003,0.1029,0.0007
G_1255,5,0.0187,0.0107,0.1375,0.0008
G_1256,1,0.014,0.0796,0.1535,0.0006
G_1257,9,0.0147,0.0023,0.119,0.0006
G_1258,5,0.016,0.0054,0.1439,0.0007
G_1259,9,0.0187,0.0084,0.124,0.0007
G_126,1,0.014,0.0128,0.1406,0.0006
G_1260,5,0.0153,0.0018,0.1403,0.0006
G_1261,9,0.0207,0.0051,0.1173,0.0008
G_1262,6,0.016,0.0005,0.1231,0.0007
G_1263,6,0.0167,0.0008,0.126,0.0007
G_1264,11,0.0207,0.0003,0.0953,0.0008
G_1265,6,0.0147,0.0089,0.1294,0.0006
G_1266,7,0.0153,0.0087,0.1242,0.0006
G_1267,2,0.0153,0.0036,0.1065,0.0006
G_1268,4,0.0187,0.0014,0.1072,0.0007
G_1269,11,0.0153,0.0014,0.0922,0.0006
G_127,1,0.0167,0.0022,0.1446,0.0007
G_1270,7,0.016,0.0004,0.1349,0.0007
G_1271,8,0.014,0.0,0.0803,0.0006
G_1272,3,0.016,0.003,0.1116,0.0007
G_1273,7,0.018,0.0038,0.1241,0.0007
G_1274,9,0.014,0.0029,0.1157,0.0006
G_1275,7,0.0187,0.0005,0.1197,0.0007
G_1276,7,0.0167,0.0095,0.1353,0.0007
G_1277,4,0.0147,0.0044,0.0975,0.0006
G_1278,7,0.0153,0.0009,0.1242,0.0006
G_1279,7,0.018,0.0047,0.1297,0.0007
G_128,1,0.0173,0.0367,0.1424,0.0007
G_1280,7,0.018,0.0008,0.1193,0.0007
G_1281,7,0.0167,0.0071,0.1289,0.0007
G_1282,8,0.0173,0.0002,0.0918,0.0007
G_1283,9,0.018,0.0041,0.1293,0.0007
G_1284,3,0.0153,0.0152,0.1121,0.0006
G_1285,4,0.0213,0.0064,0.1081,0.0008
G_1286,9,0.018,0.0012,0.1157,0.0007
G_1287,6,0.0153,0.0014,0.1252,0.0006
G_1288,5,0.0153,0.005,0.1383,0.0006
G_1289,6,0.018,0.0041,0.1246,0.0007
G_129,11,0.0187,0.0004,0.0837,0.0007
G_1290,7,0.0187,0.0048,0.1218,0.0007
G_1291,11,0.0187,0.0023,0.0938,0.0007
G_1292,3,0.0167,0.0014,0.1064,0.0007
G_1293,7,0.014,0.0128,0.127,0.0006
G_1294,2,0.018,0.0037,0.1193,0.0007
G_1295,7,0.016,0.0009,0.1358,0.0007
G_1296,3,0.0147,0.0007,0.1061,0.0006
G_1297,3,0.016,0.0009,0.1078,0.0007
G_1298,3,0.016,0.0038,0.1113,0.0007
G_1299,2,0.014,0.013,0.12,0.0006
G_13,10,0.0147,0.0058,0.1174,0.0006
G_130,10,0.016,0.0011,0.0977,0.0006
G_1300,6,0.0193,0.002,0.1196,0.0008
G_1301,9,0.0153,0.0007,0.1169,0.0006
G_1302,9,0.0153,0.006,0.1331,0.0006
G_1303,2,0.0167,0.0022,0.1031,0.0007
G_1304,3,0.0153,0.001,0.1065,0.0006
G_1305,7,0.014,0.0003,0.1214,0.0006
G_1306,5,0.016,0.0027,0.1363,0.0007
G_1307,2,0.018,0.0034,0.1291,0.0007
G_1308,9,0.016,0.0009,0.1159,0.0007
G_1309,3,0.016,0.001,0.1088,0.0006
G_131,11,0.0173,0.0025,0.0924,0.0007
G_1310,7,0.0173,0.0021,0.1256,0.0007
G_1311,2,0.014,0.0009,0.1033,0.0006
G_1312,9,0.016,0.0013,0.1152,0.0006
G_1313,2,0.0187,0.0027,0.1168,0.0007
G_1314,9,0.0193,0.003,0.1211,0.0007
G_1315,2,0.0173,0.0018,0.1164,0.0007
G_1316,9,0.0147,0.0012,0.1182,0.0006
G_1317,4,0.0173,0.003,0.1123,0.0007
G_1318,3,0.0147,0.0303,0.1068,0.0006
G_1319,3,0.016,0.0022,0.117,0.0006
G_132,10,0.016,0.0014,0.1211,0.0007
G_1320,9,0.016,0.0009,0.1161,0.0007
G_1321,9,0.0213,0.0078,0.1298,0.0008
G_1322,7,0.014,0.0074,0.138,0.0006
G_1323,5,0.0167,0.0031,0.1265,0.0007
G_1324,5,0.0167,0.0107,0.1457,0.0007
G_1325,2,0.016,0.0025,0.1081,0.0007
G_1326,6,0.016,0.0006,0.1186,0.0007
G_1327,3,0.016,0.0013,0.1064,0.0007
G_1328,6,0.0147,0.0009,0.127,0.0006
G_1329,6,0.016,0.0024,0.1223,0.0007
G_133,0,0.0147,0.0497,0.1345,0.0006
G_1330,9,0.0193,0.0012,0.113,0.0007
G_1331,5,0.0147,0.0009,0.1347,0.0006
G_1332,7,0.0147,0.0004,0.1177,0.0006
G_1333,6,0.0187,0.0012,0.1225,0.0007
G_1334,5,0.0167,0.001,0.1299,0.0007
G_1335,7,0.016,0.0012,0.122,0.0006
G_1336,9,0.0153,0.0007,0.1148,0.0006
G_1337,9,0.0153,0.0009,0.1158,0.0006
G_1338,4,0.0153,0.0012,0.1121,0.0006
G_1339,7,0.0167,0.0468,0.1447,0.0007
G_134,1,0.0193,0.0018,0.1419,0.0007
G_1340,8,0.0227,0.0047,0.0937,0.0008
G_1341,2,0.0147,0.0159,0.1194,0.0006
G_1342,4,0.0147,0.0001,0.0989,0.0006
G_1343,9,0.0167,0.0021,0.1181,0.0007
G_1344,8,0.0153,0.0012,0.094,0.0006
G_1345,5,0.0167,0.0039,0.1417,0.0007
G_1346,3,0.018,0.0071,0.124,0.0007
G_1347,4,0.0187,0.0008,0.1011,0.0007
G_1348,3,0.0147,0.0023,0.1062,0.0006
G_1349,9,0.016,0.0013,0.1169,0.0006
G_135,10,0.0153,0.0004,0.0951,0.0006
G_1350,2,0.0173,0.0025,0.1033,0.0007
G_1351,8,0.0233,0.0036,0.0949,0.0008
G_1352,2,0.018,0.0021,0.1107,0.0007
G_1353,2,0.0173,0.0025,0.1289,0.0007
G_1354,6,0.0187,0.0031,0.1267,0.0007
G_1355,3,0.0167,0.0057,0.117,0.0007
G_1356,4,0.0193,0.0004,0.1004,0.0007
G_1357,7,0.0153,0.0007,0.1251,0.0007
G_1358,6,0.014,0.0785,0.1296,0.0006
G_1359,2,0.016,0.0032,0.1186,0.0007
G_136,10,0.0173,0.0006,0.1142,0.0007
G_1360,3,0.0167,0.0015,0.1136,0.0007
G_1361,9,0.0153,0.0011,0.1137,0.0006
G_1362,9,0.0173,0.0078,0.1302,0.0007
G_1363,4,0.0187,0.001,0.1004,0.0007
G_1364,11,0.0147,0.0044,0.0912,0.0006
G_1365,3,0.0167,0.001,0.1022,0.0007
G_1366,7,0.018,0.0017,0.1348,0.0007
G_1367,6,0.0167,0.0021,0.1208,0.0007
G_1368,3,0.018,0.0036,0.1183,0.0007
G_1369,7,0.0173,0.0022,0.1241,0.0007
G_137,0,0.0193,0.009,0.1383,0.0008
G_1370,11,0.0187,0.004,0.094,0.0007
G_1371,2,0.0167,0.0023,0.1185,0.0007
G_1372,9,0.0193,0.0026,0.1198,0.0007
G_1373,5,0.0147,0.0056,0.1416,0.0006
G_1374,4,0.0173,0.0083,0.1069,0.0007
G_1375,9,0.0193,0.0016,0.1138,0.0007
G_1376,6,0.016,0.0031,0.1271,0.0007
G_1377,5,0.0173,0.0009,0.1258,0.0007
G_1378,9,0.018,0.0019,0.1179,0.0007
G_1379,3,0.014,0.0074,0.1019,0.0006
G_138,11,0.0147,0.0004,0.088,0.0006
G_1380,4,0.018,0.0018,0.1028,0.0007
G_1381,3,0.016,0.0008,0.1057,0.0007
G_1382,8,0.0167,0.0013,0.0938,0.0006
G_1383,9,0.0153,0.002,0.1173,0.0006
G_1384,4,0.0167,0.0015,0.1008,0.0007
G_1385,9,0.0173,0.0009,0.132,0.0007
G_1386,11,0.016,0.0005,0.0893,0.0006
G_1387,7,0.016,0.0032,0.1288,0.0007
G_1388,4,0.0187,0.0011,0.1041,0.0007
G_1389,3,0.016,0.0014,0.1099,0.0007
G_139,10,0.0167,0.0016,0.1243,0.0007
G_1390,2,0.0173,0.0029,0.129,0.0007
G_1391,4,0.016,0.0003,0.1009,0.0006
G_1392,2,0.016,0.0003,0.1029,0.0007
G_1393,4,0.0167,0.0022,0.1002,0.0007
G_1394,7,0.016,0.0006,0.1178,0.0006
G_1395,9,0.016,0.0016,0.1147,0.0006
G_1396,6,0.0147,0.0005,0.1274,0.0006
G_1397,2,0.0147,0.0258,0.1116,0.0006
G_1398,2,0.0173,0.0029,0.1204,0.0007
G_1399,6,0.016,0.0003,0.1187,0.0006
G_14,10,0.016,0.002,0.1121,0.0007
G_140,11,0.0213,0.0008,0.0902,0.0008
G_1400,9,0.0173,0.0018,0.1238,0.0007
G_1401,5,0.0153,0.0042,0.1362,0.0006
G_1402,2,0.0173,0.0014,0.1177,0.0007
G_1403,4,0.0153,0.0042,0.0976,0.0006
G_1404,9,0.0173,0.003,0.121,0.0007
G_1405,4,0.0153,0.0005,0.0947,0.0006
G_1406,9,0.0173,0.0007,0.1128,0.0007
G_1407,3,0.0173,0.0007,0.1065,0.0007
G_1408,4,0.0173,0.0008,0.1102,0.0007
G_1409,6,0.0187,0.0032,0.1288,0.0008
G_141,10,0.0187,0.0033,0.105,0.0007
G_1410,8,0.016,0.0002,0.0859,0.0006
G_1411,9,0.014,0.0018,0.1191,0.0006
G_1412,6,0.0153,0.0006,0.1274,0.0006
G_1413,5,0.014,0.0018,0.1234,0.0006
G_1414,6,0.0193,0.0111,0.1283,0.0008
G_1415,9,0.016,0.0027,0.1183,0.0007
G_1416,6,0.0153,0.0012,0.1244,0.0006
G_1417,4,0.0193,0.0016,0.1008,0.0007
G_1418,3,0.0147,0.0033,0.115,0.0006
G_1419,7,0.016,0.0034,0.1323,0.0007
G_142,11,0.0207,0.0007,0.084,0.0008
G_1420,5,0.016,0.0023,0.1282,0.0007
G_1421,5,0.018,0.001,0.1293,0.0007
G_1422,9,0.016,0.003,0.1186,0.0007
G_1423,8,0.0187,0.0007,0.0859,0.0007
G_1424,4,0.0153,0.0557,0.1123,0.0006
G_1425,3,0.0193,0.0025,0.1087,0.0007
G_1426,6,0.016,0.0017,0.1231,0.0007
G_1427,3,0.0153,0.0003,0.1016,0.0006
G_1428,7,0.0153,0.0009,0.1265,0.0007
G_1429,6,0.0167,0.0012,0.126,0.0007
G_143,1,0.02,0.0199,0.1499,0.0008
G_1430,6,0.014,0.0013,0.1255,0.0006
G_1431,6,0.0147,0.0013,0.1222,0.0006
G_1432,11,0.018,0.0011,0.0981,0.0007
G_1433,9,0.0167,0.0021,0.1195,0.0007
G_1434,2,0.0167,0.004,0.1082,0.0007
G_1435,8,0.0187,0.001,0.0889,0.0007
G_1436,9,0.0187,0.0011,0.1129,0.0007
G_1437,6,0.02,0.0016,0.1235,0.0008
G_1438,5,0.016,0.0006,0.1252,0.0007
G_1439,6,0.0173,0.0017,0.1249,0.0007
G_144,10,0.018,0.0002,0.0997,0.0007
G_1440,6,0.0167,0.0023,0.1274,0.0007
G_1441,5,0.0147,0.0039,0.13,0.0006
G_1442,11,0.014,0.0146,0.1037,0.0006
G_1443,3,0.0193,0.0019,0.1032,0.0008
G_1444,5,0.016,0.0173,0.1486,0.0007
G_1445,2,0.0187,0.0042,0.1202,0.0007
G_1446,8,0.014,0.0014,0.0894,0.0006
G_1447,5,0.0167,0.0034,0.1298,0.0007
G_1448,9,0.0147,0.0011,0.125,0.0006
G_1449,3,0.0167,0.002,0.1065,0.0007
G_145,10,0.02,0.0022,0.1045,0.0007
G_1450,2,0.0153,0.0024,0.1058,0.0006
G_1451,9,0.016,0.0044,0.1341,0.0006
G_1452,3,0.0193,0.0146,0.1218,0.0007
G_1453,8,0.014,0.0,0.0803,0.0006
G_1454,3,0.016,0.0007,0.1068,0.0006
G_1455,4,0.018,0.002,0.0993,0.0007
G_1456,7,0.0167,0.0016,0.1319,0.0007
G_1457,6,0.0167,0.0012,0.1244,0.0007
G_1458,8,0.0193,0.0012,0.0888,0.0007
G_1459,4,0.0167,0.0012,0.1031,0.0006
G_146,0,0.016,0.0026,0.1397,0.0007
G_1460,5,0.0147,0.0033,0.1298,0.0006
G_1461,7,0.018,0.0011,0.1204,0.0007
G_1462,9,0.0173,0.002,0.1176,0.0007
G_1463,6,0.0173,0.0038,0.1221,0.0007
G_1464,7,0.0153,0.0005,0.1216,0.0006
G_1465,3,0.014,0.0006,0.1085,0.0006
G_1466,7,0.014,0.0017,0.1258,0.0006
G_1467,7,0.0153,0.005,0.123,0.0006
G_1468,8,0.0167,0.0001,0.0918,0.0006
G_1469,6,0.0193,0.0026,0.1228,0.0008
G_147,11,0.016,0.0008,0.0881,0.0006
G_1470,2,0.018,0.0011,0.1216,0.0007
G_1471,8,0.0167,0.0,0.0818,0.0006
G_1472,2,0.0147,0.0093,0.1135,0.0006
G_1473,5,0.014,0.0017,0.121,0.0006
