node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1113,8,0.0233,0.0052,0.1138,0.0007
1114,11,0.018,0.0402,0.1284,0.0006
1115,7,0.0213,0.0003,0.1118,0.0007
1116,6,0.0193,0.0088,0.0874,0.0006
1117,9,0.02,0.0128,0.1197,0.0006
1118,4,0.0207,0.0028,0.0651,0.0007
1119,3,0.026,0.0149,0.1118,0.0008
112,11,0.0213,0.0031,0.1234,0.0007
1120,0,0.022,0.0021,0.1025,0.0007
1121,7,0.018,0.0262,0.1221,0.0006
1122,4,0.028,0.0001,0.0551,0.0008
1123,4,0.0287,0.004,0.058,0.0008
1124,1,0.0193,0.0361,0.1287,0.0006
1125,1,0.02,0.0004,0.1159,0.0006
1126,7,0.022,0.0028,0.1182,0.0007
1127,9,0.0207,0.0008,0.1081,0.0006
1128,0,0.024,0.0096,0.1057,0.0008
1129,3,0.018,0.0177,0.1224,0.0006
113,5,0.0213,0.0042,0.095,0.0006
1130,1,0.022,0.0008,0.1101,0.0007
1131,10,0.02,0.0003,0.0748,0.0006
1132,1,0.0227,0.0023,0.1222,0.0007
1133,11,0.0187,0.0119,0.1205,0.0006
1134,0,0.018,0.0025,0.0961,0.0006
1135,6,0.0187,0.0023,0.0833,0.0006
1136,11,0.018,0.0007,0.1204,0.0006
1137,1,0.022,0.0007,0.1114,0.0007
1138,2,0.0193,0.0536,0.0951,0.0006
1139,10,0.0213,0.0032,0.0663,0.0006
114,1,0.0187,0.0188,0.1187,0.0006
1140,11,0.0207,0.005,0.1268,0.0007
1141,4,0.0193,0.0007,0.0653,0.0006
1142,5,0.02,0.0009,0.1065,0.0006
1143,11,0.0247,0.001,0.12,0.0007
1144,0,0.0187,0.0061,0.1087,0.0006
1145,2,0.0267,0.0015,0.0839,0.0008
1146,0,0.0193,0.0009,0.1039,0.0006
1147,9,0.024,0.0007,0.1059,0.0007
1148,10,0.0187,0.0,0.0623,0.0006
1149,11,0.0193,0.0031,0.1218,0.0006
115,0,0.018,0.0067,0.0991,0.0006
1150,1,0.0213,0.0017,0.1174,0.0007
1151,1,0.0267,0.0014,0.112,0.0008
1152,6,0.0193,0.0079,0.0822,0.0006
1153,6,0.0213,0.0095,0.0934,0.0007
1154,5,0.0213,0.0323,0.1079,0.0007
1155,6,0.02,0.0043,0.0854,0.0007
1156,2,0.0187,0.0008,0.089,0.0006
1157,9,0.0227,0.0005,0.1083,0.0007
1158,6,0.018,0.0008,0.0819,0.0006
1159,9,0.0227,0.0018,0.108,0.0007
116,4,0.0247,0.0031,0.0582,0.0007
1160,0,0.018,0.0065,0.0992,0.0006
1161,4,0.0227,0.0004,0.0708,0.0007
1162,3,0.02,0.0008,0.1091,0.0006
1163,10,0.0247,0.002,0.0663,0.0007
1164,11,0.02,0.0012,0.1227,0.0006
1165,11,0.022,0.0024,0.1227,0.0007
1166,1,0.0207,0.0013,0.1166,0.0006
1167,4,0.02,0.0013,0.0653,0.0006
1168,1,0.0207,0.0008,0.1129,0.0006
1169,9,0.022,0.001,0.1068,0.0007
117,3,0.022,0.0004,0.1113,0.0007
1170,3,0.0227,0.0056,0.1141,0.0007
1171,5,0.0207,0.0002,0.0843,0.0006
1172,2,0.0207,0.0006,0.0842,0.0006
1173,5,0.0207,0.0265,0.0962,0.0006
1174,7,0.0267,0.0009,0.1089,0.0008
1175,11,0.0227,0.003,0.1219,0.0007
1176,11,0.0213,0.0042,0.1267,0.0007
1177,9,0.0247,0.0013,0.1081,0.0007
1178,0,0.0187,0.0009,0.1004,0.0006
1179,7,0.0254,0.0011,0.1127,0.0007
118,11,0.0187,0.0581,0.1259,0.0006
1180,0,0.0187,0.0203,0.1013,0.0006
1181,7,0.0207,0.0009,0.1139,0.0006
1182,6,0.0187,0.0036,0.0833,0.0006
1183,5,0.0287,0.0028,0.0945,0.0008
1184,9,0.0193,0.0028,0.1118,0.0006
1185,11,0.0213,0.0049,0.1222,0.0007
1186,5,0.0233,0.0018,0.0863,0.0007
1187,11,0.024,0.0013,0.1243,0.0007
1188,11,0.0247,0.001,0.1218,0.0008
1189,7,0.0254,0.0019,0.1135,0.0008
119,6,0.018,0.0001,0.0726,0.0006
1190,7,0.0267,0.0009,0.1085,0.0008
1191,4,0.0233,0.0026,0.0582,0.0007
1192,6,0.0193,0.0065,0.0802,0.0006
