node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_203,4,0.0113,0.0011,0.0776,0.0006
G_204,0,0.0133,0.0003,0.0807,0.0007
G_205,4,0.01,0.0094,0.0754,0.0006
G_206,10,0.01,0.0009,0.1099,0.0006
G_207,0,0.0133,0.001,0.0874,0.0007
G_208,1,0.0133,0.0015,0.1209,0.0007
G_209,10,0.0107,0.015,0.1154,0.0006
G_21,1,0.0133,0.0063,0.1216,0.0007
G_210,10,0.01,0.0009,0.1075,0.0006
G_211,10,0.0133,0.0008,0.0994,0.0007
G_212,0,0.01,0.0084,0.0932,0.0006
G_213,0,0.014,0.0009,0.0834,0.0007
G_214,9,0.012,0.0007,0.0756,0.0006
G_215,4,0.01,0.0,0.0674,0.0006
G_216,3,0.0113,0.0027,0.0907,0.0007
G_217,7,0.0107,0.0129,0.1126,0.0006
G_218,6,0.0107,0.0024,0.1125,0.0006
G_219,9,0.012,0.0173,0.0845,0.0006
G_22,4,0.0133,0.0005,0.0771,0.0007
G_220,12,0.0127,0.0023,0.1069,0.0007
G_221,2,0.0133,0.004,0.0976,0.0007
G_222,12,0.012,0.0027,0.1086,0.0007
G_223,7,0.0127,0.0038,0.1165,0.0007
G_224,9,0.0133,0.0012,0.0792,0.0007
G_225,2,0.01,0.0011,0.1138,0.0006
G_226,2,0.0113,0.0012,0.1011,0.0006
G_227,5,0.0107,0.002,0.0996,0.0006
G_228,6,0.0107,0.0025,0.1051,0.0006
G_229,6,0.0133,0.0022,0.1078,0.0007
G_23,10,0.012,0.0068,0.0951,0.0007
G_230,8,0.0127,0.0005,0.0796,0.0007
G_231,8,0.0127,0.0042,0.0844,0.0007
G_232,12,0.0147,0.0048,0.1071,0.0008
G_233,12,0.012,0.0031,0.1064,0.0007
G_234,2,0.0127,0.0022,0.1019,0.0007
G_235,2,0.0113,0.0064,0.098,0.0007
G_236,9,0.014,0.0039,0.0845,0.0007
G_237,2,0.0127,0.0078,0.1145,0.0007
G_238,9,0.014,0.0015,0.0792,0.0007
G_239,3,0.012,0.0036,0.0975,0.0007
G_24,10,0.0107,0.0016,0.1015,0.0006
G_240,6,0.0147,0.0016,0.1061,0.0008
G_241,2,0.014,0.0116,0.1154,0.0008
G_242,3,0.0127,0.0017,0.0979,0.0007
G_243,7,0.0127,0.0011,0.1067,0.0007
G_244,3,0.01,0.0032,0.0967,0.0006
G_245,6,0.01,0.0006,0.1063,0.0006
G_246,6,0.012,0.0008,0.1039,0.0007
G_247,8,0.0113,0.0029,0.0851,0.0006
G_248,8,0.0153,0.0035,0.0832,0.0008
G_249,7,0.0113,0.0048,0.1058,0.0007
G_25,11,0.014,0.0055,0.1162,0.0008
G_250,12,0.0113,0.0032,0.105,0.0006
G_251,2,0.0127,0.0014,0.0951,0.0007
G_252,5,0.0113,0.0017,0.1003,0.0007
G_253,2,0.014,0.0116,0.1154,0.0008
G_254,5,0.0113,0.0052,0.1028,0.0006
G_255,3,0.0107,0.0016,0.0961,0.0006
G_256,6,0.012,0.0067,0.112,0.0007
G_257,3,0.0127,0.0057,0.0994,0.0007
G_258,13,0.0113,0.0018,0.1038,0.0007
G_259,3,0.012,0.0033,0.0979,0.0007
G_26,0,0.0133,0.0043,0.0797,0.0007
G_260,2,0.0113,0.0022,0.1089,0.0006
G_261,2,0.01,0.0112,0.103,0.0006
G_262,13,0.01,0.0011,0.1032,0.0006
G_263,8,0.01,0.0003,0.0877,0.0006
G_264,6,0.0107,0.0008,0.1106,0.0006
G_265,12,0.012,0.0025,0.107,0.0007
G_266,7,0.0127,0.0028,0.1066,0.0007
G_267,8,0.01,0.0007,0.0856,0.0006
G_268,3,0.012,0.0016,0.098,0.0007
G_269,5,0.0147,0.001,0.1021,0.0008
G_27,1,0.012,0.0092,0.1266,0.0007
G_270,7,0.0113,0.0075,0.1075,0.0007
G_271,13,0.012,0.0019,0.1106,0.0007
G_272,5,0.0107,0.0017,0.1004,0.0006
G_273,12,0.0107,0.0037,0.1082,0.0006
G_274,11,0.0127,0.0022,0.0909,0.0007
G_275,2,0.0113,0.0006,0.0991,0.0006
