node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
S_1471,9,0.014,0.0,0.033,0.0006
S_1472,11,0.0187,0.0028,0.0388,0.0008
S_1473,11,0.014,0.0004,0.0343,0.0006
S_1474,5,0.016,0.0022,0.0691,0.0006
S_1475,4,0.0167,0.0014,0.0565,0.0006
S_1476,11,0.014,0.0009,0.0416,0.0006
S_1477,3,0.014,0.0018,0.0534,0.0006
S_1478,7,0.0193,0.0061,0.0663,0.0007
S_1479,7,0.0213,0.0051,0.0601,0.0008
S_148,6,0.0187,0.0003,0.0465,0.0007
S_1480,7,0.0187,0.001,0.0587,0.0007
S_1481,10,0.016,0.0026,0.0692,0.0006
S_1482,10,0.0187,0.0005,0.067,0.0007
S_1483,5,0.0147,0.0042,0.071,0.0006
S_1484,11,0.0147,0.0154,0.0428,0.0006
S_1485,11,0.0167,0.0013,0.0407,0.0007
S_1486,10,0.0167,0.0005,0.0667,0.0006
S_1487,5,0.0187,0.0015,0.068,0.0007
S_1488,5,0.0167,0.0006,0.0663,0.0006
S_1489,3,0.0213,0.0007,0.0513,0.0008
S_149,1,0.0173,0.0002,0.0444,0.0007
S_1490,5,0.0193,0.002,0.0695,0.0008
S_1491,4,0.0147,0.001,0.0591,0.0006
S_1492,7,0.0167,0.0016,0.0665,0.0007
S_1493,4,0.0233,0.0009,0.0619,0.0009
S_1494,3,0.014,0.0089,0.0467,0.0006
S_1495,5,0.02,0.0005,0.0653,0.0007
S_1496,3,0.016,0.0006,0.0507,0.0006
S_1497,9,0.0153,0.0056,0.0417,0.0006
S_1498,5,0.0173,0.0299,0.0717,0.0007
S_1499,7,0.0147,0.0024,0.0611,0.0006
S_15,1,0.016,0.0002,0.045,0.0006
S_150,6,0.02,0.0009,0.0399,0.0008
S_151,2,0.016,0.0002,0.0315,0.0007
S_152,0,0.016,0.0002,0.0272,0.0006
S_153,0,0.014,0.0,0.0234,0.0005
S_154,0,0.02,0.0007,0.0271,0.0007
S_155,6,0.0173,0.0001,0.0417,0.0007
S_156,1,0.0167,0.0007,0.046,0.0007
S_157,1,0.0167,0.0016,0.046,0.0007
S_158,1,0.0147,0.0002,0.0437,0.0006
S_159,1,0.0187,0.0002,0.0452,0.0007
S_16,2,0.0153,0.0004,0.039,0.0006
S_160,2,0.014,0.0,0.036,0.0006
S_161,1,0.018,0.0006,0.0465,0.0007
S_162,1,0.0187,0.0005,0.0463,0.0007
S_163,1,0.014,0.0001,0.0453,0.0006
S_164,1,0.0213,0.0001,0.0448,0.0008
S_165,12,0.0227,0.0004,0.0247,0.0008
S_166,6,0.018,0.0004,0.0425,0.0007
S_167,2,0.014,0.0002,0.0394,0.0006
S_168,6,0.0187,0.0001,0.044,0.0007
S_169,6,0.0147,0.0003,0.0403,0.0006
S_17,6,0.016,0.0002,0.0436,0.0006
S_170,6,0.014,0.0086,0.0451,0.0006
S_171,0,0.02,0.0002,0.0253,0.0007
S_172,12,0.0147,0.0006,0.0278,0.0006
S_173,6,0.0193,0.0004,0.0401,0.0008
S_174,12,0.014,0.0002,0.0265,0.0006
S_175,2,0.0173,0.0002,0.0314,0.0007
S_176,2,0.014,0.0121,0.0316,0.0006
S_177,6,0.0167,0.0002,0.0454,0.0006
S_178,12,0.024,0.0007,0.0247,0.0009
S_179,2,0.014,0.0003,0.0418,0.0006
S_18,12,0.0167,0.0005,0.0266,0.0006
S_180,12,0.0167,0.0001,0.0346,0.0007
S_181,6,0.0187,0.0003,0.0424,0.0007
S_182,12,0.0187,0.0008,0.0265,0.0007
S_183,2,0.0147,0.0007,0.0417,0.0006
S_184,6,0.014,0.0005,0.0466,0.0006
S_185,6,0.0153,0.0002,0.0441,0.0006
S_186,6,0.0147,0.0086,0.0386,0.0006
S_187,12,0.0167,0.0003,0.0308,0.0007
S_188,2,0.014,0.0004,0.0419,0.0006
S_189,2,0.016,0.0003,0.0418,0.0007
S_19,2,0.0153,0.0065,0.0447,0.0006
S_190,6,0.02,0.0005,0.0455,0.0007
S_191,1,0.0187,0.0004,0.0467,0.0007
S_192,2,0.0187,0.001,0.034,0.0008
S_193,12,0.014,0.0,0.023,0.0006
S_194,12,0.0173,0.0037,0.0309,0.0007
S_195,6,0.022,0.0005,0.0445,0.0008
S_196,0,0.0207,0.0015,0.0271,0.0008
S_197,6,0.014,0.0017,0.0398,0.0006
S_198,12,0.0167,0.0,0.0246,0.0006
S_199,12,0.016,0.0003,0.0356,0.0006
S_2,1,0.024,0.0004,0.045,0.0009
S_20,1,0.0167,0.0002,0.0456,0.0007
S_200,12,0.0173,0.0011,0.0358,0.0007
S_201,12,0.0187,0.0012,0.0266,0.0007
S_202,12,0.0207,0.0001,0.0246,0.0008
S_203,6,0.0193,0.0001,0.0444,0.0007
S_204,2,0.016,0.0003,0.0318,0.0007
S_205,12,0.0173,0.0001,0.0258,0.0007
S_206,6,0.0153,0.0003,0.0463,0.0006
S_207,1,0.0153,0.0002,0.0433,0.0006
S_208,2,0.0173,0.0021,0.0392,0.0007
S_209,2,0.014,0.0018,0.0451,0.0006
S_21,0,0.02,0.0014,0.0271,0.0008
S_210,2,0.0153,0.0003,0.043,0.0006
S_211,1,0.0167,0.0002,0.0434,0.0007
S_212,6,0.016,0.0002,0.0394,0.0006
S_213,6,0.02,0.0006,0.0468,0.0008
S_214,12,0.0193,0.0,0.0246,0.0007
S_215,2,0.0153,0.0015,0.0365,0.0006
S_216,1,0.022,0.0002,0.0457,0.0008
S_217,12,0.014,0.0008,0.0278,0.0006
S_218,1,0.0173,0.0002,0.0449,0.0007
S_219,2,0.018,0.0009,0.0339,0.0007
S_22,6,0.016,0.0001,0.0439,0.0006
S_220,6,0.0153,0.0002,0.037,0.0006
S_221,1,0.014,0.0012,0.0432,0.0006
S_222,6,0.0167,0.0003,0.0424,0.0007
S_223,2,0.016,0.0013,0.0417,0.0007
S_224,2,0.014,0.0169,0.0368,0.0006
S_225,6,0.0147,0.0006,0.0453,0.0006
S_226,6,0.014,0.0008,0.0458,0.0006
S_227,6,0.014,0.002,0.0425,0.0006
S_228,1,0.016,0.0016,0.0464,0.0006
S_229,6,0.0213,0.001,0.0401,0.0008
S_23,6,0.0187,0.0002,0.0418,0.0007
S_230,2,0.0167,0.0033,0.0422,0.0007
S_231,2,0.014,0.0107,0.0447,0.0006
S_232,6,0.014,0.0083,0.0426,0.0006
S_233,12,0.014,0.0001,0.0346,0.0006
S_234,12,0.0167,0.0002,0.0322,0.0007
S_235,12,0.0173,0.0009,0.0374,0.0007
S_236,0,0.0173,0.0,0.025,0.0007
S_237,1,0.014,0.0011,0.0459,0.0006
S_238,1,0.014,0.0021,0.0463,0.0006
S_239,1,0.014,0.0139,0.0493,0.0006
S_24,6,0.0167,0.0005,0.0464,0.0006
S_240,1,0.0207,0.0005,0.0456,0.0008
S_241,12,0.014,0.0021,0.0287,0.0006
S_242,6,0.0147,0.0018,0.0428,0.0006
S_243,6,0.0167,0.0087,0.0452,0.0007
S_244,6,0.018,0.0004,0.0466,0.0007
S_245,6,0.0187,0.0015,0.047,0.0007
S_246,12,0.0193,0.0008,0.0374,0.0008
S_247,0,0.0173,0.0,0.025,0.0007
S_248,2,0.014,0.0064,0.0422,0.0006
S_249,2,0.016,0.0002,0.0404,0.0007
S_25,0,0.0207,0.0012,0.027,0.0008
S_250,2,0.014,0.0001,0.0361,0.0006
S_251,12,0.0153,0.0007,0.0278,0.0006
S_252,1,0.022,0.0013,0.0467,0.0008
S_253,6,0.014,0.0057,0.0411,0.0006
S_254,6,0.0147,0.0053,0.0485,0.0006
S_255,1,0.0167,0.0277,0.0486,0.0007
S_256,6,0.02,0.0004,0.0424,0.0008
S_257,1,0.0147,0.0009,0.0467,0.0006
S_258,2,0.014,0.0007,0.0365,0.0006
S_259,6,0.0173,0.0004,0.04,0.0007
S_26,12,0.0193,0.0015,0.0348,0.0008
S_260,1,0.016,0.0012,0.0465,0.0006
S_261,6,0.0147,0.0001,0.0417,0.0006
S_262,2,0.016,0.0002,0.0414,0.0007
S_263,2,0.014,0.0002,0.0372,0.0006
S_264,6,0.0193,0.0003,0.0395,0.0008
S_265,6,0.0187,0.0007,0.0451,0.0007
S_266,1,0.014,0.0002,0.0436,0.0006
S_267,2,0.0153,0.0054,0.0395,0.0006
S_268,2,0.0147,0.0002,0.0372,0.0006
S_269,2,0.0207,0.0006,0.0388,0.0008
S_27,2,0.0147,0.0001,0.036,0.0006
S_270,6,0.018,0.0022,0.04,0.0007
S_271,6,0.0193,0.0006,0.0425,0.0008
S_272,6,0.0173,0.0005,0.0464,0.0007
S_273,1,0.0207,0.0033,0.0476,0.0008
S_274,1,0.0227,0.0009,0.0466,0.0009
S_275,1,0.0193,0.0002,0.0456,0.0007
S_276,6,0.0147,0.0021,0.0436,0.0006
S_277,2,0.016,0.0001,0.0314,0.0007
S_278,0,0.0153,0.0,0.0235,0.0006
S_279,2,0.0167,0.0003,0.0399,0.0007
S_28,2,0.0167,0.0014,0.0416,0.0007
S_280,2,0.018,0.0004,0.0391,0.0007
S_281,6,0.0147,0.0004,0.0404,0.0006
S_282,1,0.0173,0.0001,0.0454,0.0007
S_283,0,0.0147,0.0003,0.0272,0.0006
S_284,1,0.018,0.002,0.0462,0.0007
S_285,1,0.0227,0.0007,0.0451,0.0009
S_286,1,0.018,0.0015,0.0468,0.0007
S_287,6,0.014,0.002,0.0425,0.0006
S_288,0,0.0207,0.0001,0.0253,0.0008
S_289,6,0.02,0.0004,0.0443,0.0007
S_29,12,0.0147,0.0005,0.0286,0.0006
S_290,2,0.0167,0.0013,0.0366,0.0007
S_291,12,0.0147,0.002,0.0324,0.0006
S_292,1,0.0167,0.0001,0.045,0.0007
S_293,2,0.0173,0.0019,0.0418,0.0007
S_294,6,0.0147,0.0057,0.0402,0.0006
S_295,12,0.0167,0.0002,0.0308,0.0007
S_296,1,0.016,0.0003,0.046,0.0006
S_297,1,0.0153,0.0003,0.0451,0.0006
S_298,6,0.0187,0.0004,0.0425,0.0007
S_299,1,0.018,0.0002,0.0449,0.0007
S_3,6,0.014,0.0003,0.0398,0.0006
S_30,6,0.0173,0.0003,0.0381,0.0007
S_300,2,0.0167,0.0005,0.0436,0.0007
S_301,0,0.0193,0.0001,0.0251,0.0007
S_302,2,0.0153,0.0092,0.0342,0.0006
S_303,0,0.0147,0.0002,0.027,0.0006
S_304,12,0.014,0.0031,0.0371,0.0006
S_305,0,0.02,0.0002,0.0251,0.0007
S_306,1,0.0187,0.0005,0.0463,0.0007
S_307,12,0.014,0.0075,0.0359,0.0006
S_308,6,0.0187,0.0001,0.0371,0.0007
S_309,6,0.0153,0.0026,0.0412,0.0006
S_31,6,0.016,0.0039,0.0398,0.0006
S_310,12,0.014,0.0008,0.0356,0.0006
S_311,2,0.014,0.0011,0.0365,0.0006
S_312,2,0.016,0.0105,0.0424,0.0006
S_313,1,0.02,0.0002,0.045,0.0008
S_314,6,0.0147,0.0002,0.0402,0.0006
S_315,2,0.0167,0.0007,0.039,0.0007
S_316,2,0.0173,0.0008,0.0339,0.0007
S_317,12,0.016,0.0001,0.0308,0.0007
S_318,1,0.014,0.0024,0.0432,0.0006
S_319,2,0.0187,0.0073,0.0342,0.0008
S_32,12,0.0227,0.0005,0.0247,0.0008
S_320,2,0.014,0.0007,0.0395,0.0006
S_321,0,0.0147,0.004,0.0292,0.0006
S_322,1,0.0173,0.0005,0.0459,0.0007
S_323,6,0.0147,0.0004,0.0404,0.0006
S_324,12,0.0173,0.0003,0.0347,0.0007
S_325,6,0.018,0.0027,0.04,0.0007
S_326,12,0.014,0.0,0.023,0.0006
S_327,2,0.0147,0.0014,0.034,0.0006
S_328,12,0.0187,0.0012,0.0266,0.0007
S_329,2,0.024,0.0011,0.0391,0.0009
S_33,2,0.016,0.0002,0.0314,0.0007
S_330,2,0.0187,0.0003,0.0315,0.0008
S_331,12,0.0173,0.0006,0.0356,0.0007
S_332,2,0.0187,0.0,0.0361,0.0007
S_333,6,0.014,0.0004,0.0445,0.0006
S_334,6,0.0187,0.0003,0.0441,0.0007
S_335,12,0.014,0.0,0.023,0.0006
S_336,2,0.0167,0.001,0.0418,0.0007
S_337,6,0.0207,0.0002,0.0448,0.0008
S_338,0,0.0187,0.0001,0.0253,0.0007
S_339,0,0.014,0.0006,0.0274,0.0006
S_34,1,0.0193,0.0017,0.0469,0.0007
S_340,12,0.0147,0.0023,0.0286,0.0006
S_341,6,0.0213,0.0002,0.0454,0.0008
S_342,12,0.018,0.0022,0.0309,0.0007
S_343,2,0.0193,0.0004,0.0315,0.0008
S_344,6,0.018,0.0001,0.0429,0.0007
S_345,2,0.0233,0.0015,0.0393,0.0009
S_346,2,0.0147,0.0002,0.0293,0.0006
S_347,12,0.016,0.0005,0.0348,0.0006
S_348,2,0.018,0.0016,0.034,0.0007
S_349,12,0.014,0.0,0.023,0.0006
S_35,12,0.0173,0.0004,0.0308,0.0007
S_350,2,0.0207,0.0001,0.0385,0.0008
S_351,6,0.014,0.0008,0.0456,0.0006
S_352,2,0.016,0.0001,0.0314,0.0007
S_353,1,0.014,0.0007,0.0437,0.0006
S_354,0,0.014,0.0,0.0234,0.0005
S_355,12,0.014,0.0,0.023,0.0006
S_356,2,0.016,0.0016,0.0417,0.0006
S_357,2,0.0167,0.0003,0.0373,0.0007
S_358,0,0.0153,0.0028,0.0292,0.0006
S_359,2,0.0207,0.0003,0.0396,0.0008
S_36,1,0.0187,0.0003,0.0448,0.0007
S_360,6,0.0193,0.0001,0.0431,0.0007
S_361,12,0.0193,0.0005,0.0258,0.0007
S_362,2,0.0207,0.0004,0.039,0.0008
S_363,12,0.0153,0.0011,0.0324,0.0006
S_364,12,0.016,0.002,0.03,0.0007
S_365,2,0.014,0.0061,0.0422,0.0006
S_366,6,0.018,0.0004,0.0465,0.0007
S_367,2,0.0147,0.0002,0.0314,0.0006
S_368,6,0.02,0.0008,0.0373,0.0008
S_369,2,0.014,0.0003,0.0364,0.0006
S_37,2,0.0147,0.0005,0.0433,0.0006
S_370,1,0.0167,0.0004,0.0455,0.0007
S_371,12,0.014,0.0009,0.0308,0.0006
S_372,6,0.016,0.0044,0.0436,0.0006
S_373,1,0.0153,0.0003,0.0465,0.0006
S_374,12,0.0173,0.0094,0.035,0.0007
S_375,12,0.0193,0.0014,0.0348,0.0008
S_376,12,0.014,0.0009,0.0308,0.0006
S_377,0,0.014,0.0004,0.0292,0.0006
S_378,6,0.0167,0.0004,0.0423,0.0007
S_379,6,0.0147,0.0003,0.0463,0.0006
S_38,12,0.0193,0.0003,0.0258,0.0007
S_380,12,0.0167,0.0021,0.0279,0.0007
S_381,2,0.014,0.0001,0.0396,0.0006
S_382,12,0.0147,0.0029,0.0286,0.0006
S_383,6,0.0187,0.0016,0.0449,0.0007
S_384,6,0.014,0.0008,0.0425,0.0006
S_385,6,0.0187,0.0001,0.044,0.0007
S_386,0,0.0173,0.0007,0.027,0.0007
S_387,12,0.016,0.0055,0.0325,0.0007
S_388,12,0.016,0.0002,0.0354,0.0006
S_389,2,0.014,0.0004,0.0395,0.0006
S_39,2,0.014,0.0004,0.0294,0.0006
S_390,12,0.018,0.0002,0.0258,0.0007
S_391,6,0.018,0.0023,0.0385,0.0007
S_392,0,0.014,0.0012,0.0292,0.0006
S_393,2,0.0147,0.0002,0.034,0.0006
S_394,6,0.0173,0.0016,0.0449,0.0007
S_395,6,0.02,0.0005,0.0456,0.0007
S_396,0,0.014,0.0,0.0234,0.0005
S_397,0,0.0213,0.0004,0.0251,0.0008
S_398,2,0.0167,0.0003,0.0315,0.0007
S_399,12,0.0193,0.0001,0.0246,0.0007
S_4,1,0.0173,0.0001,0.0455,0.0007
S_40,6,0.0213,0.001,0.0461,0.0008
S_400,1,0.0147,0.0009,0.0454,0.0006
S_401,1,0.0193,0.0002,0.0438,0.0008
S_402,12,0.014,0.0,0.023,0.0006
S_403,6,0.0187,0.0002,0.0438,0.0007
S_404,6,0.018,0.0018,0.0449,0.0007
S_405,0,0.0207,0.0003,0.0251,0.0008
S_406,2,0.016,0.0005,0.0341,0.0007
S_407,0,0.014,0.0,0.0234,0.0005
S_408,1,0.0153,0.0002,0.0467,0.0006
S_409,6,0.0167,0.0002,0.0454,0.0006
S_41,6,0.0147,0.0031,0.0425,0.0006
S_410,1,0.0193,0.0003,0.0458,0.0008
S_411,12,0.0193,0.0005,0.0265,0.0007
S_412,6,0.022,0.0003,0.0449,0.0008
S_413,2,0.0207,0.0004,0.0414,0.0008
S_414,1,0.014,0.0318,0.0469,0.0006
S_415,0,0.014,0.0,0.0234,0.0005
S_416,12,0.0227,0.0005,0.0247,0.0008
S_417,2,0.0147,0.0075,0.0447,0.0006
S_418,2,0.014,0.0,0.036,0.0006
S_419,1,0.0167,0.0005,0.0472,0.0007
S_42,6,0.0173,0.0001,0.0417,0.0007
S_420,2,0.0173,0.0008,0.0339,0.0007
S_421,12,0.0167,0.0002,0.0348,0.0007
S_422,2,0.014,0.0002,0.0296,0.0006
S_423,2,0.0147,0.0003,0.0339,0.0006
S_424,12,0.014,0.0,0.023,0.0006
S_425,0,0.0187,0.0001,0.0251,0.0007
S_426,2,0.0193,0.0007,0.0366,0.0008
S_427,12,0.0167,0.0002,0.0321,0.0007
S_428,12,0.0173,0.0006,0.0324,0.0007
S_429,2,0.0147,0.0023,0.0315,0.0006
S_43,2,0.0147,0.0,0.0294,0.0006
S_430,2,0.0173,0.0005,0.0365,0.0007
S_431,6,0.018,0.0001,0.0371,0.0007
S_432,1,0.014,0.0011,0.0459,0.0006
S_433,0,0.02,0.0002,0.0251,0.0007
S_434,6,0.0187,0.0003,0.0455,0.0007
S_435,0,0.014,0.0012,0.0292,0.0006
S_436,6,0.014,0.012,0.0473,0.0006
S_437,12,0.0167,0.0001,0.0346,0.0007
S_438,12,0.0167,0.0006,0.0324,0.0007
S_439,6,0.018,0.0001,0.0452,0.0007
S_44,1,0.0167,0.0016,0.0449,0.0007
S_440,12,0.014,0.005,0.0301,0.0006
S_441,1,0.0167,0.0009,0.0469,0.0007
S_442,12,0.014,0.0005,0.0278,0.0006
S_443,12,0.0167,0.0002,0.0321,0.0007
S_444,1,0.0153,0.0001,0.0458,0.0006
S_445,6,0.0193,0.0004,0.0429,0.0008
S_446,2,0.014,0.0099,0.0448,0.0006
S_447,6,0.02,0.0004,0.0441,0.0008
S_448,0,0.0147,0.0019,0.0293,0.0006
S_449,1,0.014,0.0139,0.0493,0.0006
S_45,2,0.0213,0.0005,0.039,0.0008
S_450,2,0.0153,0.0004,0.041,0.0006
S_451,6,0.0193,0.0001,0.043,0.0007
S_452,1,0.014,0.0257,0.0493,0.0006
S_453,6,0.0167,0.0004,0.0452,0.0006
S_454,12,0.0187,0.0014,0.0266,0.0007
S_455,2,0.014,0.0001,0.0314,0.0006
S_456,0,0.0213,0.0017,0.027,0.0008
S_457,6,0.0207,0.0002,0.0436,0.0008
S_458,2,0.016,0.0174,0.0396,0.0006
S_459,6,0.0147,0.0095,0.0472,0.0006
S_46,2,0.0213,0.0001,0.0364,0.0008
S_460,6,0.02,0.0002,0.0446,0.0007
S_461,12,0.0187,0.007,0.0334,0.0007
S_462,2,0.014,0.0019,0.0316,0.0006
S_463,6,0.0147,0.0044,0.0435,0.0006
S_464,10,0.0193,0.0014,0.0686,0.0007
S_465,4,0.014,0.0117,0.062,0.0006
S_466,5,0.0147,0.0012,0.07,0.0006
S_467,3,0.0173,0.0002,0.045,0.0007
S_468,11,0.0167,0.0145,0.036,0.0007
S_469,3,0.0207,0.0006,0.0472,0.0008
S_47,6,0.0167,0.0002,0.0381,0.0007
S_470,7,0.0187,0.0007,0.0657,0.0007
S_471,4,0.016,0.0073,0.0597,0.0006
S_472,7,0.0167,0.0011,0.0625,0.0007
S_473,11,0.0193,0.0,0.0314,0.0007
S_474,11,0.0147,0.0009,0.037,0.0006
S_475,8,0.014,0.0001,0.0484,0.0006
S_476,8,0.0193,0.0058,0.0463,0.0007
S_477,7,0.0193,0.0035,0.0625,0.0008
S_478,8,0.0193,0.0003,0.0467,0.0008
S_479,11,0.018,0.0023,0.0388,0.0007
S_48,12,0.014,0.0,0.023,0.0006
S_480,4,0.0173,0.0005,0.0611,0.0007
S_481,3,0.0153,0.0004,0.0495,0.0006
S_482,10,0.016,0.0012,0.0664,0.0006
S_483,10,0.0153,0.0009,0.0679,0.0006
S_484,4,0.0173,0.0005,0.0611,0.0007
S_485,11,0.0173,0.0035,0.0344,0.0007
S_486,7,0.0173,0.0008,0.0587,0.0007
S_487,9,0.0147,0.0,0.0381,0.0006
S_488,4,0.014,0.0022,0.0661,0.0006
S_489,9,0.0187,0.0,0.0331,0.0007
S_49,2,0.0173,0.0006,0.0434,0.0007
S_490,10,0.0147,0.0001,0.0668,0.0006
S_491,9,0.014,0.0,0.033,0.0006
S_492,8,0.0193,0.0005,0.0422,0.0008
S_493,3,0.0193,0.0014,0.0437,0.0008
S_494,8,0.0153,0.0005,0.0463,0.0006
S_495,9,0.014,0.001,0.0401,0.0006
S_496,9,0.0187,0.0007,0.0346,0.0007
S_497,4,0.0153,0.0004,0.064,0.0006
S_498,4,0.016,0.0011,0.0591,0.0006
S_499,5,0.0187,0.0018,0.0704,0.0007
S_5,6,0.0207,0.0004,0.0381,0.0008
S_50,6,0.014,0.0114,0.0376,0.0006
S_500,10,0.0167,0.0005,0.0667,0.0006
S_501,4,0.0153,0.0022,0.0618,0.0006
S_502,5,0.0207,0.0013,0.0685,0.0008
S_503,5,0.0187,0.0016,0.0695,0.0007
S_504,10,0.0173,0.0013,0.07,0.0007
S_505,4,0.016,0.0011,0.0591,0.0006
S_506,5,0.014,0.0042,0.0684,0.0006
S_507,4,0.0153,0.0218,0.0642,0.0006
S_508,5,0.022,0.001,0.0664,0.0008
S_509,7,0.0147,0.0224,0.0619,0.0006
S_51,2,0.0147,0.0003,0.0395,0.0006
S_510,8,0.0167,0.001,0.0462,0.0007
S_511,5,0.0173,0.001,0.065,0.0007
S_512,3,0.0193,0.0025,0.045,0.0008
S_513,5,0.0147,0.0029,0.071,0.0006
S_514,9,0.0207,0.0012,0.0346,0.0008
S_515,8,0.0173,0.001,0.0487,0.0007
S_516,5,0.0187,0.0003,0.0635,0.0007
S_517,4,0.0147,0.0024,0.0622,0.0006
S_518,4,0.0147,0.0002,0.061,0.0006
S_519,4,0.024,0.0007,0.0563,0.0009
S_52,2,0.016,0.0005,0.0341,0.0007
S_520,3,0.0153,0.0316,0.045,0.0006
S_521,4,0.0167,0.0001,0.055,0.0006
S_522,4,0.014,0.002,0.0618,0.0006
S_523,9,0.0153,0.0004,0.0417,0.0006
S_524,11,0.016,0.0009,0.0416,0.0007
S_525,10,0.016,0.0145,0.067,0.0006
S_526,3,0.014,0.0018,0.0538,0.0006
S_527,4,0.014,0.0216,0.0556,0.0006
S_528,5,0.0153,0.1057,0.0737,0.0006
S_529,11,0.0167,0.0005,0.0416,0.0007
S_53,2,0.0147,0.0003,0.0395,0.0006
S_530,7,0.014,0.0256,0.0587,0.0006
S_531,10,0.024,0.0008,0.0652,0.0009
S_532,8,0.0193,0.0004,0.0526,0.0007
S_533,8,0.02,0.0003,0.0439,0.0008
S_534,11,0.014,0.0048,0.036,0.0006
S_535,3,0.0153,0.022,0.0511,0.0006
S_536,3,0.014,0.0013,0.0506,0.0006
S_537,4,0.0193,0.0342,0.06,0.0007
S_538,7,0.016,0.0031,0.0598,0.0006
S_539,9,0.0147,0.0047,0.0363,0.0006
S_54,0,0.0167,0.0004,0.0272,0.0007
S_540,10,0.02,0.0029,0.0665,0.0008
S_541,8,0.016,0.0002,0.0439,0.0006
S_542,8,0.0147,0.0003,0.0514,0.0006
S_543,8,0.0167,0.0002,0.0501,0.0007
S_544,8,0.0193,0.0039,0.0528,0.0007
S_545,10,0.0167,0.0013,0.0678,0.0006
S_546,5,0.0207,0.0026,0.069,0.0008
S_547,9,0.0167,0.0046,0.0363,0.0007
S_548,8,0.014,0.0002,0.0501,0.0006
S_549,7,0.0213,0.0129,0.0626,0.0008
S_55,0,0.018,0.0,0.025,0.0007
S_550,9,0.0207,0.0095,0.0397,0.0008
S_551,4,0.014,0.0008,0.0679,0.0006
S_552,7,0.0207,0.0144,0.0642,0.0008
S_553,10,0.0147,0.0008,0.0676,0.0006
S_554,4,0.0147,0.0035,0.064,0.0006
S_555,3,0.0193,0.0009,0.0484,0.0008
S_556,3,0.0213,0.0005,0.0507,0.0008
S_557,11,0.014,0.0,0.0314,0.0006
S_558,5,0.0167,0.001,0.0661,0.0006
S_559,10,0.0147,0.0001,0.0649,0.0006
S_56,12,0.0167,0.0002,0.0308,0.0007
S_560,7,0.016,0.0277,0.0588,0.0006
S_561,9,0.0227,0.0012,0.0346,0.0008
S_562,7,0.0167,0.0005,0.058,0.0007
S_563,10,0.0167,0.0004,0.0657,0.0006
S_564,11,0.014,0.0,0.0396,0.0006
S_565,4,0.0173,0.0008,0.0574,0.0007
S_566,9,0.0173,0.0015,0.0401,0.0007
S_567,3,0.0173,0.0044,0.046,0.0007
S_568,3,0.018,0.0029,0.0563,0.0007
S_569,7,0.0187,0.0013,0.0664,0.0007
S_57,2,0.0233,0.0004,0.0386,0.0009
S_570,7,0.016,0.0007,0.0586,0.0007
S_571,4,0.0173,0.0003,0.0568,0.0007
S_572,7,0.014,0.002,0.0586,0.0006
S_573,8,0.0207,0.0028,0.0487,0.0008
S_574,5,0.0153,0.0087,0.0709,0.0006
S_575,10,0.018,0.001,0.0676,0.0007
S_576,10,0.0147,0.1493,0.0727,0.0006
S_577,4,0.0173,0.0015,0.0593,0.0007
S_578,5,0.0187,0.0005,0.0664,0.0007
S_579,4,0.0147,0.0008,0.0631,0.0006
S_58,0,0.0153,0.0002,0.0272,0.0006
S_580,9,0.0167,0.0033,0.0381,0.0007
S_581,3,0.0187,0.0002,0.0503,0.0007
S_582,4,0.02,0.0007,0.0568,0.0007
S_583,8,0.0187,0.002,0.0539,0.0007
S_584,5,0.02,0.0005,0.0653,0.0007
S_585,11,0.0147,0.0086,0.036,0.0006
S_586,5,0.0193,0.0013,0.067,0.0007
S_587,5,0.0147,0.0235,0.0683,0.0006
S_588,10,0.0153,0.0009,0.0679,0.0006
S_589,8,0.0167,0.0002,0.0501,0.0007
S_59,6,0.022,0.0003,0.044,0.0008
S_590,4,0.0193,0.0048,0.0621,0.0007
S_591,3,0.0167,0.0071,0.0461,0.0007
S_592,5,0.0213,0.0004,0.0639,0.0008
S_593,9,0.0193,0.0008,0.0346,0.0007
S_594,11,0.0193,0.0,0.0314,0.0007
S_595,4,0.014,0.0122,0.0572,0.0006
S_596,3,0.014,0.0013,0.0482,0.0006
S_597,11,0.0167,0.0003,0.0396,0.0007
S_598,5,0.0167,0.0014,0.0697,0.0007
S_599,10,0.016,0.0006,0.0654,0.0006
S_6,6,0.02,0.0004,0.0442,0.0007
S_60,1,0.0193,0.0002,0.0466,0.0007
S_600,10,0.018,0.0021,0.0676,0.0007
S_601,11,0.0193,0.0,0.0314,0.0007
S_602,3,0.016,0.0005,0.0471,0.0006
S_603,5,0.02,0.0008,0.0694,0.0008
S_604,3,0.014,0.0025,0.0459,0.0006
S_605,8,0.0193,0.0002,0.0439,0.0007
S_606,7,0.0147,0.0,0.0652,0.0006
S_607,7,0.0147,0.0183,0.0592,0.0006
S_608,7,0.0147,0.0585,0.0627,0.0006
S_609,5,0.018,0.0021,0.0657,0.0007
S_61,6,0.0173,0.0009,0.0373,0.0007
S_610,11,0.014,0.0018,0.0396,0.0006
S_611,10,0.016,0.0002,0.0647,0.0006
S_612,4,0.0207,0.0007,0.0599,0.0008
S_613,8,0.0147,0.0003,0.0463,0.0006
S_614,8,0.018,0.0003,0.0486,0.0007
S_615,11,0.014,0.0013,0.0369,0.0006
