node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
R_1042,12,0.01,0.0029,0.0425,0.0006
R_1043,11,0.0147,0.0027,0.0411,0.0008
R_1044,14,0.0107,0.0006,0.0633,0.0006
R_1045,9,0.0107,0.001,0.064,0.0006
R_1046,9,0.0127,0.0639,0.0692,0.0007
R_1047,12,0.0127,0.0005,0.0491,0.0007
R_1048,2,0.0107,0.0035,0.051,0.0006
R_1049,12,0.0113,0.0014,0.0413,0.0006
R_105,3,0.0127,0.0004,0.044,0.0007
R_1050,9,0.0127,0.0029,0.065,0.0007
R_1051,4,0.01,0.0224,0.0623,0.0006
R_1052,8,0.0127,0.0033,0.06,0.0007
R_1053,8,0.012,0.0016,0.0621,0.0007
R_1054,2,0.0107,0.0021,0.0529,0.0006
R_1055,7,0.0107,0.0008,0.0551,0.0006
R_1056,4,0.014,0.0161,0.0638,0.0008
R_1057,10,0.0127,0.0003,0.0612,0.0007
R_1058,5,0.0127,0.0141,0.0589,0.0007
R_1059,4,0.012,0.0012,0.0667,0.0007
R_106,0,0.0133,0.0022,0.0523,0.0007
R_1060,8,0.014,0.0011,0.0612,0.0007
R_1061,7,0.014,0.0017,0.0558,0.0007
R_1062,5,0.0113,0.0098,0.0613,0.0006
R_1063,9,0.012,0.0777,0.0692,0.0007
R_1064,10,0.0147,0.0005,0.0622,0.0007
R_1065,8,0.0133,0.0148,0.0624,0.0007
R_1066,14,0.012,0.1457,0.0704,0.0007
R_1067,2,0.012,0.0054,0.0531,0.0007
R_1068,7,0.016,0.0016,0.0557,0.0008
R_1069,8,0.0107,0.0135,0.0573,0.0006
R_107,7,0.012,0.0028,0.0578,0.0007
R_1070,4,0.0113,0.001,0.0647,0.0006
R_1071,6,0.0113,0.001,0.0608,0.0006
R_1072,8,0.0133,0.0041,0.0614,0.0007
R_1073,14,0.0127,0.0009,0.064,0.0007
R_1074,2,0.01,0.0013,0.051,0.0006
R_1075,12,0.0147,0.0006,0.0411,0.0008
R_1076,6,0.0113,0.0168,0.0668,0.0006
R_1077,6,0.0127,0.0121,0.0668,0.0007
R_1078,6,0.0153,0.002,0.0605,0.0008
R_1079,6,0.0113,0.0006,0.061,0.0006
R_108,1,0.0133,0.0013,0.0565,0.0007
R_1080,12,0.0127,0.0002,0.0476,0.0007
R_1081,6,0.0113,0.0009,0.0614,0.0006
R_1082,10,0.012,0.0657,0.0622,0.0007
R_1083,9,0.014,0.0029,0.0676,0.0008
R_1084,7,0.0113,0.0013,0.056,0.0006
R_1085,6,0.0113,0.0026,0.0608,0.0007
R_1086,10,0.0107,0.0023,0.0636,0.0006
R_1087,12,0.012,0.0002,0.044,0.0007
R_1088,6,0.0107,0.0024,0.0654,0.0006
R_1089,8,0.0133,0.0018,0.0573,0.0007
R_109,11,0.0127,0.0036,0.0409,0.0007
R_1090,5,0.0127,0.0036,0.0547,0.0007
R_1091,8,0.0107,0.0035,0.0552,0.0006
R_1092,6,0.0127,0.004,0.0655,0.0007
R_1093,12,0.012,0.0003,0.0442,0.0007
R_1094,8,0.012,0.0018,0.0577,0.0007
R_1095,8,0.014,0.0032,0.0577,0.0008
R_1096,14,0.0133,0.0024,0.0665,0.0007
R_1097,6,0.0127,0.0163,0.0619,0.0007
R_1098,7,0.01,0.0,0.0544,0.0006
R_1099,9,0.0113,0.0015,0.0665,0.0006
R_11,14,0.012,0.0025,0.0637,0.0007
R_110,6,0.01,0.0004,0.0578,0.0006
R_1100,5,0.012,0.0018,0.0546,0.0007
R_1101,10,0.0113,0.0144,0.0619,0.0006
R_1102,6,0.0133,0.0028,0.0588,0.0007
R_1103,4,0.01,0.0114,0.0645,0.0006
R_1104,14,0.012,0.0039,0.0666,0.0007
R_1105,11,0.0133,0.0001,0.0355,0.0007
R_1106,12,0.0113,0.0007,0.0473,0.0006
R_1107,10,0.014,0.0048,0.0646,0.0007
R_1108,2,0.0113,0.0014,0.0529,0.0007
R_1109,12,0.01,0.0665,0.0493,0.0006
R_111,1,0.01,0.0006,0.0569,0.0006
R_1110,2,0.0107,0.0005,0.0511,0.0006
R_1111,11,0.0113,0.0092,0.0408,0.0006
R_1112,8,0.0113,0.0002,0.0565,0.0006
R_1113,1,0.01,0.0314,0.0635,0.0006
R_1114,8,0.0153,0.008,0.0634,0.0008
R_1115,6,0.0107,0.015,0.0612,0.0006
R_1116,5,0.01,0.2258,0.0576,0.0006
R_1117,6,0.0127,0.0036,0.0616,0.0007
R_1118,1,0.0147,0.0066,0.0565,0.0008
R_1119,0,0.0113,0.0008,0.0507,0.0006
R_112,13,0.012,0.0008,0.0376,0.0007
R_1120,1,0.0173,0.0527,0.0623,0.0009
R_1121,13,0.0113,0.0011,0.0386,0.0006
R_1122,9,0.0133,0.231,0.0701,0.0007
R_1123,16,0.0113,0.0025,0.0466,0.0006
R_1124,3,0.0127,0.0016,0.0439,0.0007
R_1125,1,0.0107,0.0056,0.0616,0.0006
R_1126,6,0.0113,0.0007,0.0575,0.0006
R_1127,6,0.0113,0.0004,0.0623,0.0007
R_1128,16,0.01,0.0011,0.0492,0.0006
R_1129,1,0.0127,0.0016,0.0546,0.0007
R_113,13,0.0113,0.0006,0.0376,0.0006
R_1130,2,0.0127,0.0049,0.0532,0.0007
R_1131,13,0.012,0.0008,0.0365,0.0007
R_1132,3,0.0113,0.0109,0.044,0.0006
R_1133,13,0.0113,0.0008,0.0376,0.0006
R_1134,14,0.0113,0.0006,0.0647,0.0006
R_1135,16,0.012,0.0004,0.0451,0.0007
R_1136,16,0.0133,0.0004,0.0452,0.0007
R_1137,5,0.0113,0.0007,0.0547,0.0006
R_1138,5,0.0107,0.0012,0.0545,0.0006
R_1139,13,0.01,0.0003,0.0332,0.0006
R_114,3,0.0127,0.0103,0.0455,0.0007
R_1140,14,0.01,0.0085,0.063,0.0006
R_1141,0,0.014,0.0015,0.0522,0.0007
R_1142,8,0.012,0.0003,0.0533,0.0007
R_1143,1,0.012,0.0025,0.0574,0.0006
R_1144,13,0.0127,0.0006,0.0388,0.0007
R_1145,3,0.012,0.0023,0.0415,0.0007
R_1146,9,0.014,0.0007,0.0641,0.0008
R_1147,9,0.01,0.1403,0.0703,0.0006
R_1148,10,0.012,0.0401,0.0615,0.0006
R_1149,13,0.0153,0.0029,0.0388,0.0008
R_115,1,0.0133,0.0015,0.0574,0.0007
R_1150,3,0.012,0.0008,0.0438,0.0007
R_1151,13,0.0127,0.0046,0.0376,0.0007
R_1152,1,0.014,0.0009,0.0558,0.0007
R_1153,16,0.0127,0.0012,0.0466,0.0007
R_1154,16,0.0113,0.0027,0.0496,0.0006
R_1155,0,0.012,0.003,0.0548,0.0007
R_1156,11,0.0113,0.0038,0.0379,0.0006
R_1157,5,0.012,0.0018,0.0549,0.0007
R_1158,3,0.012,0.0021,0.0442,0.0007
R_1159,14,0.0113,0.0093,0.063,0.0006
R_116,1,0.0113,0.001,0.0573,0.0006
R_1160,2,0.01,0.0039,0.0552,0.0006
R_1161,3,0.0107,0.0001,0.0425,0.0006
R_1162,11,0.01,0.0145,0.0407,0.0006
R_1163,3,0.01,0.0003,0.0438,0.0006
R_1164,16,0.01,0.0523,0.0496,0.0006
R_1165,5,0.012,0.0003,0.0548,0.0007
R_1166,16,0.0107,0.0077,0.0496,0.0006
R_1167,14,0.0113,0.0026,0.0615,0.0006
R_1168,2,0.0107,0.0003,0.053,0.0006
R_1169,13,0.014,0.0005,0.0341,0.0007
R_117,3,0.0107,0.0002,0.0439,0.0006
R_1170,1,0.0107,0.0007,0.06,0.0006
R_1171,3,0.0113,0.0015,0.0426,0.0006
R_1172,16,0.012,0.0001,0.0449,0.0007
R_1173,3,0.0127,0.001,0.0412,0.0007
R_1174,1,0.0127,0.0161,0.06,0.0007
R_1175,3,0.012,0.0005,0.0403,0.0007
R_1176,13,0.0127,0.0002,0.0377,0.0007
R_1177,13,0.0113,0.0034,0.0376,0.0006
R_1178,8,0.01,0.0129,0.0572,0.0006
R_1179,6,0.0133,0.0038,0.066,0.0008
R_118,6,0.0127,0.0023,0.0644,0.0007
R_1180,1,0.0153,0.0019,0.0547,0.0008
R_1181,1,0.0147,0.0013,0.0559,0.0008
R_1182,13,0.0147,0.0002,0.0377,0.0008
R_1183,14,0.0113,0.008,0.0683,0.0006
R_1184,6,0.01,0.0005,0.0578,0.0006
R_1185,13,0.01,0.008,0.0375,0.0006
R_1186,3,0.0113,0.001,0.0441,0.0006
R_1187,13,0.01,0.0001,0.0354,0.0006
R_1188,13,0.0147,0.0002,0.0354,0.0008
R_1189,11,0.014,0.0059,0.0399,0.0008
R_119,13,0.0113,0.0001,0.0386,0.0006
R_1190,0,0.012,0.0005,0.0505,0.0007
R_1191,3,0.0107,0.0003,0.0414,0.0006
R_1192,13,0.012,0.0001,0.0389,0.0007
R_1193,0,0.012,0.1204,0.0524,0.0007
R_1194,14,0.0107,0.1408,0.0703,0.0006
R_1195,8,0.0133,0.0035,0.06,0.0007
R_1196,6,0.0113,0.0002,0.0588,0.0006
R_1197,6,0.012,0.0041,0.0635,0.0007
R_1198,12,0.0107,0.0031,0.0457,0.0006
R_1199,11,0.014,0.0004,0.0355,0.0007
R_12,3,0.0127,0.0006,0.0402,0.0007
R_120,5,0.012,0.0007,0.0584,0.0007
R_1200,3,0.0127,0.0034,0.0453,0.0007
R_1201,0,0.012,0.0004,0.0505,0.0007
R_1202,13,0.012,0.0002,0.0341,0.0007
R_1203,15,0.0173,0.0034,0.0329,0.0009
R_1204,1,0.0127,0.0031,0.0574,0.0007
R_1205,1,0.0107,0.0003,0.0555,0.0006
R_1206,16,0.0147,0.0014,0.0465,0.0008
R_1207,3,0.01,0.0045,0.0428,0.0006
R_1208,1,0.0113,0.2634,0.0585,0.0006
R_1209,8,0.0107,0.0021,0.0593,0.0006
R_121,13,0.0133,0.0002,0.0389,0.0007
R_1210,1,0.01,0.0029,0.0588,0.0006
R_1211,5,0.01,0.0002,0.0541,0.0006
R_1212,13,0.012,0.0018,0.0343,0.0007
R_1213,3,0.01,0.0025,0.0452,0.0006
R_1214,14,0.0107,0.0016,0.0635,0.0006
R_1215,3,0.0127,0.0002,0.0401,0.0007
R_1216,13,0.012,0.0011,0.0399,0.0007
R_1217,3,0.012,0.0001,0.0402,0.0007
R_1218,1,0.01,0.1669,0.057,0.0006
R_1219,3,0.0133,0.0011,0.0402,0.0007
R_122,0,0.0113,0.0018,0.0519,0.0006
R_1220,3,0.0107,0.003,0.0412,0.0006
R_1221,0,0.014,0.0014,0.0532,0.0007
R_1222,15,0.014,0.0009,0.0329,0.0007
R_1223,8,0.01,0.0193,0.0631,0.0006
R_1224,16,0.0127,0.0022,0.0466,0.0007
R_1225,1,0.0127,0.0012,0.0561,0.0007
R_1226,11,0.0107,0.0,0.0343,0.0006
R_1227,16,0.012,0.0015,0.0479,0.0007
R_1228,3,0.0133,0.0004,0.0412,0.0007
R_1229,14,0.014,0.0028,0.0664,0.0008
R_123,16,0.01,0.1121,0.051,0.0006
R_1230,0,0.01,0.0854,0.0555,0.0006
R_1231,3,0.0113,0.0057,0.0428,0.0006
R_1232,3,0.0133,0.0015,0.0414,0.0007
R_1233,9,0.0147,0.0055,0.068,0.0008
R_1234,3,0.0107,0.0003,0.0438,0.0006
R_1235,1,0.0133,0.0008,0.0558,0.0007
R_1236,15,0.0133,0.0,0.0319,0.0007
R_1237,5,0.01,0.0004,0.0528,0.0006
R_1238,3,0.01,0.0036,0.0428,0.0006
R_1239,16,0.0127,0.0026,0.0466,0.0007
R_124,12,0.0153,0.0042,0.0441,0.0008
R_1240,11,0.0127,0.0287,0.0423,0.0007
R_1241,3,0.0147,0.003,0.0415,0.0008
R_1242,1,0.0153,0.0074,0.0578,0.0008
R_1243,2,0.0133,0.0032,0.053,0.0008
R_1244,13,0.0107,0.0009,0.0386,0.0006
R_1245,1,0.014,0.0031,0.0589,0.0008
R_1246,3,0.0107,0.0003,0.0438,0.0006
R_1247,14,0.0133,0.0005,0.0637,0.0007
R_1248,0,0.012,0.0006,0.0505,0.0007
R_1249,1,0.01,0.0028,0.0549,0.0006
R_125,13,0.0133,0.0035,0.0401,0.0007
R_1250,0,0.0127,0.0005,0.0532,0.0007
R_1251,13,0.0127,0.0026,0.0401,0.0007
R_1252,15,0.01,0.0,0.0319,0.0006
R_1253,3,0.0127,0.0267,0.0454,0.0007
R_1254,13,0.0133,0.0023,0.0354,0.0007
R_1255,4,0.0127,0.0021,0.0636,0.0007
R_1256,3,0.012,0.0002,0.0402,0.0007
R_1257,0,0.0127,0.0005,0.049,0.0007
R_1258,4,0.0127,0.0028,0.0655,0.0007
R_1259,16,0.0133,0.0009,0.048,0.0007
R_126,3,0.0113,0.0001,0.0412,0.0006
R_1260,15,0.0133,0.0011,0.0329,0.0007
R_1261,16,0.01,0.2008,0.0499,0.0006
R_1262,3,0.0113,0.003,0.0412,0.0006
R_1263,2,0.0113,0.0027,0.0514,0.0007
R_1264,14,0.0113,0.0011,0.0618,0.0006
R_1265,3,0.0113,0.0023,0.0441,0.0006
R_1266,7,0.0147,0.0013,0.0555,0.0008
R_1267,15,0.01,0.0,0.0319,0.0006
R_1268,1,0.014,0.0047,0.0565,0.0007
R_1269,10,0.0127,0.0004,0.061,0.0007
R_127,1,0.0127,0.0882,0.0571,0.0007
R_1270,15,0.0127,0.0004,0.0329,0.0007
R_1271,1,0.0127,0.0004,0.061,0.0007
R_1272,9,0.012,0.0007,0.064,0.0007
R_1273,13,0.01,0.0975,0.0415,0.0006
R_1274,0,0.014,0.039,0.0527,0.0008
R_1275,9,0.0133,0.0014,0.0664,0.0007
R_1276,13,0.0113,0.0375,0.0402,0.0006
R_1277,0,0.01,0.1274,0.0541,0.0006
R_1278,1,0.012,0.0004,0.0558,0.0006
R_1279,13,0.012,0.0002,0.0341,0.0007
R_128,1,0.0127,0.0019,0.0565,0.0007
R_1280,6,0.0107,0.0037,0.0643,0.0006
R_1281,8,0.0113,0.0009,0.0586,0.0006
R_1282,1,0.0113,0.0827,0.0635,0.0006
R_1283,3,0.012,0.0029,0.0442,0.0007
R_1284,1,0.014,0.0047,0.0565,0.0007
R_1285,0,0.012,0.0005,0.0519,0.0007
R_1286,0,0.01,0.1329,0.0513,0.0006
R_1287,3,0.0133,0.0007,0.0441,0.0007
R_1288,16,0.0113,0.0975,0.0484,0.0007
R_1289,11,0.012,0.0016,0.0396,0.0007
R_129,1,0.0107,0.1124,0.0576,0.0006
R_1290,13,0.0133,0.0003,0.0341,0.0007
R_1291,5,0.01,0.3314,0.0639,0.0006
R_1292,13,0.0127,0.0008,0.04,0.0007
R_1293,0,0.014,0.0007,0.0516,0.0007
R_1294,13,0.0147,0.0004,0.0389,0.0008
R_1295,5,0.012,0.0012,0.0587,0.0007
R_1296,1,0.012,0.0944,0.0588,0.0007
R_1297,16,0.01,0.0006,0.0479,0.0006
R_1298,13,0.012,0.0003,0.0389,0.0007
R_1299,10,0.0133,0.0006,0.061,0.0007
R_13,16,0.01,0.0009,0.0467,0.0006
R_130,12,0.012,0.0006,0.0491,0.0007
R_1300,0,0.0133,0.0197,0.0527,0.0007
R_1301,2,0.014,0.0074,0.0532,0.0008
R_1302,3,0.0133,0.0092,0.0415,0.0007
R_1303,3,0.0107,0.0005,0.0412,0.0006
R_1304,13,0.0107,0.0274,0.0402,0.0006
R_1305,0,0.0113,0.0015,0.0519,0.0006
R_1306,13,0.01,0.0008,0.0332,0.0006
R_1307,13,0.0133,0.0001,0.0377,0.0007
R_1308,6,0.014,0.0012,0.058,0.0008
R_1309,16,0.01,0.0033,0.0496,0.0006
R_131,13,0.0107,0.0003,0.0365,0.0006
R_1310,16,0.01,0.0054,0.0467,0.0006
R_1311,13,0.012,0.0004,0.04,0.0007
R_1312,8,0.012,0.0018,0.0566,0.0007
R_1313,15,0.012,0.0012,0.0329,0.0006
R_1314,6,0.01,0.0004,0.0591,0.0006
R_1315,10,0.01,0.0286,0.0622,0.0006
R_1316,1,0.0113,0.0011,0.0558,0.0006
R_1317,0,0.014,0.0007,0.0505,0.0008
R_1318,0,0.0133,0.0029,0.051,0.0007
R_1319,5,0.0133,0.0008,0.0568,0.0007
R_132,16,0.012,0.0008,0.0492,0.0007
R_1320,4,0.0113,0.0015,0.063,0.0006
R_1321,13,0.0127,0.0003,0.0388,0.0007
R_1322,3,0.0133,0.0153,0.0415,0.0007
R_1323,3,0.0127,0.0004,0.0412,0.0007
R_1324,10,0.0133,0.0015,0.0603,0.0007
R_1325,4,0.0113,0.0025,0.0655,0.0006
R_1326,8,0.0127,0.0077,0.0599,0.0007
R_1327,11,0.0113,0.0273,0.0423,0.0006
R_1328,0,0.012,0.0005,0.0532,0.0007
R_1329,16,0.0127,0.0009,0.0451,0.0007
R_133,16,0.0127,0.0007,0.0465,0.0007
R_1330,0,0.01,0.0367,0.0526,0.0006
R_1331,3,0.0113,0.0006,0.0441,0.0006
R_1332,14,0.016,0.0066,0.0667,0.0009
R_1333,8,0.0113,0.0021,0.0588,0.0006
R_1334,13,0.01,0.0047,0.0399,0.0006
R_1335,13,0.0113,0.0009,0.0386,0.0006
R_1336,5,0.01,0.0012,0.0572,0.0006
R_1337,2,0.0107,0.013,0.0497,0.0006
R_1338,12,0.0133,0.0002,0.044,0.0007
R_1339,14,0.016,0.0026,0.0652,0.0008
R_134,13,0.0127,0.0012,0.0388,0.0007
R_1340,1,0.0127,0.0014,0.0583,0.0007
R_1341,0,0.0113,0.002,0.0505,0.0006
R_1342,8,0.012,0.0004,0.0548,0.0007
R_1343,0,0.012,0.0057,0.0536,0.0007
R_1344,16,0.0113,0.001,0.0467,0.0007
R_1345,14,0.012,0.0007,0.0634,0.0007
R_1346,12,0.0127,0.0018,0.0491,0.0007
R_1347,1,0.01,0.0029,0.0588,0.0006
R_1348,6,0.012,0.0029,0.0618,0.0007
R_1349,8,0.012,0.0001,0.0533,0.0007
R_135,7,0.01,0.0002,0.0555,0.0006
R_1350,15,0.014,0.0001,0.032,0.0007
R_1351,16,0.01,0.1704,0.047,0.0006
R_1352,3,0.0107,0.0003,0.0401,0.0006
R_1353,0,0.0113,0.0002,0.049,0.0006
R_1354,0,0.0127,0.0386,0.0527,0.0007
R_1355,12,0.012,0.0009,0.0474,0.0007
R_1356,16,0.0127,0.002,0.0466,0.0007
R_1357,13,0.0113,0.0223,0.0376,0.0006
R_1358,8,0.0147,0.0018,0.0552,0.0008
R_1359,13,0.0107,0.0006,0.0386,0.0006
R_136,0,0.0127,0.0005,0.0532,0.0007
R_1360,8,0.0147,0.0092,0.0635,0.0008
R_1361,6,0.01,0.0005,0.0578,0.0006
R_1362,14,0.0113,0.0002,0.0612,0.0006
R_1363,2,0.01,0.0029,0.0515,0.0006
R_1364,9,0.012,0.0038,0.0662,0.0007
R_1365,0,0.0113,0.0029,0.0534,0.0006
R_1366,13,0.0107,0.0013,0.0365,0.0006
R_1367,8,0.0127,0.0007,0.0539,0.0007
R_1368,3,0.0113,0.0007,0.0439,0.0006
R_1369,3,0.0127,0.001,0.0426,0.0007
R_137,5,0.012,0.0026,0.0588,0.0007
R_1370,13,0.0113,0.0006,0.0365,0.0006
R_1371,10,0.0153,0.0008,0.0622,0.0008
R_1372,0,0.0107,0.002,0.0536,0.0006
R_1373,3,0.012,0.0003,0.0401,0.0007
R_1374,2,0.0107,0.0015,0.051,0.0006
R_1375,16,0.0127,0.0021,0.0481,0.0007
R_1376,15,0.0107,0.0,0.0319,0.0006
R_1377,1,0.0107,0.001,0.0563,0.0006
R_1378,3,0.0133,0.0016,0.0439,0.0007
R_1379,12,0.0107,0.0101,0.0413,0.0006
R_138,3,0.0153,0.0028,0.0439,0.0008
R_1380,1,0.01,0.0012,0.0578,0.0006
R_1381,2,0.0107,0.0008,0.0527,0.0006
R_1382,0,0.0127,0.0004,0.0535,0.0007
R_1383,13,0.0113,0.0097,0.0387,0.0006
R_1384,1,0.0127,0.0167,0.0616,0.0007
R_1385,15,0.016,0.0,0.032,0.0008
R_1386,10,0.0127,0.0278,0.0631,0.0007
R_1387,8,0.012,0.0063,0.0645,0.0007
R_1388,1,0.0127,0.0004,0.061,0.0007
R_1389,6,0.0107,0.0007,0.0588,0.0006
R_139,0,0.0113,0.0884,0.0513,0.0006
R_1390,13,0.012,0.0014,0.0354,0.0007
R_1391,12,0.01,0.0027,0.0439,0.0006
R_1392,13,0.012,0.0001,0.0377,0.0007
R_1393,0,0.012,0.0031,0.0532,0.0007
R_1394,0,0.0133,0.0,0.0504,0.0007
R_1395,6,0.012,0.0015,0.0645,0.0007
R_1396,10,0.0107,0.0186,0.0629,0.0006
R_1397,13,0.0133,0.001,0.0388,0.0007
R_1398,3,0.0107,0.0013,0.0425,0.0006
R_1399,0,0.01,0.1303,0.0538,0.0006
R_14,16,0.0113,0.0007,0.0465,0.0006
R_140,13,0.0147,0.0011,0.0352,0.0008
R_1400,16,0.0127,0.0012,0.0465,0.0007
R_1401,3,0.0127,0.0003,0.0402,0.0007
R_1402,5,0.01,0.0042,0.0592,0.0006
R_1403,11,0.0107,0.0043,0.0381,0.0006
R_1404,16,0.0133,0.0067,0.0468,0.0008
R_1405,11,0.012,0.0084,0.0394,0.0007
R_1406,3,0.0113,0.0012,0.0429,0.0006
R_1407,0,0.01,0.0005,0.0493,0.0006
R_1408,2,0.012,0.0014,0.0494,0.0007
R_1409,13,0.0107,0.0013,0.0343,0.0006
R_141,3,0.0133,0.0027,0.0428,0.0007
R_1410,12,0.0127,0.0019,0.0458,0.0007
R_1411,13,0.012,0.0002,0.0389,0.0007
R_1412,3,0.0107,0.0002,0.0399,0.0006
R_1413,14,0.014,0.0015,0.0627,0.0008
R_1414,8,0.012,0.0015,0.0586,0.0007
R_1415,16,0.0113,0.0074,0.048,0.0006
R_1416,6,0.01,0.0021,0.0611,0.0006
R_1417,1,0.0147,0.0404,0.0623,0.0008
R_1418,7,0.0107,0.0015,0.0551,0.0006
R_1419,3,0.0107,0.0286,0.044,0.0006
R_142,4,0.012,0.0014,0.0667,0.0007
R_1420,9,0.0147,0.0411,0.0698,0.0008
R_1421,3,0.014,0.0008,0.0403,0.0008
R_1422,12,0.012,0.0002,0.0475,0.0007
R_1423,16,0.0113,0.0015,0.0467,0.0007
R_1424,12,0.0127,0.0002,0.0413,0.0007
R_1425,13,0.0107,0.0021,0.0363,0.0006
R_1426,3,0.0113,0.0004,0.0425,0.0006
R_1427,12,0.012,0.0008,0.0475,0.0007
R_1428,6,0.0113,0.0003,0.0622,0.0006
R_1429,8,0.0127,0.0051,0.06,0.0007
R_143,3,0.0127,0.0468,0.0443,0.0007
R_1430,3,0.01,0.0366,0.0454,0.0006
R_1431,1,0.01,0.0044,0.0534,0.0006
R_1432,0,0.0113,0.0019,0.0494,0.0006
R_1433,13,0.01,0.0027,0.033,0.0006
R_1434,12,0.01,0.0003,0.0458,0.0006
R_1435,10,0.012,0.0002,0.0612,0.0006
R_1436,3,0.0133,0.0016,0.0439,0.0007
R_1437,16,0.01,0.0016,0.0454,0.0006
R_1438,3,0.0107,0.0145,0.044,0.0006
R_1439,13,0.012,0.0002,0.0386,0.0007
R_144,5,0.012,0.0148,0.0532,0.0007
R_1440,8,0.0107,0.0021,0.0569,0.0006
R_1441,13,0.0133,0.0043,0.0352,0.0007
R_1442,1,0.0107,0.0028,0.0546,0.0006
R_1443,3,0.0107,0.116,0.0443,0.0006
R_1444,9,0.01,0.2781,0.0703,0.0006
R_1445,3,0.01,0.0005,0.0441,0.0006
R_1446,11,0.014,0.0004,0.0355,0.0007
R_1447,3,0.0127,0.0164,0.0426,0.0007
R_1448,16,0.01,0.0002,0.0451,0.0006
R_1449,13,0.0127,0.001,0.0388,0.0007
R_145,6,0.01,0.0018,0.0674,0.0006
R_1450,9,0.0153,0.0045,0.0653,0.0008
R_1451,16,0.01,0.0019,0.0493,0.0006
R_1452,3,0.0107,0.0108,0.0441,0.0006
R_1453,1,0.01,0.0314,0.0635,0.0006
R_1454,0,0.0107,0.0174,0.0526,0.0006
R_1455,0,0.014,0.0193,0.0527,0.0007
R_1456,6,0.0133,0.0008,0.0611,0.0007
R_1457,7,0.0107,0.0005,0.0543,0.0006
R_1458,1,0.012,0.0112,0.0579,0.0006
R_1459,11,0.0147,0.006,0.0368,0.0008
R_146,3,0.0113,0.0019,0.0442,0.0006
R_1460,16,0.014,0.0008,0.0479,0.0008
R_1461,6,0.0113,0.0025,0.0674,0.0007
R_1462,1,0.01,0.0009,0.0546,0.0006
R_1463,3,0.0113,0.0008,0.0414,0.0006
R_1464,3,0.0113,0.0012,0.0429,0.0006
R_1465,15,0.0113,0.001,0.033,0.0006
R_1466,9,0.01,0.0177,0.0641,0.0006
R_1467,3,0.0113,0.0139,0.0426,0.0006
R_1468,1,0.0127,0.0095,0.0604,0.0007
R_1469,0,0.0113,0.0007,0.0505,0.0006
R_147,15,0.0187,0.0045,0.0329,0.0009
R_1470,12,0.0107,0.0003,0.0491,0.0006
R_1471,1,0.0113,0.0485,0.0635,0.0006
R_1472,13,0.0113,0.0007,0.0341,0.0006
R_1473,15,0.0167,0.0,0.0319,0.0009
