node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1068,2,0.0127,0.004,0.067,0.0007
1069,7,0.012,0.0054,0.0705,0.0007
107,5,0.0113,0.0004,0.0808,0.0006
1070,11,0.0113,0.0001,0.0826,0.0006
1071,6,0.0133,0.001,0.0892,0.0007
1072,11,0.0133,0.0161,0.0864,0.0007
1073,9,0.0127,0.0014,0.0851,0.0007
1074,0,0.01,0.0316,0.0796,0.0006
1075,5,0.012,0.0012,0.0782,0.0007
1076,11,0.0127,0.0005,0.0826,0.0007
1077,14,0.0153,0.0147,0.0747,0.0008
1078,8,0.01,0.0043,0.0442,0.0006
1079,11,0.0113,0.0009,0.0831,0.0006
108,1,0.01,0.0031,0.0848,0.0006
1080,6,0.0133,0.0002,0.0869,0.0007
1081,6,0.0127,0.0011,0.0925,0.0007
1082,12,0.01,0.0,0.0458,0.0006
1083,11,0.01,0.0097,0.084,0.0006
1084,10,0.0113,0.0006,0.0803,0.0006
1085,9,0.0127,0.0007,0.0834,0.0007
1086,6,0.014,0.0012,0.0905,0.0007
1087,4,0.0113,0.0088,0.0524,0.0006
1088,8,0.0107,0.0028,0.0461,0.0006
1089,1,0.0113,0.0032,0.0858,0.0007
109,9,0.01,0.1321,0.0809,0.0006
1090,4,0.012,0.0055,0.0549,0.0007
1091,9,0.0127,0.0036,0.0878,0.0007
1092,7,0.0107,0.001,0.0601,0.0006
1093,6,0.0133,0.0007,0.0878,0.0007
1094,9,0.01,0.0001,0.084,0.0006
1095,13,0.01,0.0017,0.0909,0.0006
1096,9,0.01,0.0032,0.0866,0.0006
1097,15,0.0127,0.0012,0.0846,0.0007
1098,14,0.0127,0.0029,0.0731,0.0007
1099,13,0.0107,0.0198,0.0935,0.0006
11,11,0.012,0.0004,0.0838,0.0006
110,14,0.0127,0.0006,0.0652,0.0007
1100,12,0.0107,0.001,0.0506,0.0006
1101,12,0.01,0.0,0.0458,0.0006
1102,14,0.0107,0.0781,0.0727,0.0006
1103,10,0.0107,0.0012,0.0815,0.0006
1104,6,0.0107,0.0009,0.0872,0.0006
1105,7,0.01,0.0045,0.0739,0.0006
1106,10,0.0107,0.0011,0.0815,0.0006
1107,12,0.01,0.0076,0.0569,0.0006
1108,9,0.0113,0.0009,0.0845,0.0006
1109,4,0.014,0.002,0.0525,0.0007
111,2,0.0107,0.0012,0.0666,0.0006
1110,15,0.012,0.0008,0.0835,0.0007
1111,3,0.01,0.1689,0.0869,0.0006
1112,10,0.014,0.0058,0.0778,0.0008
1113,10,0.0113,0.0046,0.0845,0.0006
1114,13,0.01,0.0016,0.0932,0.0006
1115,9,0.0133,0.0024,0.0869,0.0007
1116,7,0.0107,0.0074,0.0658,0.0006
1117,15,0.0113,0.0099,0.0901,0.0006
1118,8,0.012,0.0043,0.0461,0.0007
1119,9,0.0127,0.0089,0.085,0.0007
112,13,0.014,0.0018,0.0918,0.0008
1120,5,0.0113,0.002,0.0769,0.0007
1121,15,0.0107,0.0815,0.0936,0.0006
1122,8,0.012,0.0076,0.0393,0.0006
1123,8,0.012,0.0027,0.0393,0.0007
1124,3,0.0107,0.0017,0.0909,0.0006
1125,1,0.0113,0.0005,0.085,0.0006
1126,15,0.012,0.0006,0.0861,0.0007
1127,11,0.0113,0.0004,0.0828,0.0006
1128,0,0.0127,0.0041,0.0784,0.0007
1129,9,0.01,0.0172,0.0907,0.0006
113,2,0.0113,0.0043,0.0738,0.0006
1130,1,0.0127,0.001,0.0797,0.0007
1131,12,0.0113,0.0001,0.0543,0.0006
1132,3,0.0127,0.0104,0.0885,0.0007
1133,13,0.01,0.0196,0.0922,0.0006
1134,7,0.0113,0.0008,0.0736,0.0007
1135,7,0.0107,0.0767,0.0633,0.0006
1136,13,0.0113,0.0023,0.0903,0.0006
1137,1,0.0127,0.0007,0.0803,0.0007
1138,2,0.0107,0.01,0.0702,0.0006
1139,12,0.01,0.0243,0.0503,0.0006
114,3,0.01,0.0579,0.0895,0.0006
1140,6,0.012,0.0031,0.0922,0.0007
1141,8,0.0113,0.0014,0.048,0.0006
1142,10,0.012,0.0029,0.0811,0.0007
1143,6,0.0153,0.0028,0.0902,0.0008
1144,5,0.0107,0.0085,0.082,0.0006
1145,2,0.0107,0.0011,0.064,0.0006
1146,0,0.0113,0.0035,0.0795,0.0007
1147,11,0.014,0.0003,0.0806,0.0007
1148,12,0.0127,0.0,0.0458,0.0007
1149,13,0.012,0.008,0.0916,0.0007
115,7,0.01,0.0179,0.0761,0.0006
1150,1,0.012,0.0013,0.083,0.0007
1151,1,0.0127,0.001,0.0828,0.0007
1152,7,0.01,0.0002,0.0595,0.0006
1153,7,0.0127,0.0031,0.0703,0.0007
1154,14,0.0113,0.0001,0.0765,0.0006
1155,7,0.0127,0.0016,0.063,0.0007
1156,2,0.0113,0.0062,0.0702,0.0006
1157,11,0.012,0.0015,0.0839,0.0007
1158,7,0.012,0.0013,0.0626,0.0007
1159,11,0.0133,0.001,0.0834,0.0007
116,8,0.012,0.0177,0.0408,0.0007
1160,7,0.01,0.0031,0.0757,0.0006
1161,4,0.0113,0.0011,0.0524,0.0006
1162,9,0.0127,0.0008,0.0843,0.0007
1163,12,0.014,0.0006,0.048,0.0007
1164,13,0.0133,0.0016,0.0918,0.0007
1165,6,0.0107,0.0015,0.0884,0.0006
1166,6,0.0107,0.0005,0.0851,0.0006
1167,8,0.0147,0.0103,0.048,0.0008
1168,1,0.012,0.0005,0.0802,0.0007
1169,11,0.0127,0.0017,0.0838,0.0007
117,9,0.012,0.002,0.0848,0.0007
1170,9,0.01,0.003,0.0857,0.0006
1171,14,0.0133,0.0013,0.0652,0.0007
1172,2,0.0127,0.0026,0.0642,0.0007
1173,14,0.0107,0.0098,0.0714,0.0006
1174,15,0.0127,0.0011,0.0828,0.0007
1175,13,0.0127,0.0014,0.0887,0.0007
1176,6,0.0153,0.0037,0.095,0.0008
1177,11,0.012,0.0046,0.0865,0.0007
1178,0,0.014,0.0218,0.0773,0.0008
1179,15,0.0133,0.0025,0.0848,0.0007
118,6,0.01,0.0114,0.0909,0.0006
1180,0,0.01,0.0,0.0742,0.0006
1181,9,0.012,0.0041,0.0885,0.0007
1182,7,0.01,0.0033,0.0629,0.0006
1183,14,0.0133,0.0014,0.0703,0.0007
1184,11,0.012,0.0035,0.0849,0.0007
1185,13,0.0127,0.003,0.0898,0.0007
1186,14,0.016,0.0032,0.0657,0.0008
1187,6,0.0127,0.0005,0.0874,0.0007
1188,13,0.0147,0.0089,0.0955,0.0008
1189,9,0.014,0.0017,0.0851,0.0008
119,4,0.01,0.0116,0.0572,0.0006
1190,15,0.0127,0.0006,0.0826,0.0007
1191,8,0.01,0.0032,0.0408,0.0006
1192,7,0.0107,0.1308,0.0604,0.0006
1193,1,0.012,0.0039,0.0881,0.0007
1194,4,0.01,0.0001,0.0533,0.0006
1195,5,0.012,0.0009,0.0789,0.0007
1196,11,0.0113,0.004,0.0861,0.0006
1197,6,0.0113,0.0075,0.093,0.0006
1198,9,0.0127,0.0005,0.0842,0.0007
1199,4,0.0127,0.0018,0.0574,0.0007
12,9,0.0107,0.0296,0.0853,0.0006
120,1,0.01,0.0004,0.0856,0.0006
1200,11,0.0133,0.0009,0.0837,0.0007
1201,3,0.01,0.2137,0.0954,0.0006
1202,6,0.014,0.0006,0.0871,0.0007
1203,15,0.01,0.0825,0.0886,0.0006
1204,9,0.0133,0.0009,0.0842,0.0007
1205,8,0.012,0.005,0.0424,0.0007
1206,1,0.0107,0.0064,0.0862,0.0006
1207,4,0.01,0.0004,0.0582,0.0006
1208,5,0.012,0.002,0.0809,0.0007
1209,5,0.0113,0.0673,0.08,0.0007
121,9,0.0127,0.0012,0.0848,0.0007
1210,7,0.012,0.0036,0.066,0.0007
1211,14,0.0133,0.0033,0.0773,0.0007
1212,7,0.0133,0.0179,0.0707,0.0008
1213,7,0.0107,0.0176,0.0598,0.0006
1214,10,0.012,0.0035,0.0842,0.0007
1215,3,0.0107,0.1075,0.0929,0.0006
1216,2,0.0107,0.0002,0.0615,0.0006
1217,3,0.0107,0.0012,0.0915,0.0006
1218,9,0.01,0.0722,0.0922,0.0006
1219,13,0.012,0.0009,0.0897,0.0007
122,13,0.0127,0.0031,0.0903,0.0007
1220,12,0.012,0.0024,0.0556,0.0007
1221,8,0.012,0.005,0.0424,0.0007
1222,7,0.0107,0.0208,0.0715,0.0006
1223,6,0.0153,0.0013,0.0895,0.0008
1224,4,0.0167,0.0019,0.0524,0.0009
1225,2,0.014,0.0074,0.0702,0.0008
1226,1,0.012,0.0019,0.0865,0.0007
1227,2,0.01,0.0001,0.0607,0.0006
1228,11,0.012,0.0218,0.0844,0.0007
1229,3,0.0107,0.001,0.0906,0.0006
123,6,0.012,0.0021,0.093,0.0007
1230,4,0.0133,0.0008,0.0548,0.0007
1231,7,0.0127,0.0247,0.0725,0.0007
1232,2,0.01,0.022,0.0669,0.0006
1233,6,0.012,0.0007,0.0904,0.0007
1234,12,0.0133,0.0,0.0459,0.0007
1235,5,0.0127,0.0011,0.0768,0.0007
1236,0,0.0113,0.0021,0.0773,0.0007
1237,5,0.0133,0.0023,0.0838,0.0007
1238,15,0.0127,0.0009,0.0861,0.0007
1239,9,0.0147,0.0012,0.0856,0.0008
124,1,0.0113,0.0149,0.0823,0.0006
1240,7,0.0107,0.0119,0.0658,0.0006
1241,13,0.014,0.0079,0.0932,0.0008
1242,7,0.0107,0.0033,0.067,0.0006
1243,2,0.0113,0.0115,0.0738,0.0006
1244,13,0.012,0.0297,0.0918,0.0007
1245,4,0.0113,0.0009,0.0548,0.0006
1246,6,0.0113,0.0003,0.0923,0.0006
1247,14,0.0127,0.0224,0.0657,0.0007
1248,10,0.014,0.0035,0.081,0.0007
1249,14,0.0113,0.0012,0.0733,0.0006
125,13,0.0133,0.0017,0.0902,0.0007
1250,5,0.01,0.0009,0.0815,0.0006
1251,1,0.0107,0.0118,0.0879,0.0006
1252,13,0.01,0.2287,0.0933,0.0006
1253,15,0.0127,0.0016,0.083,0.0007
1254,13,0.01,0.016,0.0894,0.0006
1255,12,0.012,0.0001,0.0471,0.0006
1256,13,0.012,0.0033,0.0931,0.0007
1257,6,0.0127,0.0013,0.0892,0.0007
1258,12,0.0127,0.0007,0.0511,0.0007
1259,14,0.012,0.0003,0.0704,0.0007
126,3,0.0127,0.0038,0.0866,0.0007
1260,13,0.01,0.0031,0.0922,0.0006
1261,11,0.012,0.0035,0.0849,0.0007
1262,14,0.0133,0.0006,0.0659,0.0007
1263,7,0.0107,0.0056,0.0707,0.0006
1264,6,0.016,0.0034,0.0897,0.0008
1265,8,0.01,0.0003,0.05,0.0006
1266,13,0.0107,0.0025,0.0909,0.0006
1267,11,0.012,0.0249,0.0861,0.0007
1268,15,0.01,0.0021,0.0885,0.0006
1269,10,0.0113,0.0053,0.0878,0.0007
127,9,0.0107,0.0013,0.0872,0.0006
1270,13,0.0113,0.0016,0.0933,0.0006
1271,7,0.01,0.0027,0.0725,0.0006
1272,2,0.01,0.0517,0.0637,0.0006
1273,9,0.0107,0.0036,0.0866,0.0006
1274,10,0.012,0.0003,0.0774,0.0007
1275,10,0.01,0.0037,0.079,0.0006
1276,8,0.01,0.0022,0.0408,0.0006
1277,10,0.0113,0.1573,0.0851,0.0006
1278,14,0.01,0.0001,0.0672,0.0005
1279,5,0.012,0.0003,0.0765,0.0007
128,8,0.0113,0.0079,0.0408,0.0007
1280,12,0.0107,0.0027,0.051,0.0006
1281,6,0.0107,0.0659,0.0933,0.0006
1282,10,0.0107,0.0034,0.0842,0.0006
1283,4,0.0107,0.0009,0.0533,0.0006
1284,5,0.0127,0.002,0.0811,0.0007
1285,4,0.0113,0.0001,0.0502,0.0006
1286,4,0.0127,0.0067,0.0575,0.0007
1287,2,0.01,0.0005,0.0625,0.0006
1288,6,0.0113,0.0006,0.0875,0.0006
1289,12,0.014,0.0023,0.0555,0.0007
129,7,0.01,0.001,0.0738,0.0006
1290,12,0.0167,0.009,0.0556,0.0009
1291,12,0.01,0.0,0.0458,0.0006
1292,11,0.0127,0.0011,0.085,0.0007
1293,14,0.014,0.0231,0.0811,0.0008
1294,13,0.012,0.0004,0.0906,0.0007
1295,12,0.014,0.0035,0.057,0.0008
1296,10,0.0113,0.0189,0.0805,0.0006
1297,14,0.01,0.0014,0.0737,0.0006
1298,12,0.01,0.0011,0.0527,0.0006
1299,12,0.0167,0.0078,0.048,0.0009
13,14,0.0127,0.0036,0.0734,0.0007
130,11,0.0107,0.0029,0.0845,0.0006
1300,10,0.0133,0.0006,0.0776,0.0007
1301,6,0.0107,0.0006,0.0872,0.0006
1302,8,0.0133,0.0019,0.0378,0.0007
1303,10,0.01,0.0423,0.0758,0.0006
1304,7,0.0107,0.005,0.0612,0.0006
1305,15,0.012,0.0018,0.0845,0.0007
1306,11,0.0113,0.0012,0.0828,0.0006
1307,11,0.014,0.012,0.0866,0.0007
1308,14,0.014,0.0024,0.0699,0.0008
1309,4,0.0127,0.0016,0.0574,0.0007
131,3,0.01,0.0064,0.0873,0.0006
1310,8,0.014,0.0451,0.0461,0.0008
1311,4,0.0113,0.0007,0.0549,0.0006
1312,4,0.01,0.0034,0.0512,0.0006
1313,14,0.0153,0.0017,0.0677,0.0008
1314,2,0.0107,0.0047,0.0637,0.0006
1315,8,0.0127,0.0008,0.0378,0.0007
1316,4,0.0107,0.0014,0.0548,0.0006
1317,9,0.0133,0.0037,0.0863,0.0007
1318,9,0.0147,0.0311,0.0838,0.0008
1319,7,0.0127,0.0006,0.061,0.0007
132,0,0.0107,0.0128,0.0813,0.0006
1320,3,0.0107,0.0092,0.0916,0.0006
1321,13,0.0113,0.001,0.0923,0.0007
1322,4,0.014,0.0047,0.0559,0.0008
1323,12,0.0153,0.0007,0.0481,0.0008
1324,4,0.0133,0.0049,0.0549,0.0007
1325,13,0.0107,0.2428,0.0961,0.0006
1326,14,0.0107,0.0039,0.07,0.0006
1327,9,0.012,0.0004,0.0834,0.0007
1328,9,0.0107,0.0002,0.084,0.0006
1329,0,0.0113,0.0003,0.0742,0.0007
133,6,0.012,0.0017,0.0903,0.0006
1330,11,0.0127,0.0006,0.0839,0.0007
1331,11,0.012,0.0014,0.0838,0.0007
1332,14,0.0133,0.0022,0.069,0.0007
1333,8,0.0107,0.0029,0.0393,0.0006
1334,13,0.0107,0.0004,0.089,0.0006
1335,3,0.0113,0.0028,0.0894,0.0007
1336,14,0.014,0.0021,0.0691,0.0007
1337,14,0.01,0.0028,0.0772,0.0006
1338,8,0.0147,0.0122,0.048,0.0008
1339,3,0.0133,0.0057,0.0917,0.0008
134,1,0.012,0.0014,0.084,0.0007
1340,9,0.0147,0.0184,0.086,0.0008
1341,12,0.0107,0.0005,0.0543,0.0006
1342,4,0.0133,0.0004,0.0583,0.0007
1343,5,0.0127,0.0003,0.0813,0.0007
1344,4,0.0107,0.0002,0.0511,0.0006
1345,10,0.0107,0.0035,0.0753,0.0006
1346,6,0.012,0.004,0.0876,0.0007
1347,9,0.016,0.0137,0.0862,0.0008
1348,14,0.0113,0.0066,0.0773,0.0006
1349,9,0.0127,0.0016,0.0843,0.0007
135,2,0.012,0.0462,0.0637,0.0007
1350,12,0.0127,0.0007,0.048,0.0007
1351,4,0.014,0.0019,0.0573,0.0008
1352,12,0.0113,0.0003,0.0503,0.0006
1353,15,0.0153,0.0021,0.0833,0.0008
1354,14,0.012,0.0006,0.0651,0.0006
1355,9,0.0113,0.0003,0.0841,0.0006
1356,9,0.012,0.0052,0.0884,0.0007
1357,11,0.012,0.0017,0.0849,0.0007
1358,1,0.0113,0.0049,0.0858,0.0006
1359,13,0.0107,0.0053,0.0947,0.0006
136,10,0.0133,0.0063,0.0815,0.0007
1360,4,0.01,0.0013,0.0512,0.0006
1361,2,0.012,0.0006,0.0596,0.0007
1362,11,0.0127,0.0016,0.0843,0.0007
1363,4,0.012,0.0026,0.0525,0.0007
1364,12,0.01,0.0,0.0458,0.0006
1365,14,0.0113,0.0007,0.0696,0.0006
1366,1,0.0127,0.0022,0.0851,0.0007
1367,9,0.0133,0.001,0.0842,0.0007
1368,11,0.012,0.0005,0.0822,0.0007
1369,2,0.0127,0.0062,0.0649,0.0007
137,7,0.01,0.0005,0.0658,0.0006
1370,11,0.0113,0.0011,0.0822,0.0006
1371,5,0.0107,0.0058,0.0782,0.0006
1372,4,0.01,0.0007,0.057,0.0006
1373,12,0.0127,0.0001,0.0495,0.0007
1374,9,0.0107,0.0038,0.0857,0.0006
1375,7,0.01,0.0745,0.0633,0.0006
1376,7,0.01,0.0065,0.069,0.0006
1377,13,0.0133,0.0017,0.0902,0.0007
1378,14,0.0113,0.0037,0.0723,0.0006
1379,4,0.0127,0.0002,0.0502,0.0007
138,4,0.0113,0.0002,0.0548,0.0006
1380,10,0.0147,0.0049,0.0804,0.0008
1381,11,0.014,0.0025,0.0851,0.0008
1382,5,0.0113,0.0016,0.0814,0.0006
1383,15,0.0133,0.001,0.084,0.0007
1384,9,0.0107,0.0005,0.081,0.0006
1385,7,0.0113,0.0357,0.0696,0.0007
1386,12,0.01,0.0,0.0458,0.0006
1387,7,0.01,0.0022,0.0691,0.0006
1388,9,0.0113,0.0041,0.0865,0.0006
1389,7,0.01,0.0006,0.0602,0.0006
139,12,0.01,0.0013,0.0527,0.0006
1390,10,0.0107,0.0001,0.0773,0.0006
1391,8,0.0167,0.0046,0.0378,0.0008
1392,11,0.012,0.0024,0.0849,0.0006
1393,1,0.0107,0.0014,0.082,0.0006
1394,7,0.0133,0.0197,0.0695,0.0008
1395,8,0.01,0.0062,0.0501,0.0006
1396,12,0.0133,0.0008,0.0535,0.0007
1397,12,0.01,0.0007,0.0543,0.0006
1398,11,0.0107,0.0011,0.0837,0.0006
1399,4,0.0133,0.0109,0.0549,0.0007
14,11,0.0127,0.002,0.085,0.0007
140,3,0.01,0.0058,0.0873,0.0006
1400,11,0.0113,0.0039,0.0875,0.0006
1401,11,0.0147,0.0021,0.0825,0.0008
1402,9,0.0153,0.0015,0.0824,0.0008
1403,11,0.0167,0.0018,0.0827,0.0008
1404,12,0.01,0.0063,0.0553,0.0006
1405,9,0.0133,0.0005,0.0842,0.0007
1406,1,0.0107,0.0008,0.0815,0.0006
1407,14,0.0113,0.0756,0.0814,0.0006
1408,10,0.014,0.0065,0.0804,0.0007
1409,4,0.0113,0.0003,0.0548,0.0006
141,5,0.0133,0.0053,0.0808,0.0007
1410,10,0.014,0.0015,0.0808,0.0008
1411,9,0.0113,0.0009,0.0854,0.0006
1412,12,0.01,0.0067,0.0487,0.0006
1413,14,0.0153,0.002,0.0711,0.0008
1414,5,0.0127,0.0016,0.0776,0.0007
1415,5,0.012,0.0015,0.079,0.0007
1416,14,0.01,0.1706,0.0777,0.0006
1417,3,0.012,0.0073,0.0865,0.0007
1418,14,0.0127,0.0008,0.0701,0.0007
1419,12,0.0113,0.0005,0.0518,0.0006
142,6,0.0113,0.0052,0.0867,0.0006
1420,7,0.0127,0.0008,0.0703,0.0007
1421,13,0.0133,0.0076,0.0931,0.0008
1422,4,0.0127,0.0012,0.0583,0.0007
1423,2,0.012,0.0234,0.0704,0.0007
1424,5,0.0113,0.0039,0.0796,0.0006
1425,8,0.014,0.0093,0.0461,0.0008
1426,15,0.012,0.0014,0.0854,0.0007
1427,9,0.0107,0.01,0.0889,0.0006
1428,2,0.012,0.0005,0.0588,0.0007
1429,12,0.0113,0.004,0.0527,0.0006
143,4,0.012,0.0206,0.0503,0.0007
1430,2,0.012,0.0013,0.0617,0.0007
1431,0,0.01,0.0018,0.0789,0.0006
1432,13,0.01,0.0263,0.0916,0.0006
1433,6,0.0127,0.0007,0.0875,0.0007
1434,9,0.0107,0.018,0.0871,0.0006
1435,12,0.012,0.0043,0.0543,0.0007
1436,7,0.0113,0.0018,0.0687,0.0007
1437,4,0.0113,0.0076,0.0547,0.0006
1438,15,0.012,0.0024,0.0864,0.0007
1439,14,0.014,0.0009,0.0711,0.0007
144,7,0.0127,0.0035,0.066,0.0007
1440,2,0.0147,0.0036,0.0611,0.0008
1441,6,0.0107,0.002,0.0947,0.0006
1442,8,0.0107,0.0063,0.0442,0.0006
1443,4,0.0133,0.0022,0.0582,0.0007
1444,3,0.012,0.0044,0.089,0.0007
1445,2,0.0107,0.0008,0.0597,0.0006
1446,9,0.01,0.0003,0.081,0.0006
1447,6,0.0107,0.0017,0.0875,0.0006
1448,7,0.012,0.0027,0.066,0.0007
1449,0,0.0113,0.0001,0.0744,0.0007
145,8,0.0153,0.0017,0.0378,0.0008
1450,6,0.0127,0.0016,0.0878,0.0007
1451,12,0.014,0.008,0.0553,0.0008
1452,11,0.0113,0.0053,0.0868,0.0006
1453,7,0.0127,0.0028,0.0597,0.0007
1454,14,0.0153,0.0116,0.0769,0.0008
1455,0,0.012,0.0013,0.0807,0.0007
1456,13,0.0107,0.07,0.0982,0.0006
1457,1,0.0127,0.002,0.0831,0.0007
1458,7,0.01,0.0045,0.0739,0.0006
1459,9,0.0107,0.0013,0.0871,0.0006
146,13,0.0107,0.0012,0.0894,0.0006
1460,11,0.0113,0.0158,0.0884,0.0006
1461,11,0.0127,0.0022,0.0851,0.0007
1462,4,0.0127,0.0002,0.0572,0.0007
1463,8,0.0133,0.0,0.0365,0.0007
1464,2,0.0127,0.001,0.0667,0.0007
1465,5,0.0107,0.0017,0.0786,0.0006
1466,1,0.0107,0.0013,0.0855,0.0006
1467,4,0.01,0.0001,0.0511,0.0006
1468,0,0.0107,0.0019,0.0756,0.0006
1469,7,0.01,0.0042,0.0642,0.0006
147,12,0.012,0.0019,0.0503,0.0007
1470,2,0.0127,0.032,0.058,0.0007
1471,8,0.01,0.002,0.0424,0.0006
1472,10,0.01,0.0036,0.0785,0.0006
1473,6,0.012,0.0214,0.095,0.0007
1474,4,0.0107,0.0275,0.0549,0.0006
1475,6,0.0113,0.0015,0.087,0.0006
1476,11,0.0113,0.0032,0.0864,0.0006
1477,11,0.0133,0.0012,0.0824,0.0007
1478,3,0.0127,0.0034,0.086,0.0007
1479,7,0.0107,0.006,0.0626,0.0006
148,2,0.0107,0.045,0.0607,0.0006
1480,13,0.012,0.0017,0.0901,0.0007
1481,8,0.01,0.0,0.0365,0.0005
1482,7,0.012,0.0041,0.0673,0.0007
1483,12,0.0113,0.0045,0.0556,0.0006
1484,12,0.01,0.0009,0.0552,0.0006
1485,12,0.0127,0.0008,0.0518,0.0007
1486,12,0.012,0.0064,0.0553,0.0007
1487,3,0.0127,0.0038,0.0866,0.0007
1488,2,0.0113,0.0008,0.0645,0.0006
1489,11,0.016,0.0031,0.0846,0.0008
149,15,0.012,0.0017,0.0846,0.0007
1490,15,0.0127,0.0006,0.083,0.0007
1491,4,0.012,0.0014,0.0557,0.0007
1492,7,0.01,0.0006,0.0629,0.0006
1493,5,0.01,0.0003,0.0807,0.0006
1494,12,0.014,0.0004,0.0481,0.0007
1495,12,0.0147,0.0015,0.0536,0.0008
1496,11,0.0113,0.0051,0.0861,0.0006
1497,5,0.0107,0.0003,0.0795,0.0006
1498,2,0.0113,0.0018,0.0638,0.0006
1499,15,0.0107,0.0001,0.0824,0.0006
15,9,0.016,0.0043,0.0868,0.0008
150,13,0.0113,0.0033,0.0937,0.0006
151,2,0.012,0.0004,0.0607,0.0007
152,8,0.01,0.0046,0.0442,0.0006
153,10,0.0147,0.0065,0.0804,0.0008
154,0,0.0107,0.0398,0.0796,0.0006
155,0,0.012,0.0015,0.0792,0.0007
156,2,0.012,0.0321,0.0638,0.0007
157,10,0.012,0.005,0.0779,0.0007
158,2,0.0107,0.0011,0.0583,0.0006
159,2,0.012,0.001,0.0668,0.0007
16,4,0.012,0.0001,0.0502,0.0007
160,8,0.0147,0.0,0.0365,0.0008
161,5,0.0147,0.0023,0.0799,0.0008
162,6,0.014,0.0039,0.0915,0.0007
163,5,0.0107,0.0007,0.0775,0.0006
164,4,0.0127,0.0021,0.0525,0.0007
