node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1114,5,0.018,0.0395,0.1283,0.0006
1115,3,0.0213,0.0004,0.1121,0.0007
1116,7,0.0193,0.0088,0.0875,0.0006
1117,8,0.02,0.014,0.1198,0.0006
1118,4,0.0207,0.0027,0.0651,0.0007
1119,3,0.026,0.0154,0.1118,0.0008
112,5,0.022,0.0038,0.1236,0.0007
1120,0,0.0227,0.0038,0.1029,0.0007
1121,8,0.018,0.0208,0.122,0.0006
1122,4,0.028,0.0001,0.0552,0.0008
1123,4,0.0287,0.004,0.058,0.0008
1124,0,0.0193,0.0424,0.1287,0.0006
1125,1,0.0207,0.0006,0.117,0.0007
1126,8,0.022,0.0032,0.1183,0.0007
1127,8,0.0207,0.0008,0.1082,0.0006
1128,0,0.0233,0.0091,0.1057,0.0008
1129,3,0.0187,0.0279,0.1226,0.0006
113,6,0.0213,0.0042,0.0948,0.0006
1130,1,0.0213,0.001,0.1137,0.0007
1131,11,0.02,0.0003,0.0747,0.0006
1132,0,0.0227,0.0022,0.1222,0.0007
1133,5,0.018,0.012,0.1204,0.0006
1134,0,0.018,0.0021,0.0961,0.0006
1135,7,0.0187,0.0022,0.0833,0.0006
1136,5,0.0187,0.0016,0.121,0.0006
1137,1,0.0213,0.001,0.1137,0.0007
1138,2,0.0193,0.0528,0.095,0.0006
1139,11,0.0213,0.0032,0.0662,0.0006
114,0,0.0187,0.0188,0.1187,0.0006
1140,5,0.0207,0.0048,0.1268,0.0006
1141,4,0.0193,0.0007,0.0653,0.0006
1142,6,0.02,0.0008,0.1063,0.0006
1143,5,0.0247,0.0007,0.1198,0.0007
1144,0,0.0187,0.0054,0.1088,0.0006
1145,2,0.0267,0.0015,0.0838,0.0008
1146,0,0.0193,0.0009,0.1039,0.0006
1147,10,0.024,0.0006,0.1059,0.0007
1148,11,0.0187,0.0,0.0622,0.0006
1149,5,0.02,0.0044,0.1218,0.0007
115,0,0.018,0.0079,0.0992,0.0006
1150,1,0.0213,0.0014,0.1161,0.0007
1151,1,0.0254,0.0015,0.1144,0.0008
1152,7,0.0193,0.0081,0.0822,0.0006
1153,7,0.0213,0.0096,0.0935,0.0007
1154,6,0.0213,0.0316,0.1078,0.0007
1155,7,0.02,0.0035,0.0855,0.0007
1156,2,0.0187,0.0008,0.0888,0.0006
1157,8,0.0227,0.0006,0.1083,0.0007
1158,7,0.018,0.0008,0.082,0.0006
1159,10,0.0227,0.0018,0.108,0.0007
116,4,0.0247,0.0031,0.0582,0.0007
1160,0,0.018,0.0038,0.0992,0.0006
1161,4,0.022,0.0003,0.0709,0.0007
1162,3,0.02,0.0008,0.109,0.0006
1163,11,0.0247,0.002,0.0662,0.0007
1164,5,0.0213,0.0037,0.1236,0.0007
1165,5,0.0213,0.0021,0.1223,0.0007
1166,1,0.0207,0.0016,0.1166,0.0006
1167,4,0.02,0.0013,0.0653,0.0006
1168,1,0.02,0.0006,0.1123,0.0006
1169,10,0.022,0.0012,0.1071,0.0007
117,3,0.022,0.0005,0.1114,0.0007
1170,3,0.0233,0.0049,0.1108,0.0007
1171,6,0.0213,0.0005,0.0889,0.0006
1172,2,0.0207,0.0006,0.0841,0.0006
1173,6,0.0207,0.0252,0.0961,0.0006
1174,8,0.0267,0.0008,0.1089,0.0008
1175,5,0.0213,0.0031,0.1219,0.0007
1176,5,0.0213,0.004,0.1268,0.0007
1177,10,0.0247,0.0011,0.1069,0.0007
1178,0,0.0187,0.0011,0.1005,0.0006
1179,8,0.0254,0.0011,0.1127,0.0007
118,5,0.018,0.0362,0.1252,0.0006
1180,0,0.0187,0.0284,0.1014,0.0006
1181,8,0.0207,0.0013,0.1141,0.0006
1182,7,0.0187,0.0032,0.0833,0.0006
1183,6,0.0294,0.0027,0.0943,0.0008
1184,10,0.0187,0.0017,0.1082,0.0006
1185,5,0.0213,0.0057,0.1224,0.0007
1186,6,0.0233,0.002,0.0866,0.0007
1187,5,0.0233,0.0012,0.1238,0.0007
1188,5,0.0247,0.0008,0.1215,0.0008
1189,8,0.0254,0.0019,0.1134,0.0008
119,7,0.018,0.0001,0.0726,0.0006
1190,8,0.0267,0.0008,0.1083,0.0008
1191,4,0.0233,0.0026,0.0582,0.0007
1192,7,0.0193,0.0073,0.0803,0.0006
1193,1,0.0193,0.0006,0.1174,0.0006
1194,7,0.0207,0.001,0.0729,0.0006
1195,0,0.0213,0.001,0.1053,0.0006
1196,8,0.0213,0.0065,0.117,0.0007
1197,5,0.024,0.0036,0.1273,0.0007
1198,3,0.022,0.001,0.1075,0.0007
1199,7,0.0247,0.0003,0.0751,0.0007
12,3,0.0207,0.0066,0.1074,0.0006
120,1,0.0193,0.0037,0.1159,0.0006
1200,10,0.0213,0.0003,0.1045,0.0007
1201,0,0.018,0.1162,0.1273,0.0006
1202,5,0.024,0.0012,0.122,0.0007
1203,8,0.018,0.0169,0.1113,0.0006
1204,3,0.0233,0.0019,0.1154,0.0007
1205,4,0.0193,0.0112,0.0614,0.0006
1206,1,0.02,0.0042,0.118,0.0006
1207,7,0.02,0.0014,0.0769,0.0006
1208,0,0.0227,0.0018,0.11,0.0007
1209,0,0.0193,0.0486,0.1023,0.0006
121,3,0.0207,0.0012,0.1158,0.0006
1210,7,0.0193,0.0041,0.0855,0.0006
1211,6,0.022,0.0093,0.107,0.0007
1212,7,0.0227,0.0004,0.0903,0.0007
1213,7,0.018,0.0007,0.077,0.0006
1214,9,0.0227,0.0029,0.1122,0.0007
1215,0,0.0187,0.0234,0.1233,0.0006
1216,2,0.0213,0.0005,0.0797,0.0007
1217,0,0.018,0.0172,0.1236,0.0006
1218,3,0.018,0.0334,0.1194,0.0006
1219,5,0.02,0.002,0.1213,0.0006
122,5,0.0187,0.0016,0.121,0.0006
1220,11,0.0247,0.0015,0.074,0.0007
1221,4,0.018,0.0041,0.0614,0.0006
1222,7,0.018,0.0525,0.0951,0.0006
1223,5,0.0254,0.0005,0.1209,0.0007
1224,4,0.0247,0.0152,0.0737,0.0007
1225,2,0.0254,0.0016,0.0887,0.0008
1226,1,0.024,0.0016,0.1135,0.0007
1227,2,0.0187,0.0071,0.0833,0.0006
1228,10,0.02,0.0045,0.1035,0.0006
1229,0,0.018,0.0174,0.1274,0.0006
123,5,0.0213,0.0032,0.1283,0.0007
1230,7,0.0213,0.0003,0.0727,0.0007
1231,7,0.0233,0.0075,0.0933,0.0008
1232,2,0.018,0.0758,0.0891,0.0006
1233,5,0.024,0.0016,0.1225,0.0007
1234,11,0.0287,0.0009,0.0651,0.0008
1235,0,0.0247,0.0016,0.1027,0.0007
1236,0,0.0227,0.0168,0.1057,0.0007
1237,0,0.0213,0.005,0.1129,0.0007
1238,8,0.02,0.0014,0.1179,0.0006
1239,3,0.0267,0.0007,0.1117,0.0008
124,1,0.02,0.0049,0.1127,0.0006
1240,7,0.0207,0.0083,0.0877,0.0007
1241,5,0.022,0.0034,0.1239,0.0007
1242,7,0.02,0.0042,0.0878,0.0007
1243,2,0.02,0.0045,0.0948,0.0006
1244,5,0.0187,0.0047,0.1234,0.0006
1245,7,0.0274,0.0015,0.0752,0.0008
1246,5,0.0227,0.0031,0.1276,0.0007
1247,6,0.0193,0.0004,0.0847,0.0006
1248,9,0.0233,0.0016,0.1078,0.0007
1249,6,0.026,0.0083,0.1004,0.0008
125,5,0.0227,0.0015,0.1248,0.0007
1250,0,0.0227,0.0014,0.1086,0.0007
1251,1,0.0193,0.0054,0.1166,0.0006
1252,5,0.0187,0.2524,0.1266,0.0006
1253,8,0.0247,0.0012,0.1104,0.0007
1254,5,0.0187,0.0028,0.1171,0.0006
1255,11,0.0233,0.0003,0.0651,0.0007
1256,5,0.0213,0.0134,0.1277,0.0007
1257,5,0.0247,0.0005,0.12,0.0007
1258,11,0.022,0.0003,0.0694,0.0007
1259,6,0.024,0.0005,0.0952,0.0007
126,0,0.0193,0.0371,0.1188,0.0006
1260,5,0.018,0.0102,0.1231,0.0006
1261,10,0.0193,0.0037,0.1118,0.0006
1262,6,0.0274,0.0008,0.0898,0.0008
1263,7,0.0233,0.0028,0.0912,0.0008
1264,5,0.024,0.0006,0.1198,0.0007
1265,4,0.022,0.0032,0.0692,0.0007
1266,5,0.02,0.0016,0.1227,0.0006
1267,10,0.0193,0.0029,0.1069,0.0006
1268,8,0.0193,0.0157,0.1208,0.0006
1269,5,0.02,0.0022,0.1136,0.0006
127,3,0.0187,0.0007,0.1152,0.0006
1270,5,0.0187,0.018,0.1283,0.0006
1271,7,0.0207,0.0315,0.0952,0.0007
1272,2,0.018,0.019,0.0833,0.0006
1273,3,0.0207,0.0163,0.1117,0.0006
1274,9,0.026,0.0035,0.1082,0.0008
1275,9,0.018,0.0194,0.1039,0.0006
1276,4,0.0227,0.0019,0.0582,0.0007
1277,9,0.02,0.059,0.1146,0.0006
1278,6,0.0233,0.0012,0.0891,0.0007
1279,0,0.0207,0.0007,0.1019,0.0006
128,4,0.024,0.0029,0.0582,0.0007
