node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
R_1470,5,0.016,0.0004,0.0563,0.0006
R_1471,7,0.0147,0.0243,0.0721,0.0006
R_1472,4,0.0153,0.0003,0.04,0.0006
R_1473,4,0.018,0.0,0.0371,0.0007
R_1474,11,0.0187,0.0013,0.0647,0.0007
R_1475,6,0.0187,0.0008,0.0702,0.0007
R_1476,9,0.022,0.0011,0.0733,0.0008
R_1477,6,0.0167,0.0016,0.0697,0.0007
R_1478,8,0.018,0.0006,0.0729,0.0007
R_1479,3,0.0187,0.0012,0.0501,0.0007
R_148,7,0.0147,0.0509,0.0633,0.0006
R_1480,1,0.0147,0.0059,0.0434,0.0006
R_1481,6,0.0187,0.0077,0.0753,0.0007
R_1482,1,0.0187,0.0012,0.0448,0.0007
R_1483,3,0.016,0.0003,0.0467,0.0007
R_1484,6,0.02,0.0017,0.0722,0.0008
R_1485,8,0.0173,0.0006,0.076,0.0007
R_1486,2,0.0187,0.0003,0.0636,0.0008
R_1487,1,0.0147,0.0003,0.0464,0.0006
R_1488,7,0.018,0.0039,0.0684,0.0007
R_1489,11,0.016,0.0066,0.0718,0.0006
R_149,1,0.0173,0.0004,0.0433,0.0007
R_1490,3,0.0147,0.0406,0.0501,0.0006
R_1491,0,0.0193,0.0003,0.0607,0.0007
R_1492,5,0.0153,0.01,0.0616,0.0006
R_1493,0,0.0167,0.0317,0.0579,0.0007
R_1494,6,0.0187,0.0066,0.0777,0.0007
R_1495,0,0.018,0.0212,0.062,0.0007
R_1496,6,0.018,0.0009,0.0736,0.0007
R_1497,10,0.0147,0.0021,0.0477,0.0006
R_1498,0,0.016,0.0014,0.0539,0.0007
R_1499,0,0.014,0.036,0.0579,0.0006
R_15,0,0.02,0.0003,0.0608,0.0007
R_150,1,0.02,0.0009,0.0465,0.0008
R_151,0,0.018,0.0003,0.0573,0.0007
R_152,10,0.014,0.0,0.0402,0.0006
R_153,0,0.0147,0.0551,0.066,0.0006
R_154,8,0.018,0.0024,0.0788,0.0007
R_155,0,0.0153,0.0044,0.0598,0.0006
R_156,0,0.0167,0.0004,0.0536,0.0007
R_157,6,0.0167,0.0011,0.0748,0.0007
R_158,0,0.018,0.0014,0.0537,0.0007
R_159,11,0.0187,0.0011,0.0662,0.0007
R_16,10,0.0193,0.0004,0.0497,0.0008
R_160,7,0.0153,0.0052,0.0672,0.0006
R_161,10,0.014,0.0074,0.0473,0.0006
R_162,4,0.0153,0.0486,0.043,0.0006
R_163,7,0.0213,0.0109,0.0672,0.0008
R_164,6,0.0173,0.0013,0.0683,0.0007
R_165,9,0.02,0.0004,0.0744,0.0008
R_166,9,0.0227,0.0009,0.0745,0.0009
R_167,0,0.0187,0.0076,0.0633,0.0007
R_168,1,0.0167,0.0008,0.0467,0.0007
R_169,1,0.016,0.0003,0.0449,0.0006
R_17,4,0.022,0.0044,0.0415,0.0008
R_170,0,0.016,0.0076,0.0559,0.0007
R_171,0,0.016,0.0427,0.0579,0.0007
R_172,4,0.0207,0.0003,0.0374,0.0008
R_173,7,0.0233,0.0087,0.0651,0.0009
R_174,0,0.0167,0.0008,0.0557,0.0007
R_175,0,0.0147,0.0014,0.0633,0.0006
R_176,0,0.0193,0.0013,0.0575,0.0008
R_177,1,0.016,0.0118,0.0465,0.0006
R_178,9,0.014,0.0014,0.0733,0.0006
R_179,4,0.0193,0.0026,0.0414,0.0007
R_18,9,0.0213,0.0009,0.0744,0.0008
R_180,3,0.0167,0.0004,0.05,0.0007
R_181,4,0.0167,0.0019,0.0414,0.0006
R_182,4,0.014,0.0142,0.043,0.0006
R_183,7,0.0173,0.0066,0.0671,0.0007
R_184,7,0.018,0.0077,0.0699,0.0007
R_185,0,0.018,0.0017,0.0633,0.0007
R_186,8,0.018,0.0009,0.0752,0.0007
R_187,4,0.0147,0.0002,0.0402,0.0006
R_188,4,0.0173,0.0003,0.0415,0.0007
R_189,8,0.016,0.0008,0.073,0.0006
R_19,3,0.018,0.0004,0.0501,0.0007
R_190,3,0.018,0.0031,0.0499,0.0007
R_191,4,0.014,0.005,0.0414,0.0006
R_192,11,0.0187,0.001,0.0663,0.0007
R_193,9,0.0173,0.0021,0.0733,0.0006
R_194,9,0.024,0.0059,0.073,0.0009
R_195,0,0.016,0.0004,0.0573,0.0006
R_196,10,0.016,0.0013,0.0498,0.0006
R_197,11,0.0173,0.0015,0.0654,0.0007
R_198,1,0.0173,0.0077,0.0447,0.0007
R_199,4,0.0233,0.0009,0.0403,0.0009
R_2,7,0.0167,0.0004,0.066,0.0007
R_20,0,0.0153,0.0004,0.059,0.0006
R_200,9,0.0193,0.0005,0.0707,0.0007
R_201,1,0.0167,0.0009,0.045,0.0007
R_202,4,0.0207,0.0037,0.0385,0.0008
R_203,0,0.0187,0.0003,0.0573,0.0008
R_204,0,0.0153,0.0008,0.0558,0.0006
R_205,4,0.014,0.0,0.0371,0.0006
R_206,7,0.014,0.0137,0.065,0.0006
R_207,7,0.018,0.0017,0.0684,0.0007
R_208,2,0.0153,0.0003,0.063,0.0006
R_209,8,0.0173,0.0056,0.0787,0.0007
R_21,5,0.0167,0.0004,0.0539,0.0007
R_210,0,0.0147,0.0003,0.0573,0.0006
R_211,7,0.016,0.013,0.0633,0.0006
R_212,0,0.0187,0.0392,0.0598,0.0007
R_213,3,0.0153,0.0548,0.0539,0.0006
R_214,7,0.016,0.0074,0.069,0.0006
R_215,4,0.02,0.0022,0.04,0.0008
R_216,0,0.016,0.0001,0.0607,0.0006
R_217,4,0.0213,0.0003,0.0415,0.0008
R_218,4,0.0167,0.0007,0.0418,0.0007
R_219,11,0.0187,0.0003,0.0626,0.0007
R_22,1,0.018,0.0012,0.0464,0.0007
R_220,0,0.0207,0.0002,0.0608,0.0008
R_221,3,0.0173,0.0219,0.0504,0.0007
R_222,0,0.0153,0.0017,0.0633,0.0006
R_223,3,0.0167,0.0011,0.0484,0.0007
R_224,7,0.0207,0.0006,0.0644,0.0008
R_225,0,0.014,0.0019,0.0633,0.0006
R_226,2,0.014,0.0023,0.0666,0.0006
R_227,3,0.0193,0.0007,0.0484,0.0008
R_228,1,0.018,0.0012,0.0481,0.0007
R_229,0,0.016,0.0001,0.059,0.0006
R_23,10,0.0153,0.0075,0.0453,0.0006
R_230,10,0.016,0.0016,0.0495,0.0006
R_231,7,0.0187,0.0003,0.0624,0.0007
R_232,0,0.0167,0.0001,0.0607,0.0006
R_233,3,0.016,0.0019,0.052,0.0007
R_234,8,0.0193,0.0026,0.0764,0.0008
R_235,4,0.014,0.0,0.0371,0.0006
R_236,7,0.018,0.0007,0.069,0.0007
R_237,11,0.018,0.0013,0.0673,0.0007
R_238,7,0.018,0.0066,0.0699,0.0007
R_239,7,0.018,0.003,0.0684,0.0007
R_24,1,0.0173,0.0001,0.0434,0.0007
R_240,3,0.0153,0.0015,0.0467,0.0006
R_241,4,0.0147,0.004,0.0385,0.0006
R_242,0,0.0173,0.0002,0.0612,0.0007
R_243,4,0.0173,0.0198,0.04,0.0007
R_244,5,0.0193,0.0039,0.0613,0.0008
R_245,6,0.0167,0.0014,0.0738,0.0007
R_246,0,0.0187,0.001,0.0555,0.0007
R_247,10,0.016,0.0014,0.054,0.0007
R_248,9,0.014,0.403,0.0749,0.0006
R_249,0,0.0167,0.0004,0.0536,0.0007
R_25,7,0.0147,0.0002,0.0649,0.0006
R_250,4,0.0187,0.0021,0.04,0.0007
R_251,9,0.018,0.0009,0.0715,0.0007
R_252,6,0.0153,0.0014,0.0709,0.0006
R_253,4,0.0153,0.0025,0.0399,0.0006
R_254,10,0.0147,0.0004,0.0495,0.0006
R_255,8,0.018,0.0008,0.0783,0.0007
R_256,11,0.0147,0.0029,0.0665,0.0006
R_257,3,0.016,0.0069,0.0539,0.0006
R_258,7,0.0167,0.0013,0.065,0.0006
R_259,8,0.0167,0.0005,0.0743,0.0007
R_26,3,0.02,0.0008,0.0484,0.0008
R_260,9,0.0207,0.0014,0.0748,0.0008
R_261,4,0.014,0.0015,0.0414,0.0006
R_262,0,0.018,0.0015,0.0556,0.0007
R_263,6,0.0147,0.3535,0.075,0.0006
R_264,1,0.0173,0.0001,0.0433,0.0007
R_265,1,0.014,0.0245,0.0482,0.0006
R_266,6,0.0147,0.0032,0.0751,0.0006
R_267,5,0.0187,0.0038,0.0612,0.0007
R_268,6,0.0193,0.0012,0.0714,0.0008
R_269,6,0.0153,0.0007,0.0667,0.0006
R_27,3,0.014,0.028,0.0501,0.0006
R_270,3,0.0167,0.0013,0.052,0.0007
R_271,4,0.0193,0.0003,0.0415,0.0007
R_272,7,0.0207,0.0003,0.0624,0.0008
R_273,0,0.014,0.0005,0.0573,0.0006
R_274,10,0.0187,0.0025,0.0475,0.0007
R_275,11,0.0187,0.0014,0.0673,0.0007
R_276,0,0.0153,0.0004,0.0576,0.0006
R_277,0,0.0247,0.0031,0.0614,0.0009
R_278,7,0.02,0.0005,0.0676,0.0008
R_279,3,0.0147,0.0008,0.0484,0.0006
R_28,7,0.0193,0.0052,0.065,0.0007
R_280,0,0.0147,0.0009,0.0575,0.0006
R_281,7,0.0147,0.0618,0.0658,0.0006
R_282,1,0.014,0.0648,0.0448,0.0006
R_283,0,0.016,0.0006,0.0573,0.0006
R_284,6,0.016,0.0014,0.0728,0.0006
R_285,11,0.0193,0.0002,0.0626,0.0007
R_286,3,0.0153,0.0001,0.0519,0.0006
R_287,6,0.0167,0.0009,0.0738,0.0007
R_288,10,0.0153,0.0016,0.0457,0.0006
R_289,8,0.0153,0.0016,0.0754,0.0006
R_29,4,0.0153,0.0,0.0371,0.0006
R_290,0,0.0173,0.0002,0.0573,0.0007
R_291,9,0.0187,0.0042,0.0776,0.0007
R_292,0,0.0147,0.0003,0.0519,0.0006
R_293,5,0.0173,0.0016,0.0539,0.0007
R_294,0,0.0147,0.0325,0.0578,0.0006
R_295,1,0.02,0.0007,0.0465,0.0008
R_296,3,0.0173,0.0024,0.0518,0.0007
R_297,7,0.014,0.0016,0.0656,0.0006
R_298,4,0.0173,0.0048,0.0414,0.0007
R_299,11,0.0187,0.0033,0.0657,0.0007
R_3,4,0.018,0.0,0.0371,0.0007
R_30,11,0.0187,0.0014,0.0679,0.0007
R_300,8,0.014,0.0682,0.0762,0.0006
R_301,10,0.0153,0.0001,0.0519,0.0006
R_302,0,0.0147,0.042,0.0578,0.0006
R_303,7,0.0167,0.0008,0.0677,0.0006
R_304,5,0.0173,0.0019,0.054,0.0007
R_305,6,0.016,0.0007,0.0667,0.0006
R_306,3,0.0187,0.0016,0.0537,0.0007
R_307,9,0.0147,0.1511,0.0763,0.0006
R_308,8,0.0173,0.0009,0.0742,0.0007
R_309,3,0.0147,0.0118,0.0522,0.0006
R_31,4,0.0193,0.0,0.0371,0.0008
R_310,4,0.018,0.001,0.04,0.0007
R_311,7,0.0187,0.0006,0.07,0.0007
R_312,7,0.016,0.0004,0.069,0.0006
R_313,5,0.016,0.003,0.0588,0.0007
R_314,6,0.018,0.0012,0.0738,0.0007
R_315,11,0.0193,0.0005,0.0632,0.0007
R_316,11,0.0147,0.0003,0.0656,0.0006
R_317,10,0.0167,0.0006,0.0516,0.0007
R_318,7,0.0153,0.0003,0.0649,0.0006
R_319,9,0.0187,0.0106,0.0754,0.0007
R_32,6,0.0167,0.0034,0.0755,0.0007
R_320,0,0.0167,0.0002,0.059,0.0006
R_321,7,0.014,0.0088,0.072,0.0006
R_322,0,0.0187,0.0005,0.0573,0.0007
R_323,1,0.016,0.0033,0.0466,0.0006
R_324,0,0.016,0.0092,0.0578,0.0007
R_325,2,0.02,0.0041,0.0666,0.0008
R_326,4,0.014,0.0,0.0371,0.0006
R_327,8,0.0167,0.0504,0.077,0.0007
R_328,0,0.0167,0.0014,0.0595,0.0007
R_329,7,0.0187,0.0012,0.0661,0.0007
R_33,0,0.0167,0.0032,0.0558,0.0007
R_330,0,0.014,0.0216,0.0638,0.0006
R_331,3,0.016,0.0009,0.0502,0.0006
R_332,2,0.0167,0.0014,0.061,0.0007
R_333,7,0.014,0.0146,0.0666,0.0006
R_334,1,0.0193,0.0003,0.0447,0.0007
R_335,6,0.014,0.3581,0.0768,0.0006
R_336,1,0.018,0.005,0.045,0.0007
R_337,0,0.0173,0.001,0.0556,0.0007
R_338,7,0.018,0.0007,0.069,0.0007
R_339,7,0.0187,0.0073,0.0668,0.0007
R_34,8,0.0147,0.0329,0.0762,0.0006
R_340,4,0.018,0.0003,0.0415,0.0007
R_341,3,0.0173,0.0006,0.0519,0.0007
R_342,0,0.0193,0.0169,0.064,0.0007
R_343,2,0.016,0.0009,0.0665,0.0007
R_344,4,0.014,0.0004,0.0418,0.0006
R_345,5,0.018,0.0034,0.0538,0.0007
R_346,0,0.014,0.0958,0.0639,0.0006
R_347,4,0.0173,0.0002,0.0415,0.0007
R_348,9,0.0147,0.0003,0.073,0.0006
R_349,2,0.0173,0.0003,0.0632,0.0007
R_35,0,0.014,0.0963,0.0561,0.0006
R_350,3,0.0173,0.0012,0.0483,0.0007
R_351,9,0.016,0.0017,0.0757,0.0006
R_352,7,0.0167,0.0008,0.0624,0.0006
R_353,6,0.0153,0.0017,0.0712,0.0006
R_354,3,0.0187,0.0054,0.052,0.0007
R_355,10,0.0147,0.002,0.0439,0.0006
R_356,1,0.0213,0.001,0.045,0.0008
R_357,2,0.014,0.0004,0.0665,0.0006
R_358,7,0.0147,0.0001,0.0689,0.0006
R_359,6,0.018,0.0014,0.0726,0.0007
R_36,3,0.0153,0.0004,0.0484,0.0006
R_360,6,0.016,0.0054,0.0708,0.0006
R_361,1,0.014,0.0259,0.0467,0.0006
R_362,11,0.02,0.0023,0.0679,0.0007
R_363,0,0.0167,0.0065,0.0633,0.0007
R_364,6,0.0147,0.0004,0.0732,0.0006
R_365,0,0.0167,0.0014,0.0631,0.0006
R_366,3,0.0187,0.0042,0.0501,0.0007
R_367,10,0.018,0.0002,0.0439,0.0007
R_368,6,0.0153,0.0005,0.0681,0.0006
R_369,4,0.0167,0.0005,0.04,0.0006
R_37,8,0.0187,0.0039,0.0783,0.0007
R_370,8,0.0187,0.0008,0.0752,0.0007
R_371,4,0.014,0.0,0.0371,0.0006
R_372,4,0.014,0.0013,0.0414,0.0006
R_373,0,0.0173,0.0008,0.0556,0.0007
R_374,0,0.022,0.0004,0.0608,0.0008
R_375,4,0.0167,0.0001,0.0374,0.0007
R_376,3,0.016,0.0011,0.0484,0.0007
R_377,4,0.0167,0.0044,0.043,0.0007
R_378,5,0.0173,0.0007,0.0563,0.0007
R_379,10,0.0193,0.001,0.0475,0.0008
R_38,7,0.0227,0.0021,0.0651,0.0008
R_380,4,0.0167,0.0015,0.04,0.0006
R_381,4,0.014,0.0006,0.0417,0.0006
R_382,10,0.018,0.0018,0.0517,0.0007
R_383,2,0.0167,0.0007,0.0656,0.0007
R_384,6,0.016,0.0008,0.0706,0.0006
R_385,3,0.0187,0.0047,0.0501,0.0007
R_386,7,0.0147,0.3567,0.0699,0.0006
R_387,1,0.014,0.0002,0.0449,0.0006
R_388,3,0.0187,0.0009,0.0519,0.0007
R_389,11,0.0187,0.0011,0.0663,0.0007
R_39,4,0.0193,0.0234,0.0414,0.0007
R_390,4,0.0147,0.001,0.0385,0.0006
R_391,5,0.0173,0.0005,0.0587,0.0007
R_392,7,0.02,0.0064,0.0684,0.0008
R_393,0,0.0193,0.0006,0.0613,0.0007
R_394,6,0.0187,0.001,0.0714,0.0007
R_395,6,0.0173,0.0022,0.0766,0.0007
R_396,7,0.0207,0.0047,0.0705,0.0008
R_397,0,0.0153,0.005,0.0557,0.0006
R_398,0,0.018,0.0006,0.0626,0.0007
R_399,4,0.0173,0.0004,0.04,0.0007
R_4,0,0.016,0.0004,0.0537,0.0007
R_40,5,0.016,0.0004,0.0563,0.0007
R_400,0,0.02,0.0005,0.059,0.0008
R_401,2,0.016,0.0012,0.0656,0.0006
R_402,9,0.0153,0.0003,0.0715,0.0006
R_403,0,0.0153,0.0291,0.0541,0.0006
R_404,6,0.014,0.0668,0.0803,0.0006
R_405,0,0.016,0.0003,0.0591,0.0006
R_406,10,0.014,0.0015,0.0495,0.0006
R_407,10,0.018,0.0007,0.0418,0.0007
R_408,2,0.0193,0.0007,0.063,0.0008
R_409,8,0.0193,0.0004,0.0745,0.0007
R_41,0,0.0187,0.0124,0.0654,0.0007
R_410,6,0.0167,0.0021,0.0738,0.0007
R_411,11,0.018,0.0012,0.0654,0.0007
R_412,6,0.016,0.0016,0.0697,0.0006
R_413,10,0.018,0.0004,0.0418,0.0007
R_414,6,0.016,0.0008,0.0712,0.0006
R_415,5,0.014,0.0049,0.0542,0.0006
R_416,7,0.014,0.3847,0.0717,0.0006
R_417,10,0.016,0.0006,0.0477,0.0006
R_418,11,0.0187,0.0019,0.065,0.0007
R_419,9,0.0173,0.0006,0.0753,0.0007
R_42,5,0.0153,0.0293,0.0589,0.0006
R_420,6,0.0173,0.0025,0.0718,0.0007
R_421,8,0.0173,0.002,0.0754,0.0007
R_422,6,0.0153,0.1204,0.0783,0.0006
R_423,10,0.0187,0.0012,0.0517,0.0007
R_424,9,0.0207,0.0006,0.0721,0.0008
R_425,10,0.0147,0.0018,0.0457,0.0006
R_426,6,0.0193,0.0008,0.0736,0.0008
R_427,2,0.0207,0.0029,0.0662,0.0008
R_428,9,0.0153,0.0028,0.0748,0.0006
R_429,6,0.02,0.0026,0.0699,0.0008
R_43,4,0.014,0.009,0.0418,0.0006
R_430,5,0.0173,0.0019,0.0611,0.0007
R_431,5,0.0193,0.0031,0.0563,0.0008
R_432,11,0.016,0.0066,0.0718,0.0006
R_433,6,0.0167,0.0005,0.0669,0.0007
R_434,10,0.0147,0.0021,0.0455,0.0006
R_435,5,0.016,0.0033,0.064,0.0007
R_436,9,0.0173,0.0006,0.0729,0.0006
R_437,5,0.0187,0.0024,0.0588,0.0007
R_438,6,0.0147,0.0007,0.0737,0.0006
R_439,9,0.0187,0.001,0.0715,0.0007
R_44,3,0.0193,0.0015,0.0501,0.0008
R_440,11,0.018,0.0006,0.0662,0.0007
R_441,6,0.014,0.0402,0.0709,0.0006
R_442,8,0.0147,0.0002,0.0737,0.0006
R_443,8,0.018,0.0012,0.0747,0.0007
R_444,6,0.0187,0.0016,0.0738,0.0007
R_445,10,0.014,0.0137,0.0497,0.0006
R_446,8,0.014,0.0029,0.0778,0.0006
R_447,5,0.0173,0.0024,0.0611,0.0007
R_448,10,0.0173,0.0004,0.0455,0.0007
R_449,5,0.0153,0.0041,0.059,0.0006
R_45,0,0.016,0.0041,0.0595,0.0007
R_450,6,0.014,0.0105,0.0748,0.0006
R_451,2,0.0147,0.0006,0.0587,0.0006
R_452,6,0.0147,0.0023,0.0686,0.0006
R_453,9,0.022,0.0403,0.0725,0.0008
R_454,5,0.0167,0.0009,0.0564,0.0007
R_455,5,0.0153,0.0041,0.059,0.0006
R_456,10,0.016,0.0005,0.0518,0.0006
R_457,9,0.014,0.0192,0.0744,0.0006
R_458,2,0.014,0.0005,0.0665,0.0006
R_459,6,0.0167,0.0004,0.0722,0.0007
R_46,1,0.0153,0.0001,0.0433,0.0006
R_460,8,0.0147,0.0329,0.0762,0.0006
R_461,6,0.0173,0.0013,0.0695,0.0007
R_462,11,0.018,0.0012,0.0649,0.0007
R_463,8,0.0153,0.0013,0.0782,0.0006
R_464,2,0.0147,0.0029,0.0609,0.0006
R_465,2,0.014,0.0004,0.0587,0.0006
R_466,9,0.016,0.0001,0.0748,0.0006
R_467,8,0.014,0.0194,0.0759,0.0006
R_468,9,0.0167,0.0784,0.0777,0.0007
R_469,8,0.0173,0.0006,0.0745,0.0007
R_47,0,0.016,0.0057,0.0615,0.0006
R_470,6,0.0173,0.0005,0.0725,0.0007
R_471,10,0.0167,0.0025,0.0436,0.0007
R_472,8,0.0153,0.0022,0.0786,0.0006
R_473,6,0.014,0.0075,0.0752,0.0006
R_474,8,0.014,0.0012,0.0785,0.0006
R_475,2,0.0167,0.0015,0.061,0.0007
R_476,5,0.0167,0.0017,0.061,0.0007
R_477,11,0.0187,0.0011,0.0684,0.0007
R_478,6,0.016,0.0024,0.0683,0.0007
R_479,9,0.0213,0.0016,0.0748,0.0008
R_48,9,0.0147,0.322,0.0774,0.0006
R_480,6,0.0193,0.0013,0.0707,0.0008
R_481,8,0.02,0.0031,0.0788,0.0008
R_482,8,0.02,0.0008,0.0746,0.0008
R_483,11,0.0147,0.0032,0.0649,0.0006
R_484,5,0.0167,0.0036,0.0563,0.0007
R_485,9,0.0173,0.1666,0.0732,0.0007
R_486,6,0.0153,0.0002,0.0667,0.0006
R_487,10,0.0153,0.0008,0.0518,0.0006
R_488,6,0.014,0.0144,0.073,0.0006
R_489,10,0.0227,0.0008,0.0455,0.0009
R_49,0,0.0247,0.0013,0.0616,0.0009
R_490,6,0.0173,0.0018,0.0758,0.0007
R_491,10,0.0167,0.0004,0.0518,0.0007
R_492,5,0.02,0.0007,0.0562,0.0008
R_493,6,0.0207,0.0013,0.0722,0.0008
R_494,10,0.0187,0.002,0.0498,0.0007
R_495,10,0.0193,0.0024,0.0498,0.0008
R_496,11,0.0173,0.0007,0.0646,0.0007
R_497,5,0.0153,0.0311,0.0589,0.0006
R_498,11,0.014,0.0075,0.0632,0.0006
R_499,2,0.0167,0.0025,0.061,0.0007
R_5,1,0.0187,0.0005,0.0448,0.0007
R_50,8,0.0153,0.0005,0.0752,0.0006
R_500,6,0.0153,0.0019,0.0749,0.0006
R_501,10,0.022,0.0009,0.0496,0.0008
R_502,8,0.0153,0.0023,0.0786,0.0006
R_503,5,0.0193,0.0004,0.0561,0.0008
R_504,8,0.0147,0.0004,0.0743,0.0006
R_505,10,0.014,0.0003,0.0477,0.0006
R_506,8,0.0153,0.018,0.0808,0.0006
R_507,5,0.0207,0.0046,0.0563,0.0008
R_508,8,0.0153,0.0016,0.0785,0.0006
R_509,6,0.016,0.0022,0.072,0.0006
R_51,0,0.0173,0.0002,0.0612,0.0007
R_510,9,0.0147,0.001,0.0746,0.0006
R_511,5,0.0187,0.0019,0.0611,0.0007
R_512,8,0.014,0.0068,0.0773,0.0006
R_513,8,0.0147,0.0007,0.0779,0.0006
R_514,2,0.0173,0.0014,0.0611,0.0007
R_515,10,0.016,0.0005,0.0438,0.0006
R_516,10,0.0187,0.0079,0.0436,0.0007
R_517,6,0.016,0.0012,0.0737,0.0006
R_518,8,0.018,0.0025,0.0764,0.0007
R_519,6,0.016,0.0674,0.0795,0.0007
R_52,0,0.0153,0.015,0.0579,0.0006
R_520,6,0.0173,0.0008,0.07,0.0007
R_521,6,0.0173,0.0006,0.0728,0.0007
R_522,6,0.0147,0.0002,0.0714,0.0006
R_523,5,0.0167,0.0023,0.0585,0.0007
R_524,8,0.0153,0.0002,0.076,0.0006
R_525,11,0.02,0.0016,0.0653,0.0008
R_526,9,0.0147,0.0222,0.071,0.0006
R_527,5,0.016,0.0002,0.0563,0.0006
R_528,10,0.0167,0.002,0.0496,0.0007
R_529,9,0.018,0.0007,0.0715,0.0007
R_53,4,0.0193,0.0003,0.0415,0.0007
R_530,9,0.0147,0.0003,0.0725,0.0006
R_531,11,0.0193,0.0009,0.0662,0.0007
R_532,10,0.0173,0.0001,0.0418,0.0007
R_533,6,0.018,0.0013,0.0703,0.0007
R_534,8,0.0147,0.0552,0.0811,0.0006
R_535,5,0.0173,0.0018,0.0563,0.0007
R_536,8,0.0173,0.0062,0.078,0.0007
R_537,11,0.016,0.0006,0.0648,0.0006
R_538,9,0.018,0.0024,0.0747,0.0007
R_539,10,0.0207,0.0024,0.0436,0.0008
R_54,7,0.02,0.0066,0.07,0.0008
R_540,6,0.016,0.0014,0.0756,0.0007
R_541,5,0.0193,0.0038,0.0563,0.0008
R_542,10,0.0153,0.0055,0.0519,0.0006
R_543,5,0.0173,0.0008,0.0588,0.0007
R_544,5,0.014,0.0076,0.0643,0.0006
R_545,10,0.0153,0.0055,0.0519,0.0006
R_546,5,0.0167,0.0006,0.0585,0.0007
R_547,5,0.0153,0.0135,0.0566,0.0006
R_548,6,0.0167,0.0009,0.0699,0.0007
R_549,6,0.016,0.0026,0.0715,0.0006
R_55,7,0.0173,0.0002,0.064,0.0007
R_550,10,0.0147,0.01,0.0494,0.0006
R_551,10,0.0173,0.0001,0.0418,0.0007
R_552,9,0.018,0.0037,0.0756,0.0007
R_553,9,0.018,0.0007,0.0707,0.0007
R_554,6,0.018,0.0009,0.0684,0.0007
R_555,8,0.022,0.0018,0.0753,0.0008
R_556,8,0.02,0.0013,0.0746,0.0008
R_557,9,0.0187,0.0003,0.0745,0.0007
R_558,6,0.0187,0.0073,0.0695,0.0007
R_559,8,0.018,0.0025,0.0788,0.0007
R_56,7,0.016,0.0003,0.066,0.0006
R_560,2,0.014,0.0009,0.0627,0.0006
R_561,10,0.0193,0.0007,0.0418,0.0007
R_562,5,0.0147,0.0004,0.0587,0.0006
R_563,5,0.0167,0.0021,0.0561,0.0007
R_564,9,0.0213,0.0002,0.0721,0.0008
R_565,2,0.0167,0.0068,0.0691,0.0007
R_566,10,0.018,0.0017,0.0496,0.0007
R_567,6,0.0147,0.0006,0.0716,0.0006
R_568,8,0.016,0.0003,0.0745,0.0006
R_569,8,0.0187,0.1893,0.081,0.0007
R_57,4,0.018,0.0033,0.0385,0.0007
R_570,2,0.0167,0.0017,0.064,0.0007
R_571,2,0.0153,0.0098,0.0671,0.0006
R_572,2,0.0173,0.0012,0.0661,0.0007
R_573,11,0.018,0.0003,0.0644,0.0007
R_574,6,0.0173,0.0053,0.0776,0.0007
R_575,11,0.0187,0.0003,0.0631,0.0007
R_576,8,0.0153,0.0019,0.0742,0.0006
R_577,2,0.014,0.0012,0.0635,0.0006
R_578,11,0.016,0.0007,0.0639,0.0006
R_579,5,0.0167,0.0024,0.0586,0.0007
R_58,4,0.02,0.0007,0.0415,0.0008
R_580,5,0.014,0.0581,0.0615,0.0006
R_581,8,0.0153,0.0073,0.0754,0.0006
R_582,5,0.0147,0.002,0.064,0.0006
R_583,10,0.018,0.0004,0.0474,0.0007
R_584,2,0.018,0.0029,0.0656,0.0007
R_585,5,0.0153,0.0012,0.0612,0.0006
R_586,5,0.0167,0.0084,0.0588,0.0007
R_587,9,0.0173,0.0003,0.0753,0.0007
R_588,5,0.0147,0.0183,0.0616,0.0006
R_589,10,0.0147,0.0009,0.0477,0.0006
R_59,7,0.0153,0.0042,0.0668,0.0006
R_590,11,0.0187,0.0012,0.0653,0.0007
R_591,8,0.022,0.0024,0.0765,0.0008
R_592,10,0.02,0.0033,0.0517,0.0008
R_593,10,0.014,0.0012,0.0457,0.0006
R_594,9,0.0167,0.0023,0.0746,0.0006
R_595,6,0.0153,0.0003,0.0714,0.0006
R_596,9,0.0153,0.0823,0.0786,0.0006
R_597,6,0.016,0.0019,0.0723,0.0006
R_598,10,0.016,0.0001,0.0497,0.0006
R_599,8,0.0193,0.0005,0.0727,0.0008
R_6,2,0.0187,0.0004,0.0634,0.0007
R_60,2,0.0173,0.002,0.061,0.0007
R_600,11,0.0167,0.0006,0.0667,0.0007
R_601,8,0.0147,0.1862,0.0804,0.0006
R_602,8,0.0187,0.0007,0.0751,0.0007
R_603,2,0.0153,0.0045,0.0637,0.0006
R_604,10,0.018,0.0118,0.0517,0.0007
R_605,6,0.0147,0.0955,0.0794,0.0006
R_606,6,0.0167,0.003,0.075,0.0007
R_607,6,0.016,0.0749,0.0782,0.0006
R_608,5,0.0167,0.0007,0.0564,0.0007
R_609,10,0.016,0.0007,0.0475,0.0006
R_61,6,0.0167,0.0004,0.0667,0.0007
R_610,6,0.0167,0.0014,0.0726,0.0007
R_611,6,0.0167,0.0033,0.0724,0.0007
R_612,8,0.014,0.0002,0.075,0.0006
R_613,11,0.0153,0.0006,0.0631,0.0006
