node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_1140,3,0.012,0.0028,0.0948,0.0007
G_1141,7,0.01,0.0005,0.0865,0.0006
G_1142,7,0.0113,0.0009,0.0839,0.0006
G_1143,7,0.012,0.0008,0.0813,0.0007
G_1144,3,0.012,0.0069,0.1019,0.0007
G_1145,13,0.0113,0.002,0.1061,0.0007
G_1146,13,0.01,0.0011,0.1107,0.0006
G_1147,6,0.012,0.0073,0.1191,0.0007
G_1148,2,0.0127,0.0034,0.0934,0.0007
G_1149,8,0.0107,0.0014,0.0945,0.0006
G_115,11,0.0133,0.0046,0.1104,0.0007
G_1150,8,0.0133,0.0011,0.1023,0.0007
G_1151,2,0.012,0.0008,0.0793,0.0006
G_1152,14,0.012,0.0008,0.1043,0.0007
G_1153,8,0.0127,0.0044,0.1099,0.0007
G_1154,3,0.0127,0.001,0.0852,0.0007
G_1155,4,0.012,0.0021,0.1044,0.0007
G_1156,3,0.01,0.0002,0.0934,0.0006
G_1157,5,0.012,0.0505,0.1069,0.0007
G_1158,14,0.0113,0.0018,0.1072,0.0007
G_1159,6,0.0113,0.0021,0.107,0.0007
G_116,11,0.0127,0.0009,0.122,0.0007
G_1160,9,0.0113,0.0003,0.0773,0.0006
G_1161,13,0.0133,0.0033,0.1184,0.0007
G_1162,5,0.012,0.0039,0.0995,0.0007
G_1163,6,0.0113,0.0038,0.105,0.0007
G_1164,13,0.0107,0.0005,0.11,0.0006
G_1165,13,0.012,0.0011,0.1103,0.0007
G_1166,5,0.012,0.031,0.1018,0.0007
G_1167,5,0.0133,0.0014,0.0986,0.0008
G_1168,13,0.01,0.0038,0.102,0.0006
G_1169,13,0.0113,0.0039,0.1149,0.0006
G_117,0,0.0127,0.0126,0.1205,0.0007
G_1170,9,0.0107,0.0,0.0729,0.0006
G_1171,14,0.012,0.0015,0.1072,0.0007
G_1172,13,0.01,0.0017,0.1049,0.0006
G_1173,8,0.0153,0.0087,0.1059,0.0008
G_1174,5,0.0127,0.0027,0.1021,0.0007
G_1175,6,0.0113,0.0089,0.1125,0.0006
G_1176,6,0.0113,0.0028,0.1165,0.0007
G_1177,13,0.0113,0.0121,0.1169,0.0006
G_1178,4,0.0107,0.0013,0.0956,0.0006
G_1179,14,0.0133,0.0024,0.1076,0.0007
G_118,0,0.0127,0.0027,0.1152,0.0007
G_1180,7,0.0113,0.0025,0.0857,0.0006
G_1181,7,0.0127,0.0035,0.0851,0.0007
G_1182,1,0.01,0.0125,0.1107,0.0006
G_1183,3,0.0113,0.0013,0.0923,0.0007
G_1184,7,0.0113,0.0012,0.0843,0.0006
G_1185,8,0.014,0.0078,0.1068,0.0008
G_1186,6,0.0107,0.0062,0.1083,0.0006
G_1187,13,0.0113,0.0031,0.1146,0.0006
G_1188,8,0.0133,0.0018,0.1057,0.0007
G_1189,3,0.012,0.0029,0.101,0.0007
G_119,1,0.0127,0.0014,0.0999,0.0007
G_1190,9,0.014,0.0015,0.0801,0.0007
G_1191,13,0.0113,0.0211,0.1217,0.0006
G_1192,6,0.01,0.013,0.1168,0.0006
G_1193,3,0.0133,0.0045,0.1012,0.0007
G_1194,5,0.0113,0.0005,0.1028,0.0006
G_1195,3,0.0133,0.0091,0.0912,0.0007
G_1196,14,0.0113,0.0046,0.1091,0.0007
G_1197,2,0.0147,0.0019,0.0793,0.0008
G_1198,4,0.0153,0.0017,0.0947,0.0008
G_1199,7,0.012,0.0004,0.0811,0.0007
G_12,0,0.0133,0.0023,0.1229,0.0007
G_120,12,0.01,0.013,0.0846,0.0006
G_1200,2,0.01,0.0582,0.09,0.0006
G_1201,14,0.01,0.0055,0.1058,0.0006
G_1202,2,0.0107,0.0019,0.0973,0.0006
G_1203,6,0.0113,0.0028,0.108,0.0007
G_1204,9,0.0107,0.0003,0.0773,0.0006
G_1205,3,0.0113,0.004,0.096,0.0006
G_1206,7,0.0127,0.0015,0.0861,0.0007
G_1207,5,0.012,0.0047,0.0978,0.0007
G_1208,3,0.016,0.0023,0.0879,0.0009
G_1209,14,0.0113,0.0015,0.1076,0.0007
G_121,1,0.0113,0.0029,0.1043,0.0006
G_1210,4,0.0133,0.0061,0.1054,0.0007
G_1211,3,0.0127,0.0042,0.0854,0.0007
G_1212,13,0.0127,0.0022,0.1065,0.0007
G_1213,13,0.012,0.0156,0.1166,0.0007
G_1214,8,0.0107,0.0069,0.0976,0.0006
G_1215,13,0.0107,0.0016,0.1001,0.0006
G_1216,5,0.012,0.0046,0.1033,0.0007
G_1217,14,0.01,0.0013,0.105,0.0006
G_1218,9,0.014,0.0001,0.0737,0.0007
G_1219,14,0.0127,0.0028,0.1062,0.0007
G_122,12,0.01,0.0011,0.0892,0.0006
G_1220,14,0.01,0.001,0.1092,0.0006
G_1221,3,0.01,0.0026,0.0884,0.0006
G_1222,8,0.0107,0.0044,0.1006,0.0006
G_1223,5,0.014,0.0019,0.1034,0.0008
G_1224,7,0.0113,0.0002,0.0791,0.0006
G_1225,3,0.0133,0.0019,0.096,0.0007
G_1226,7,0.012,0.0009,0.0867,0.0006
G_1227,13,0.0133,0.0067,0.1173,0.0007
G_1228,2,0.0113,0.003,0.0839,0.0006
G_1229,7,0.0133,0.0014,0.0815,0.0007
G_123,1,0.0113,0.0013,0.0927,0.0006
G_1230,6,0.0107,0.0034,0.1174,0.0006
G_1231,7,0.012,0.0044,0.0879,0.0007
G_1232,4,0.0107,0.0029,0.0999,0.0006
G_1233,8,0.012,0.0033,0.0991,0.0007
G_1234,14,0.0107,0.0017,0.1057,0.0006
G_1235,7,0.0133,0.0009,0.0816,0.0007
G_1236,4,0.0127,0.004,0.1008,0.0007
G_1237,5,0.012,0.0029,0.1015,0.0007
G_1238,7,0.0127,0.0007,0.0858,0.0007
G_1239,9,0.0113,0.0015,0.0813,0.0006
G_124,12,0.012,0.0056,0.0904,0.0007
G_1240,5,0.0133,0.0084,0.1003,0.0007
G_1241,3,0.0107,0.0008,0.0902,0.0006
G_1242,6,0.012,0.0021,0.117,0.0007
G_1243,5,0.012,0.0033,0.0998,0.0007
G_1244,6,0.0113,0.0009,0.1088,0.0007
G_1245,9,0.016,0.0058,0.0849,0.0008
G_1246,2,0.014,0.0025,0.0905,0.0008
G_1247,4,0.0127,0.0021,0.1073,0.0007
G_1248,7,0.0113,0.0003,0.0843,0.0006
G_1249,7,0.0133,0.002,0.0923,0.0007
G_125,11,0.012,0.0075,0.1192,0.0007
G_1250,3,0.0113,0.0021,0.0905,0.0006
G_1251,14,0.012,0.0017,0.1044,0.0007
G_1252,8,0.0107,0.0006,0.1011,0.0006
G_1253,14,0.0113,0.0087,0.1066,0.0006
G_1254,2,0.012,0.002,0.0901,0.0007
G_1255,13,0.0113,0.007,0.1142,0.0007
G_1256,0,0.01,0.0892,0.1291,0.0006
G_1257,13,0.01,0.0034,0.1028,0.0006
G_1258,13,0.0127,0.0104,0.1233,0.0007
G_1259,4,0.0133,0.004,0.1011,0.0007
G_126,0,0.0107,0.023,0.12,0.0006
G_1260,13,0.012,0.0136,0.122,0.0007
G_1261,4,0.0147,0.0012,0.0943,0.0008
G_1262,14,0.012,0.0016,0.1068,0.0007
G_1263,14,0.0107,0.0029,0.1079,0.0006
G_1264,2,0.0173,0.0029,0.082,0.0009
G_1265,14,0.01,0.0049,0.1086,0.0006
G_1266,8,0.0107,0.001,0.1031,0.0006
G_1267,2,0.012,0.0144,0.0903,0.0007
G_1268,7,0.0133,0.0024,0.0922,0.0007
G_1269,10,0.0113,0.0024,0.0766,0.0006
G_127,0,0.012,0.0017,0.1207,0.0007
G_1270,6,0.0133,0.0053,0.1172,0.0007
G_1271,9,0.0107,0.0,0.0734,0.0006
G_1272,3,0.01,0.0022,0.0941,0.0006
G_1273,8,0.012,0.0036,0.106,0.0007
G_1274,4,0.01,0.001,0.0959,0.0006
G_1275,8,0.0153,0.0023,0.1049,0.0008
G_1276,6,0.0127,0.014,0.1191,0.0007
G_1277,7,0.01,0.0003,0.0783,0.0006
G_1278,6,0.012,0.0044,0.1082,0.0007
G_1279,6,0.0113,0.0008,0.1084,0.0006
G_128,11,0.012,0.0022,0.1137,0.0007
G_1280,8,0.0147,0.0029,0.1045,0.0008
G_1281,14,0.012,0.0038,0.1057,0.0007
G_1282,9,0.0113,0.0001,0.0756,0.0006
G_1283,4,0.0107,0.0033,0.1074,0.0006
G_1284,3,0.0107,0.0019,0.0911,0.0006
G_1285,7,0.016,0.0015,0.086,0.0008
G_1286,5,0.0133,0.0031,0.1,0.0007
G_1287,14,0.0113,0.0052,0.1067,0.0007
G_1288,13,0.0107,0.0005,0.1121,0.0006
G_1289,5,0.014,0.0054,0.1032,0.0008
G_129,10,0.0127,0.0007,0.0704,0.0007
G_1290,8,0.01,0.0047,0.1017,0.0006
G_1291,2,0.0133,0.0034,0.078,0.0007
G_1292,3,0.012,0.0005,0.0877,0.0007
G_1293,14,0.01,0.0634,0.1083,0.0006
G_1294,8,0.014,0.0218,0.1033,0.0008
G_1295,6,0.0133,0.001,0.1116,0.0007
G_1296,3,0.01,0.0006,0.0884,0.0006
G_1297,3,0.0113,0.0024,0.0915,0.0006
G_1298,3,0.0113,0.001,0.0862,0.0007
G_1299,8,0.01,0.0038,0.0982,0.0006
G_13,12,0.0113,0.0282,0.1018,0.0007
G_130,12,0.0107,0.0008,0.081,0.0006
G_1300,5,0.014,0.0031,0.1025,0.0008
G_1301,5,0.0113,0.0014,0.0981,0.0007
G_1302,13,0.0113,0.0087,0.1111,0.0006
G_1303,2,0.0127,0.0011,0.0872,0.0007
G_1304,3,0.0107,0.002,0.091,0.0006
G_1305,6,0.01,0.0016,0.1054,0.0006
G_1306,13,0.014,0.011,0.117,0.0008
G_1307,8,0.0127,0.0025,0.1085,0.0007
G_1308,5,0.0127,0.0011,0.0986,0.0007
G_1309,3,0.0107,0.0008,0.0903,0.0006
G_131,10,0.0107,0.0006,0.0756,0.0006
G_1310,14,0.0133,0.0092,0.1091,0.0007
G_1311,2,0.012,0.0023,0.0886,0.0007
G_1312,4,0.012,0.0025,0.097,0.0007
G_1313,8,0.012,0.0014,0.0971,0.0007
G_1314,3,0.0107,0.0034,0.1006,0.0006
G_1315,8,0.0113,0.004,0.1025,0.0006
G_1316,5,0.0113,0.0026,0.0972,0.0007
G_1317,7,0.0127,0.0162,0.0998,0.0007
G_1318,3,0.01,0.0057,0.0859,0.0006
G_1319,3,0.012,0.011,0.1008,0.0007
G_132,1,0.012,0.0011,0.1011,0.0007
G_1320,5,0.012,0.0013,0.0961,0.0007
G_1321,4,0.0113,0.0085,0.1082,0.0006
G_1322,6,0.0107,0.0048,0.1152,0.0006
G_1323,13,0.0107,0.0022,0.1068,0.0006
G_1324,13,0.0107,0.0025,0.1213,0.0006
G_1325,2,0.0127,0.0027,0.0888,0.0007
G_1326,5,0.012,0.001,0.1001,0.0007
G_1327,3,0.0127,0.0061,0.0884,0.0007
G_1328,14,0.0107,0.0028,0.1074,0.0006
G_1329,14,0.0107,0.0019,0.1043,0.0006
G_133,0,0.0107,0.0654,0.1141,0.0006
G_1330,4,0.012,0.0003,0.091,0.0006
G_1331,13,0.01,0.0007,0.1162,0.0006
G_1332,8,0.0107,0.0003,0.1021,0.0006
G_1333,5,0.0133,0.0014,0.1021,0.0007
G_1334,13,0.0113,0.0008,0.1092,0.0006
G_1335,8,0.01,0.0003,0.0996,0.0006
G_1336,5,0.0107,0.0007,0.0986,0.0006
G_1337,5,0.0113,0.0007,0.0957,0.0006
G_1338,3,0.0107,0.0004,0.0935,0.0006
G_1339,6,0.0107,0.0095,0.1203,0.0006
G_134,0,0.0133,0.0031,0.1202,0.0007
G_1340,9,0.016,0.0011,0.0793,0.0008
G_1341,8,0.0113,0.018,0.102,0.0006
G_1342,7,0.0127,0.0013,0.0858,0.0007
G_1343,5,0.012,0.0012,0.097,0.0007
G_1344,9,0.0127,0.0022,0.0771,0.0007
G_1345,13,0.0107,0.0085,0.1171,0.0006
G_1346,3,0.012,0.0085,0.1035,0.0007
G_1347,7,0.014,0.0017,0.0867,0.0007
G_1348,3,0.0107,0.0069,0.0859,0.0006
G_1349,4,0.012,0.0008,0.0964,0.0007
G_135,12,0.0113,0.0028,0.0827,0.0006
G_1350,2,0.0133,0.0033,0.0853,0.0007
G_1351,9,0.0167,0.001,0.0793,0.0008
G_1352,8,0.0133,0.002,0.0953,0.0007
G_1353,8,0.0127,0.0068,0.1106,0.0007
G_1354,14,0.0133,0.0013,0.1044,0.0007
G_1355,3,0.0127,0.0137,0.1008,0.0007
G_1356,7,0.0153,0.0014,0.0866,0.0008
G_1357,6,0.012,0.001,0.1115,0.0007
G_1358,5,0.01,0.0325,0.109,0.0006
G_1359,8,0.0133,0.0094,0.1039,0.0008
G_136,1,0.0133,0.0013,0.0962,0.0007
G_1360,3,0.012,0.001,0.0963,0.0007
G_1361,4,0.0127,0.0059,0.0964,0.0007
G_1362,4,0.0107,0.0047,0.1069,0.0006
G_1363,7,0.014,0.0018,0.0866,0.0007
G_1364,10,0.01,0.0044,0.0766,0.0006
G_1365,7,0.014,0.0013,0.0846,0.0008
G_1366,6,0.0127,0.0042,0.1147,0.0007
G_1367,5,0.0107,0.0021,0.1009,0.0006
G_1368,3,0.0107,0.0078,0.1017,0.0006
G_1369,8,0.01,0.0003,0.1026,0.0006
G_137,0,0.012,0.0023,0.113,0.0007
G_1370,2,0.0113,0.0022,0.0794,0.0006
G_1371,8,0.0107,0.0034,0.1019,0.0006
G_1372,4,0.0127,0.0012,0.0991,0.0007
G_1373,13,0.0107,0.0011,0.116,0.0006
G_1374,7,0.0133,0.0017,0.0858,0.0007
G_1375,4,0.0133,0.0014,0.0933,0.0007
G_1376,14,0.012,0.0043,0.1087,0.0007
G_1377,13,0.0133,0.0013,0.1067,0.0007
G_1378,5,0.0107,0.0004,0.0957,0.0006
G_1379,3,0.01,0.0281,0.0843,0.0006
G_138,10,0.01,0.0008,0.0736,0.0006
G_1380,7,0.0113,0.0011,0.0858,0.0006
G_1381,3,0.0107,0.0042,0.0883,0.0006
G_1382,9,0.012,0.0018,0.0848,0.0006
G_1383,5,0.012,0.0036,0.1001,0.0007
G_1384,7,0.012,0.0012,0.0812,0.0007
G_1385,13,0.0127,0.0029,0.1111,0.0007
G_1386,10,0.012,0.001,0.0761,0.0007
G_1387,6,0.0107,0.0025,0.1077,0.0006
G_1388,7,0.012,0.0011,0.0877,0.0007
G_1389,3,0.0107,0.0058,0.0934,0.0006
G_139,1,0.0113,0.0008,0.1032,0.0006
G_1390,8,0.0127,0.0051,0.1099,0.0007
G_1391,7,0.012,0.0008,0.0813,0.0007
G_1392,2,0.012,0.002,0.0901,0.0007
G_1393,7,0.012,0.0009,0.0802,0.0007
G_1394,8,0.0113,0.0009,0.0988,0.0006
G_1395,4,0.0113,0.0033,0.0931,0.0006
G_1396,14,0.0113,0.0008,0.1092,0.0007
G_1397,2,0.0107,0.0171,0.093,0.0006
G_1398,8,0.0107,0.0005,0.0988,0.0006
G_1399,5,0.0133,0.0013,0.1034,0.0007
G_14,12,0.0113,0.0053,0.0968,0.0007
G_140,10,0.0127,0.0004,0.0748,0.0007
G_1400,4,0.0133,0.0165,0.1083,0.0007
G_1401,13,0.01,0.0006,0.1105,0.0006
G_1402,8,0.0107,0.0014,0.1031,0.0006
G_1403,7,0.0113,0.0119,0.0814,0.0006
G_1404,4,0.0113,0.0028,0.0986,0.0007
G_1405,9,0.0113,0.0003,0.0773,0.0006
G_1406,4,0.012,0.0009,0.0952,0.0007
G_1407,3,0.0133,0.0009,0.0876,0.0007
G_1408,7,0.0127,0.0009,0.0933,0.0007
G_1409,14,0.0127,0.0052,0.1078,0.0007
G_141,12,0.014,0.0029,0.0884,0.0007
G_1410,9,0.0113,0.0,0.0729,0.0006
G_1411,4,0.0113,0.0058,0.0984,0.0007
G_1412,14,0.0127,0.0028,0.1094,0.0007
G_1413,13,0.01,0.0018,0.1031,0.0006
G_1414,5,0.014,0.0071,0.1052,0.0008
G_1415,5,0.01,0.0021,0.099,0.0006
G_1416,14,0.0113,0.0006,0.1052,0.0007
G_1417,7,0.014,0.0031,0.0866,0.0007
G_1418,3,0.01,0.0036,0.0943,0.0006
G_1419,6,0.0107,0.0014,0.1097,0.0006
G_142,10,0.016,0.0007,0.0699,0.0008
G_1420,13,0.0113,0.0024,0.1097,0.0006
G_1421,13,0.0127,0.0023,0.1107,0.0007
G_1422,5,0.0113,0.0027,0.0968,0.0007
G_1423,9,0.016,0.0057,0.0785,0.0008
G_1424,7,0.0107,0.0839,0.0998,0.0006
G_1425,3,0.0127,0.0019,0.0898,0.0007
G_1426,14,0.012,0.0054,0.1067,0.0007
G_1427,7,0.012,0.0004,0.0843,0.0007
G_1428,6,0.0113,0.0014,0.1091,0.0007
G_1429,14,0.0127,0.0045,0.1081,0.0007
G_143,11,0.0127,0.0016,0.1216,0.0007
G_1430,6,0.01,0.0021,0.1053,0.0006
G_1431,14,0.0113,0.0018,0.1046,0.0007
G_1432,2,0.012,0.0007,0.082,0.0006
G_1433,5,0.01,0.0004,0.0998,0.0006
G_1434,2,0.012,0.0008,0.0882,0.0007
G_1435,9,0.0127,0.0024,0.0756,0.0007
G_1436,4,0.012,0.0007,0.0926,0.0006
G_1437,5,0.014,0.0029,0.1027,0.0008
G_1438,13,0.014,0.0022,0.1093,0.0008
G_1439,5,0.0133,0.0034,0.1058,0.0007
G_144,12,0.0167,0.0008,0.0848,0.0008
G_1440,14,0.014,0.0021,0.1067,0.0008
G_1441,13,0.01,0.0053,0.1084,0.0006
G_1442,2,0.01,0.0023,0.0847,0.0006
G_1443,3,0.0133,0.0034,0.0861,0.0007
G_1444,13,0.0113,0.0106,0.1207,0.0006
G_1445,8,0.0133,0.0022,0.0995,0.0007
G_1446,9,0.01,0.0026,0.0771,0.0006
G_1447,13,0.0113,0.004,0.1083,0.0007
G_1448,13,0.0107,0.0047,0.1069,0.0006
G_1449,3,0.0107,0.002,0.0856,0.0006
G_145,12,0.0127,0.0004,0.0864,0.0007
G_1450,2,0.0107,0.0031,0.0887,0.0006
G_1451,13,0.0107,0.0028,0.1107,0.0006
G_1452,3,0.0127,0.0012,0.0962,0.0007
G_1453,9,0.01,0.0,0.0734,0.0006
G_1454,3,0.012,0.0011,0.0881,0.0007
G_1455,7,0.0113,0.0013,0.0829,0.0006
G_1456,6,0.012,0.0032,0.115,0.0007
G_1457,5,0.0127,0.0011,0.1029,0.0007
G_1458,9,0.0133,0.0009,0.0745,0.0007
G_1459,7,0.01,0.0001,0.0823,0.0006
G_146,0,0.012,0.0031,0.1182,0.0007
G_1460,13,0.012,0.0062,0.1098,0.0007
G_1461,8,0.0127,0.0029,0.102,0.0007
G_1462,5,0.0107,0.0028,0.1001,0.0006
G_1463,14,0.012,0.0066,0.1057,0.0007
G_1464,8,0.0127,0.0028,0.1006,0.0007
G_1465,3,0.0107,0.0006,0.0901,0.0006
G_1466,6,0.0107,0.0018,0.1076,0.0006
G_1467,8,0.0113,0.0548,0.1069,0.0006
G_1468,9,0.0113,0.0001,0.0756,0.0006
G_1469,5,0.0113,0.0012,0.1047,0.0006
G_147,10,0.0113,0.0008,0.0736,0.0006
G_1470,8,0.0133,0.0043,0.1047,0.0007
G_1471,9,0.0147,0.0001,0.0735,0.0008
G_1472,2,0.0107,0.0024,0.0923,0.0006
G_1473,13,0.01,0.0007,0.1008,0.0006
